timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
86666146,0.85957223,-0.010694991,0.003811005,0.51088816,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
86718146,0.8596446,-0.010635671,0.0038607698,0.5107673,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
86770146,0.85949874,-0.010604509,0.0038155012,0.5110137,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
86822171,0.8595686,-0.010567965,0.0038094886,0.5108968,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
86874146,0.8594938,-0.010464399,0.003836639,0.5110248,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
86926143,0.85950416,-0.010241804,0.0040222197,0.5110105,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
86978146,0.85942715,-0.010125412,0.0041952506,0.51114094,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
87030943,0.85946673,-0.010384689,0.003958518,0.51107097,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
87082943,0.8591137,-0.010617368,0.0036553256,0.51166177,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
87134943,0.8592023,-0.010554567,0.0036600947,0.51151395,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
87186943,0.85918444,-0.010232858,0.003993269,0.51154816,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
87238943,0.8591688,-0.010189028,0.003912746,0.5115758,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
87290943,0.8590596,-0.01014858,0.0038887258,0.5117603,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
87342943,0.8590113,-0.010270337,0.0037242698,0.51184005,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
87394943,0.85894555,-0.010280922,0.0037875667,0.5119498,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
87446943,0.85888,-0.010347216,0.003589865,0.5120598,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
87498945,0.85884863,-0.010168132,0.003682802,0.5121153,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
87550980,0.85878825,-0.010039333,0.0036710713,0.51221925,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
87602943,0.8587809,-0.009879189,0.0038340844,0.51223344,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
87655756,0.85869175,-0.010081132,0.003573836,0.512381,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
87707743,0.858601,-0.010161952,0.0035526669,0.51253146,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
87759743,0.85850245,-0.010197228,0.0034319796,0.5126966,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
87811743,0.85849375,-0.009983928,0.0036056847,0.5127144,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
87863743,0.85835516,-0.009885162,0.0035714002,0.5129484,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
87915756,0.8583607,-0.009861537,0.003618168,0.5129393,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
87967743,0.8581923,-0.010025396,0.0034491927,0.51321876,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
88019743,0.8582055,-0.010090339,0.0034336399,0.5131956,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
88071787,0.8580108,-0.010072881,0.0033722082,0.5135217,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
88123743,0.85806537,-0.009948258,0.0034138968,0.5134328,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
88176543,0.8579355,-0.009811202,0.0034697687,0.513652,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
88225387,0.8579396,-0.009838916,0.0034593306,0.5136448,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
88277343,0.8578187,-0.009907769,0.0033875874,0.51384574,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
88329348,0.8577789,-0.009998669,0.0033351285,0.5139108,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
88381349,0.8576531,-0.009928657,0.0033833492,0.5141219,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
88433343,0.8576849,-0.0098984875,0.0033335784,0.5140698,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
88485385,0.8575325,-0.009770975,0.003473834,0.5143253,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
88537343,0.8575368,-0.00983272,0.003353024,0.5143178,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
88589343,0.8574151,-0.009847039,0.0033198125,0.5145205,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
88641343,0.85736346,-0.009887363,0.0032148585,0.5146066,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
88693388,0.8573224,-0.009790834,0.0033090673,0.5146761,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
88745395,0.857221,-0.009813139,0.0032136121,0.51484525,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
88797381,0.85718834,-0.0096883355,0.0033077777,0.5149013,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
88849362,0.8571079,-0.009695235,0.0032039806,0.515036,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
88901363,0.85706353,-0.009577819,0.0033411745,0.5151111,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
88953343,0.85696924,-0.0096615115,0.0031793413,0.51526713,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
89005386,0.8569505,-0.009622032,0.0032202478,0.5152988,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
89057399,0.85679466,-0.009635577,0.0031245768,0.51555836,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
89109343,0.8568503,-0.009541678,0.003229988,0.515467,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
89161343,0.8566927,-0.009622709,0.0030909409,0.5157282,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
89213345,0.85670453,-0.009574532,0.003144576,0.51570904,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
89265385,0.85660243,-0.009570644,0.0031100868,0.5158789,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
89317343,0.85662806,-0.009510578,0.0031873265,0.5158371,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
89366177,0.85647964,-0.00956512,0.0030776132,0.5160832,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
89422145,0.85647875,-0.009532253,0.0030550724,0.5160854,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
89474143,0.8563447,-0.009464623,0.003072403,0.5163088,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
89526145,0.85638607,-0.009453105,0.0031059869,0.5162401,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
89578143,0.85620606,-0.009462053,0.003049613,0.5165388,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
89630143,0.85621536,-0.009551807,0.0029278288,0.5165224,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
89682143,0.8561046,-0.009466265,0.0030046173,0.5167073,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
89734169,0.8561244,-0.009459709,0.0029679546,0.51667476,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
89786943,0.8560454,-0.009358565,0.0030265772,0.5168071,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
89839743,0.85600835,-0.009354697,0.002966073,0.51686895,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
89891758,0.85597813,-0.009297437,0.003048935,0.5169195,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
89943743,0.8559079,-0.009404235,0.0029027795,0.5170348,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
89999743,0.85593957,-0.009315935,0.0028961268,0.5169839,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
90051743,0.8558903,-0.009105619,0.0029026722,0.5170694,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
90104635,0.8558043,-0.008866346,0.0030792737,0.5172146,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
90156628,0.85579324,-0.008908061,0.002970049,0.51723284,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
90208604,0.85572183,-0.009037463,0.002971454,0.5173487,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
90260592,0.85561013,-0.009212606,0.0028294877,0.5175311,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
90312588,0.8556898,-0.0091817295,0.0029202981,0.5173994,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
90364592,0.8554767,-0.009002951,0.0029625283,0.51775455,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
90416577,0.8555455,-0.00886066,0.0030431803,0.5176431,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
90468577,0.85535073,-0.0089532025,0.0028733134,0.517964,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
90520595,0.8553517,-0.009108815,0.00281309,0.5179601,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
90572577,0.85524255,-0.009145866,0.0027808247,0.51813984,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
90624577,0.85524976,-0.009123239,0.002775606,0.51812845,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
90676599,0.855157,-0.008881173,0.002976933,0.51828456,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
90728577,0.8551879,-0.008795664,0.0029560744,0.51823497,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
90780607,0.8550056,-0.008924039,0.0027988497,0.5185345,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
90832577,0.8549508,-0.009095344,0.0026181925,0.51862293,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
90884579,0.85491383,-0.009053005,0.0027225704,0.51868397,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
90936601,0.8548488,-0.008995716,0.002704262,0.51879215,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
90988577,0.85486877,-0.008805524,0.0029243769,0.5187614,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
91040596,0.8548817,-0.008768943,0.0029396035,0.5187408,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
91092578,0.8547378,-0.008754325,0.0029424396,0.51897794,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
91144577,0.8546015,-0.008892819,0.0028176226,0.5192007,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
91200543,0.85427004,-0.009147193,0.0025720221,0.51974267,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
91256543,0.8543993,-0.008948153,0.0022676957,0.5195351,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
91308543,0.85416687,-0.00888291,0.0020952546,0.51991886,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
91360543,0.85353994,-0.009248142,0.0017125334,0.52094275,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
91412557,0.8540901,-0.008604245,0.0027435008,0.52004665,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
91464543,0.85361856,-0.008826237,0.0024396975,0.52081823,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
91517343,0.8528799,-0.009231314,0.0021948593,0.52202106,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
91569385,0.8521985,-0.0093436735,0.0020265654,0.52313143,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
91621350,0.8511623,-0.01036896,0.0014035767,0.5247984,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
91673367,0.8507886,-0.009342971,0.0018538946,0.5254217,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
91725350,0.85016465,-0.00911026,0.002213825,0.52643347,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
91781343,0.850475,-0.008163257,0.0028234522,0.5259445,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
91833343,0.84961545,-0.010384953,0.0015158972,0.5272984,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
91885426,0.8489014,-0.0100964755,0.0014511645,0.5284529,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
91937343,0.8491127,-0.010560077,0.0015491678,0.5281039,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
91989383,0.8479873,-0.008967243,0.0030275,0.5299321,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
92042143,0.8480521,-0.009708908,0.0029623457,0.5298156,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
92094153,0.8491058,-0.009949088,0.0047183284,0.52810794,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
92146143,0.8485853,-0.011225732,0.00415078,0.5289234,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
92198143,0.8488511,-0.012871985,0.0030798954,0.5284663,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
92250143,0.8501031,-0.012926621,0.0022003653,0.5264533,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
92302143,0.8479364,-0.013056172,0.0028426182,0.52992964,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
92354148,0.84820575,-0.010881677,0.0033728085,0.5295444,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
92406191,0.84675145,-0.011086626,0.0016944797,0.5318705,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
92458195,0.84404016,-0.009852729,0.0005875608,0.5361892,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
92510162,0.84652567,-0.00978136,0.0022092646,0.53225356,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
92562149,0.8465079,-0.008304952,0.003696403,0.53229856,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
92614943,0.846853,-0.009100662,0.003930949,0.5317347,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
92666943,0.84750295,-0.009911924,0.0022654317,0.5306935,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
92718943,0.84756386,-0.012027344,0.0009189906,0.53055626,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
92770943,0.84688437,-0.011764835,0.0007519162,0.5316466,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
92822956,0.8485572,-0.011025265,0.0030252899,0.5289803,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
92874943,0.84895295,-0.009824743,0.0039304183,0.5283625,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
92926997,0.84830326,-0.011545137,0.001977055,0.52938116,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
92978943,0.8484289,-0.011358629,0.001751687,0.52918464,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
93030974,0.84863394,-0.0108373305,0.0020882778,0.5288656,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
93082943,0.84961915,-0.010749435,0.0032151514,0.5272773,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
93134943,0.8498929,-0.010236612,0.0031919263,0.5268465,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
93187758,0.85016215,-0.011552258,0.0027039654,0.5263873,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
93239743,0.85019994,-0.011758661,0.0020985582,0.5263244,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
93291743,0.85040075,-0.0109857945,0.0028600774,0.52601314,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
93343743,0.8507581,-0.011252875,0.0030917237,0.52542806,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
93395743,0.84916323,-0.011245618,0.0018499653,0.52800757,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
93447787,0.84953207,-0.0105748465,0.0032863198,0.52742076,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
93500543,0.8501748,-0.009896853,0.0035748756,0.5263956,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
93552547,0.8504216,-0.010234504,0.0036916926,0.5259892,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
93604543,0.8504961,-0.010613978,0.0024531737,0.5258687,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
93656588,0.849291,-0.011461444,0.0022754741,0.5277957,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
93708547,0.8496092,-0.011650899,0.002565738,0.5272779,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
93760543,0.8498567,-0.0106121935,0.0035675408,0.5268951,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
93812543,0.84916157,-0.010687636,0.0037699179,0.5280117,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
93864543,0.84710944,-0.010711576,0.0022144841,0.5313061,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
93916548,0.846355,-0.011000431,0.0027902804,0.53249836,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
93968588,0.84683335,-0.010008112,0.0035478873,0.5317525,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
94020543,0.8467007,-0.010697507,0.0035409755,0.5319501,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
94072587,0.84522086,-0.011073067,0.0030162518,0.53429395,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
94124543,0.84389687,-0.011894228,0.0017014524,0.53637075,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
94176545,0.8423124,-0.011005751,0.0021672465,0.5388729,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
94228543,0.84137815,-0.009366785,0.0033999032,0.5403551,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
94280565,0.8413041,-0.009569626,0.0036210264,0.54046524,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
94329343,0.8396786,-0.00924862,0.0034632997,0.5429941,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
94381343,0.84016246,-0.009685048,0.0025302903,0.5422425,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
94433343,0.83788395,-0.01150591,0.0012600203,0.54572576,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
94485382,0.835692,-0.01059091,0.0018219769,0.54909337,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
94537343,0.8361511,-0.008850577,0.0028923997,0.54842025,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
94589343,0.83517224,-0.0067885322,0.0043415437,0.54992956,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
94641346,0.835091,-0.0072356653,0.0030173184,0.5500559,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
94693343,0.83583343,-0.009019342,0.0020305058,0.54890543,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
94745390,0.83419186,-0.010542165,0.00050407805,0.5513734,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
94797343,0.83353543,-0.009550767,0.0009925641,0.5523825,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
94850143,0.8337993,-0.007994358,0.0023519313,0.5520048,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
94902143,0.83287704,-0.006097264,0.0032682945,0.5534148,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
94954143,0.8335292,-0.0066000554,0.0028562963,0.55242866,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
95006143,0.8339069,-0.0068612215,0.0016087544,0.5518602,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
95058143,0.835097,-0.008837574,0.0010002215,0.55003095,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
95110153,0.83512807,-0.009011059,0.0010838952,0.5499808,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
95162143,0.835881,-0.008108158,0.0014027192,0.5488491,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
95214143,0.83601505,-0.0066331374,0.0018201006,0.5486634,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
95266962,0.8371293,-0.005935685,0.0020449965,0.54696923,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
95318943,0.8384393,-0.0076638353,0.0011855075,0.5449399,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
95370943,0.8406232,-0.0074139964,0.0014851372,0.54156756,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
95422943,0.8423365,-0.009269947,0.00033696697,0.53887224,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
95474943,0.84132475,-0.010437025,-0.0017225352,0.54042655,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
95526943,0.84158146,-0.007246,0.00022383657,0.5400817,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
95578943,0.8429156,-0.0053396816,0.0027755974,0.53801227,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
95630943,0.84526265,-0.0055056117,0.0034808088,0.5343114,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
95682943,0.84469503,-0.0062211053,0.001724716,0.53520906,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
95734943,0.84666985,-0.008584013,0.00017652169,0.5320493,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
95786946,0.84666264,-0.00922445,-0.0003575109,0.5320499,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
95838943,0.84779346,-0.008698234,0.00035332094,0.5302551,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
95891746,0.8491631,-0.00661214,0.0019310334,0.52808565,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
95943743,0.84904426,-0.008156392,0.0008295826,0.5282582,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
95995758,0.8485841,-0.007630709,0.00032960932,0.52900547,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
96047743,0.8500435,-0.0074201874,0.0005699735,0.52665997,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
96099743,0.8498024,-0.007833124,0.00053380383,0.52704316,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
96151743,0.84894663,-0.00771569,-0.00016867703,0.5284222,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
96203743,0.84961754,-0.007963028,-8.041329e-05,0.52733934,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
96255747,0.84792614,-0.007213931,-0.00018067897,0.53006524,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
96307743,0.8482696,-0.007227279,0.00058390346,0.529515,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
96359743,0.84805673,-0.0068436097,0.0009557992,0.52986056,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
96411743,0.8467028,-0.008661972,-0.00015955383,0.53199565,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
96464543,0.8463791,-0.0080830855,-6.469108e-05,0.5325196,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
96516559,0.8446812,-0.007852383,-0.00011791608,0.5352122,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
96568543,0.84422565,-0.007859561,0.00081786787,0.5359298,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
96620551,0.84186155,-0.007414943,0.0010309075,0.5396418,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
96672543,0.8415473,-0.008171857,0.0007678769,0.5401212,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
96724555,0.83892906,-0.0077140965,0.0008793756,0.5441854,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
96776543,0.83772314,-0.0073149535,0.0015041381,0.54604405,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
96828543,0.83697784,-0.0068297177,0.0018770786,0.547191,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
96880543,0.8357694,-0.007221122,0.0019079002,0.54903,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
96932551,0.83484423,-0.008196982,0.0014991168,0.55042326,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
96985382,0.83341444,-0.0073784604,0.0017993642,0.5525965,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
97037345,0.8336758,-0.0086923065,0.00103085,0.55218494,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
97089343,0.8296151,-0.007977136,0.0010887088,0.5582776,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
97141343,0.83096606,-0.00710408,0.0030999444,0.5562692,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
97193343,0.83035755,-0.0065432773,0.003278044,0.5571831,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
97245382,0.82883936,-0.0074162274,0.0013869476,0.5594357,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
97297343,0.8296964,-0.0076821703,0.0017456028,0.5581593,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
97349343,0.82918376,-0.008405315,0.0016422903,0.5589105,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
97401343,0.8280874,-0.008055429,0.0016161541,0.5605388,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
97453343,0.82928383,-0.0076584523,0.0026066604,0.5587691,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
97505382,0.827884,-0.007208062,0.0021382032,0.56084883,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
97558159,0.82842,-0.0077205338,0.0026780614,0.56004775,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
97610153,0.8302674,-0.008410335,0.0026976047,0.5572954,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
97662153,0.8285172,-0.008245587,0.0020007293,0.55989945,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
97714186,0.8305818,-0.0084907375,0.0020449604,0.5568284,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
97766153,0.83299285,-0.005317378,0.0045716735,0.5532393,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
97818153,0.83142096,-0.006810693,0.0037679626,0.5555887,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
97870146,0.83440036,-0.0072534,0.002305067,0.55110633,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
97922153,0.8352112,-0.009270853,0.0021636193,0.5498469,0.9999991,1.3382627e-09,-2.2368347e-10,0.0013346693,2
