timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],drag_innov[0],drag_innov[1],drag_innov_var[0],drag_innov_var[1],aux_vel_innov[0],aux_vel_innov[1]
43543796,0.0,0.0,0.0,-0.008191136,-0.0021686067,0.042434692,0.0,0.0,0.0,-0.028811932,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.25829253,0.25829253,4.0684514,0.0,0.0,0.0,0.09024948,0.0,0.0,0.0,0.0,0.21960163,0.0017341528,0.006334901,0.011631974,0.0,0.0,0.0,0.0,0.0,0.0
43743743,0.0,0.0,0.0,-0.009611453,0.00013315152,0.13674927,0.0,0.0,0.0,-0.027554274,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.2582224,0.25822237,4.068146,0.0,0.0,0.0,0.090248294,0.0,0.0,0.0,0.0,0.21960163,0.001625597,0.0067695375,0.0129404515,0.0,0.0,0.0,0.0,0.0,0.0
43951743,0.0,0.0,0.0,-0.010315638,0.0031222012,-0.20030212,0.0,0.0,0.0,-0.05947709,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.2582414,0.25824136,4.068203,0.0,0.0,0.0,0.09024693,0.0,0.0,0.0,0.0,0.21960163,0.001621644,0.0073375506,0.014339344,0.0,0.0,0.0,0.0,0.0,0.0
44151743,0.0,0.0,0.0,-0.01029343,0.0051949015,-0.20336914,0.0,0.0,0.0,-0.039314747,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.2583553,0.25835526,4.0686913,0.0,0.0,0.0,0.0902455,0.0,0.0,0.0,0.0,0.21960163,0.001563959,0.0069449013,0.012741022,0.0,0.0,0.0,0.0,0.0,0.0
44352543,0.0,0.0,0.0,-0.010354711,0.006311504,0.13056946,0.0,0.0,0.0,-0.042589903,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.2583624,0.25836238,4.0687447,0.0,0.0,0.0,0.09024417,0.0,0.0,0.0,0.0,0.21960163,0.0015061613,0.0074117044,0.014797771,0.0,0.0,0.0,0.0,0.0,0.0
44552577,0.0,0.0,0.0,-0.009393381,0.006839187,-0.32582092,0.0,0.0,0.0,-0.015587568,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.25828323,0.2582832,4.0684233,0.0,0.0,0.0,0.09024305,0.0,0.0,0.0,0.0,0.21960163,0.0016202681,0.0068249716,0.012385274,0.0,0.0,0.0,0.0,0.0,0.0
44760596,0.0,0.0,0.0,-0.00925799,0.006805706,0.13134766,0.0,0.0,0.0,-0.046669245,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.25829667,0.25829664,4.0684896,0.0,0.0,0.0,0.09024167,0.0,0.0,0.0,0.0,0.21960163,0.001576642,0.00625415,0.011242296,0.0,0.0,0.0,0.0,0.0,0.0
44961343,0.0,0.0,0.0,-0.008238774,0.0066846097,-0.20985413,0.0,0.0,0.0,-0.022129536,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.25831115,0.25831112,4.06856,0.0,0.0,0.0,0.09024039,0.0,0.0,0.0,0.0,0.21960163,0.0015073362,0.005952108,0.011197743,0.0,0.0,0.0,0.0,0.0,0.0
45161349,0.0,0.0,0.0,-0.007855636,0.0059664627,0.21424866,0.0,0.0,0.0,-0.049849987,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.25824976,0.25824976,4.0683,0.0,0.0,0.0,0.09023912,0.0,0.0,0.0,0.0,0.21960163,0.001658629,0.005336751,0.009911467,0.0,0.0,0.0,0.0,0.0,0.0
45362146,0.0,0.0,0.0,-0.0064952797,0.005299152,0.093566895,0.0,0.0,0.0,-0.02614355,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.258271,0.25827098,4.068389,0.0,0.0,0.0,0.0902378,0.0,0.0,0.0,0.0,0.21960163,0.0017113154,0.004772479,0.008863286,0.0,0.0,0.0,0.0,0.0,0.0
45562143,0.0,0.0,0.0,-0.008777017,0.0006387003,0.14137268,0.0,0.0,0.0,-0.045618534,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.25821245,0.25821248,4.0681233,0.0,0.0,0.0,0.09023674,0.0,0.0,0.0,0.0,0.21960163,0.0016157576,0.0039656786,0.008342679,0.0,0.0,0.0,0.0,0.0,0.0
45762146,0.0,0.0,0.0,-0.002785964,0.0017037424,0.30212402,0.0,0.0,0.0,-0.06352687,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.25824428,0.25824428,4.0682435,0.0,0.0,0.0,0.09023552,0.0,0.0,0.0,0.0,0.21960163,0.0018536015,0.0031576303,0.005822832,0.0,0.0,0.0,0.0,0.0,0.0
45962943,0.0,0.0,0.0,-0.0062400615,-0.0067365402,0.026031494,0.0,0.0,0.0,-0.048803806,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.25826654,0.25826654,4.0683436,0.0,0.0,0.0,0.090234496,0.0,0.0,0.0,0.0,0.21960163,0.0019068868,0.00391742,0.010556948,0.0,0.0,0.0,0.0,0.0,0.0
46170943,0.0,0.0,0.0,0.017020185,-0.033539318,-0.25912476,0.0,0.0,0.0,-0.057023525,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.25829375,0.25829375,4.068476,0.0,0.0,0.0,0.09023323,0.0,0.0,0.0,0.0,0.21960163,0.0017767841,0.0012540838,0.0026503946,0.0,0.0,0.0,0.0,0.0,0.0
46370964,0.0,0.0,0.0,0.025250359,-0.06201838,0.15962219,0.0,0.0,0.0,-0.057596445,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.25829905,0.25829864,4.0685377,0.0,0.0,0.0,0.090232044,0.0,0.0,0.0,0.0,0.21960163,0.0017479603,0.0070077847,0.012091704,0.0,0.0,0.0,0.0,0.0,0.0
46571743,0.0,0.0,0.0,0.040147755,-0.07960116,-0.064590454,0.0,0.0,0.0,-0.029118061,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.25838333,0.25838265,4.068957,0.0,0.0,0.0,0.090230875,0.0,0.0,0.0,0.0,0.21960163,0.001510995,0.012789361,0.021966238,0.0,0.0,0.0,0.0,0.0,0.0
46779743,0.0,0.0,0.0,0.04091416,-0.09008794,0.09980774,0.0,0.0,0.0,-0.0127568245,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.2582999,0.25829884,4.0686517,0.0,0.0,0.0,0.09022964,0.0,0.0,0.0,0.0,0.21960163,0.0015950839,0.015825564,0.027321527,0.0,0.0,0.0,0.0,0.0,0.0
46979743,0.0,0.0,0.0,0.04542763,-0.08743662,-0.072891235,0.0,0.0,0.0,-0.015831947,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.25822446,0.2582236,4.0683436,0.0,0.0,0.0,0.09022867,0.0,0.0,0.0,0.0,0.21960163,0.0017628516,0.016791364,0.02975534,0.0,0.0,0.0,0.0,0.0,0.0
47180657,0.0,0.0,0.0,0.04354733,-0.088618726,-0.16375732,0.0,0.0,0.0,-0.04300475,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.258325,0.2583241,4.068792,0.0,0.0,0.0,0.09022753,0.0,0.0,0.0,0.0,0.21960163,0.0014294949,0.016598046,0.029977351,0.0,0.0,0.0,0.0,0.0,0.0
47380543,0.0,0.0,0.0,0.045324687,-0.08465707,-0.24111938,0.0,0.0,0.0,-0.016371727,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.2582437,0.25824293,4.068467,0.0,0.0,0.0,0.09022634,0.0,0.0,0.0,0.0,0.21960163,0.001359233,0.017799685,0.033021804,0.0,0.0,0.0,0.0,0.0,0.0
47589398,0.0,0.0,0.0,0.04175656,-0.077985816,-0.12666321,0.0,0.0,0.0,-0.04918456,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.25825167,0.25825107,4.068523,0.0,0.0,0.0,0.090225406,0.0,0.0,0.0,0.0,0.21960163,0.0013131452,0.014842091,0.027355911,0.0,0.0,0.0,0.0,0.0,0.0
47789345,0.0,0.0,0.0,0.036118094,-0.06988544,0.18702698,0.0,0.0,0.0,-0.027185917,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.25826982,0.25826934,4.0686173,0.0,0.0,0.0,0.09022408,0.0,0.0,0.0,0.0,0.21960163,0.0012661739,0.011954655,0.022171881,0.0,0.0,0.0,0.0,0.0,0.0
47989358,0.0,0.0,0.0,0.027907804,-0.06023639,0.20123291,0.0,0.0,0.0,0.011318922,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.25828186,0.2582815,4.0686817,0.0,0.0,0.0,0.09022317,0.0,0.0,0.0,0.0,0.21960163,0.0010373017,0.009305667,0.01950696,0.0,0.0,0.0,0.0,0.0,0.0
48198153,0.0,0.0,0.0,0.022518927,-0.05111494,-0.34924316,0.0,0.0,0.0,-0.005710602,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.25820008,0.25819987,4.0683393,0.0,0.0,0.0,0.090222105,0.0,0.0,0.0,0.0,0.21960163,0.00073543936,0.0074851247,0.01783938,0.0,0.0,0.0,0.0,0.0,0.0
48398143,0.0,0.0,0.0,0.019965343,-0.0514109,-0.28164673,0.0,0.0,0.0,0.007753849,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.2581513,0.25815105,4.068116,0.0,0.0,0.0,0.090221,0.0,0.0,0.0,0.0,0.21960163,0.0005932087,0.0036220269,0.0075714104,0.0,0.0,0.0,0.0,0.0,0.0
48598177,0.0,0.0,0.0,0.013584032,-0.047999542,0.16749573,0.0,0.0,0.0,0.020748496,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.25817472,0.25817454,4.0682273,0.0,0.0,0.0,0.09022013,0.0,0.0,0.0,0.0,0.21960163,0.0005446311,0.002439742,0.0060022254,0.0,0.0,0.0,0.0,0.0,0.0
48806943,0.0,0.0,0.0,0.0068487576,-0.043624222,0.023498535,0.0,0.0,0.0,0.03209555,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.25818646,0.2581863,4.068321,0.0,0.0,0.0,0.09021911,0.0,0.0,0.0,0.0,0.21960163,0.00048772077,0.0017717035,0.0044330047,0.0,0.0,0.0,0.0,0.0,0.0
49006943,0.0,0.0,0.0,-3.5711266e-05,-0.035443023,-0.11222839,0.0,0.0,0.0,0.041300654,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.258123,0.25812295,4.0680766,0.0,0.0,0.0,0.09021804,0.0,0.0,0.0,0.0,0.21960163,0.0007433053,0.003316716,0.0068854955,0.0,0.0,0.0,0.0,0.0,0.0
49206943,0.0,0.0,0.0,-0.0029556642,-0.03242175,0.277771,0.0,0.0,0.0,0.009463668,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.25814882,0.2581488,4.0682316,0.0,0.0,0.0,0.09021705,0.0,0.0,0.0,0.0,0.21960163,0.00056409027,0.005071138,0.010910602,0.0,0.0,0.0,0.0,0.0,0.0
49407743,0.0,0.0,0.0,-0.0089448495,-0.03389526,-0.23442078,0.0,0.0,0.0,0.022389293,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.25824517,0.25824517,4.068736,0.0,0.0,0.0,0.09021622,0.0,0.0,0.0,0.0,0.21960163,0.0006792298,0.0058004158,0.010952328,0.0,0.0,0.0,0.0,0.0,0.0
49615743,0.0,0.0,0.0,-0.018231735,-0.024732636,0.05810547,0.0,0.0,0.0,0.021631956,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.25815597,0.25815603,4.0684166,0.0,0.0,0.0,0.090215184,0.0,0.0,0.0,0.0,0.21960163,0.0012880306,0.0075868936,0.015114575,0.0,0.0,0.0,0.0,0.0,0.0
49816543,0.0,0.0,0.0,-0.023465259,-0.012847773,-0.13536072,0.0,0.0,0.0,0.037866473,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.25816393,0.258164,4.068507,0.0,0.0,0.0,0.09021423,0.0,0.0,0.0,0.0,0.21960163,0.0017077273,0.009721204,0.019938108,0.0,0.0,0.0,0.0,0.0,0.0
50016543,0.0,0.0,0.0,-0.030571729,-0.004802246,-0.37927246,0.0,0.0,0.0,0.06581187,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.25818542,0.25818548,4.0686345,0.0,0.0,0.0,0.090213284,0.0,0.0,0.0,0.0,0.21960163,0.0019206522,0.012171796,0.02549552,0.0,0.0,0.0,0.0,0.0,0.0
50216543,0.0,0.0,0.0,-0.040368114,0.008830089,-0.19265747,0.0,0.0,0.0,0.04302609,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.2581243,0.25812426,4.0683565,0.0,0.0,0.0,0.090212286,0.0,0.0,0.0,0.0,0.21960163,0.0021837975,0.013367526,0.026820611,0.0,0.0,0.0,0.0,0.0,0.0
50417343,0.0,0.0,0.0,-0.041291624,0.024524175,-0.09500122,0.0,0.0,0.0,0.07158232,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.25807396,0.25807363,4.0680685,0.0,0.0,0.0,0.09021151,0.0,0.0,0.0,0.0,0.21960163,0.0021209258,0.015236484,0.027678115,0.0,0.0,0.0,0.0,0.0,0.0
50617343,0.0,0.0,0.0,-0.05114227,0.033503048,-0.13032532,0.0,0.0,0.0,0.07413983,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.25805914,0.2580587,4.067882,0.0,0.0,0.0,0.09021059,0.0,0.0,0.0,0.0,0.21960163,0.0024026395,0.017240357,0.03126804,0.0,0.0,0.0,0.0,0.0,0.0
50826178,0.0,0.0,0.0,-0.049579,0.05185469,0.21646118,0.0,0.0,0.0,0.043368697,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.25804484,0.25804386,4.067665,0.0,0.0,0.0,0.09020963,0.0,0.0,0.0,0.0,0.21960163,0.002797965,0.018168401,0.032614276,0.0,0.0,0.0,0.0,0.0,0.0
51026147,0.0,0.0,0.0,-0.06172421,0.07123053,-0.121154785,0.0,0.0,0.0,0.0758363,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.25822386,0.25822228,4.0682373,0.0,0.0,0.0,0.09020874,0.0,0.0,0.0,0.0,0.21960163,0.00259503,0.020681038,0.035307877,0.0,0.0,0.0,0.0,0.0,0.0
51226153,0.0,0.0,0.0,-0.06236996,0.07307927,0.18666077,0.0,0.0,0.0,0.07919538,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.2582146,0.2582129,4.067971,0.0,0.0,0.0,0.09020798,0.0,0.0,0.0,0.0,0.21960163,0.002905494,0.023884784,0.040729273,0.0,0.0,0.0,0.0,0.0,0.0
51426984,0.0,0.0,0.0,-0.060911797,0.06948755,-0.40420532,0.0,0.0,0.0,0.11584628,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.2583879,0.25838625,4.0685034,0.0,0.0,0.0,0.09020711,0.0,0.0,0.0,0.0,0.21960163,0.003591959,0.022404235,0.03882522,0.0,0.0,0.0,0.0,0.0,0.0
51634993,0.0,0.0,0.0,-0.063028604,0.06099366,0.06422424,0.0,0.0,0.0,0.10293245,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.258466,0.25846463,4.068589,0.0,0.0,0.0,0.09020619,0.0,0.0,0.0,0.0,0.21960163,0.0037833645,0.021536915,0.03665676,0.0,0.0,0.0,0.0,0.0,0.0
51834943,0.0,0.0,0.0,-0.05763899,0.049189057,-0.26316833,0.0,0.0,0.0,0.13820016,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.25846097,0.2584599,4.0683174,0.0,0.0,0.0,0.09020547,0.0,0.0,0.0,0.0,0.21960163,0.003907716,0.018743528,0.032612197,0.0,0.0,0.0,0.0,0.0,0.0
52035788,0.0,0.0,0.0,-0.056431558,0.042304505,0.08377075,0.0,0.0,0.0,0.10055864,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.25847736,0.2584764,4.0680795,0.0,0.0,0.0,0.09020463,0.0,0.0,0.0,0.0,0.21960163,0.003968421,0.015223722,0.025606422,0.0,0.0,0.0,0.0,0.0,0.0
52243743,0.0,0.0,0.0,-0.053917583,0.031366296,-0.101989746,0.0,0.0,0.0,0.14388108,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.25859463,0.25859386,4.068237,0.0,0.0,0.0,0.09020375,0.0,0.0,0.0,0.0,0.21960163,0.0044719735,0.0113046765,0.018989043,0.0,0.0,0.0,0.0,0.0,0.0
52443743,0.0,0.0,0.0,-0.04705341,0.011336854,0.06506348,0.0,0.0,0.0,0.12510586,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.2586951,0.25869456,4.0683002,0.0,0.0,0.0,0.090202935,0.0,0.0,0.0,0.0,0.21960163,0.0046679927,0.009477002,0.016076814,0.0,0.0,0.0,0.0,0.0,0.0
52644543,0.0,0.0,0.0,-0.04136714,0.004517242,-0.022354126,0.0,0.0,0.0,0.117507696,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.2587141,0.2587136,4.068057,0.0,0.0,0.0,0.09020211,0.0,0.0,0.0,0.0,0.21960163,0.0050336365,0.0047237542,0.008376182,0.0,0.0,0.0,0.0,0.0,0.0
52844543,0.0,0.0,0.0,-0.04512556,-0.002267246,0.07336426,0.0,0.0,0.0,0.13939202,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.25893292,0.25893235,4.068578,0.0,0.0,0.0,0.09020143,0.0,0.0,0.0,0.0,0.21960163,0.0051638945,0.004707862,0.007725476,0.0,0.0,0.0,0.0,0.0,0.0
53045382,0.0,0.0,0.0,-0.03725366,-0.011845349,0.49795532,0.0,0.0,0.0,0.11430216,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.25893328,0.25893277,4.068336,0.0,0.0,0.0,0.09020065,0.0,0.0,0.0,0.0,0.21960163,0.0047336556,0.005376441,0.010059485,0.0,0.0,0.0,0.0,0.0,0.0
53253343,0.0,0.0,0.0,-0.03825844,-0.014598186,-0.2775116,0.0,0.0,0.0,0.12778723,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.25901255,0.25901195,4.0684214,0.0,0.0,0.0,0.09020025,0.0,0.0,0.0,0.0,0.21960163,0.0043028546,0.005556047,0.010627946,0.0,0.0,0.0,0.0,0.0,0.0
53453359,0.0,0.0,0.0,-0.027518885,-0.019258106,-0.20117188,0.0,0.0,0.0,0.14933479,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.2590798,0.2590793,4.068509,0.0,0.0,0.0,0.09019991,0.0,0.0,0.0,0.0,0.21960163,0.004427012,0.006952217,0.013797994,0.0,0.0,0.0,0.0,0.0,0.0
53654152,0.0,0.0,0.0,-0.027867993,-0.016549585,-0.15161133,0.0,0.0,0.0,0.12290144,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.2591229,0.25912234,4.0685806,0.0,0.0,0.0,0.090199254,0.0,0.0,0.0,0.0,0.21960163,0.0046533537,0.0065377164,0.013458612,0.0,0.0,0.0,0.0,0.0,0.0
53862143,0.0,0.0,0.0,-0.024922142,-0.018159445,-0.09889221,0.0,0.0,0.0,0.15544891,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.2590608,0.25906023,4.0682983,0.0,0.0,0.0,0.09019843,0.0,0.0,0.0,0.0,0.21960163,0.0050902716,0.006926255,0.015801523,0.0,0.0,0.0,0.0,0.0,0.0
54062166,0.0,0.0,0.0,-0.019082565,-0.019432226,0.7555542,0.0,0.0,0.0,0.14668322,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.25908303,0.25908253,4.0683827,0.0,0.0,0.0,0.09019766,0.0,0.0,0.0,0.0,0.21960163,0.0050274855,0.0066968864,0.013486735,0.0,0.0,0.0,0.0,0.0,0.0
54262946,0.0,0.0,0.0,-0.015948497,-0.022193674,0.32080078,0.0,0.0,0.0,0.16619289,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.25900024,0.25899976,4.068113,0.0,0.0,0.0,0.09019701,0.0,0.0,0.0,0.0,0.21960163,0.004943227,0.007339179,0.014153047,0.0,0.0,0.0,0.0,0.0,0.0
54470959,0.0,0.0,0.0,-0.01017017,-0.025272114,-0.16426086,0.0,0.0,0.0,0.14723265,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.25892997,0.25892955,4.0678906,0.0,0.0,0.0,0.090196215,0.0,0.0,0.0,0.0,0.21960163,0.0049820025,0.007370814,0.014728648,0.0,0.0,0.0,0.0,0.0,0.0
54670945,0.0,0.0,0.0,-0.012926195,-0.021773893,0.07432556,0.0,0.0,0.0,0.13172543,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.25895128,0.25895077,4.0680394,0.0,0.0,0.0,0.09019548,0.0,0.0,0.0,0.0,0.21960163,0.00498261,0.00782577,0.01703224,0.0,0.0,0.0,0.0,0.0,0.0
54871743,0.0,0.0,0.0,-0.00783242,-0.018448256,0.24882507,0.0,0.0,0.0,0.16516662,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.25886604,0.25886562,4.0678177,0.0,0.0,0.0,0.090194725,0.0,0.0,0.0,0.0,0.21960163,0.0048227734,0.0070189624,0.013688156,0.0,0.0,0.0,0.0,0.0,0.0
55079755,0.0,0.0,0.0,-0.004044458,-0.022523718,0.07330322,0.0,0.0,0.0,0.16126549,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.25888985,0.2588895,4.068017,0.0,0.0,0.0,0.09019396,0.0,0.0,0.0,0.0,0.21960163,0.0048481133,0.0071421308,0.012972538,0.0,0.0,0.0,0.0,0.0,0.0
55280555,0.0,0.0,0.0,-0.006642549,-0.021705331,-0.02507019,0.0,0.0,0.0,0.17224872,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.25877166,0.25877124,4.0677466,0.0,0.0,0.0,0.09019335,0.0,0.0,0.0,0.0,0.21960163,0.004673449,0.007899612,0.015835308,0.0,0.0,0.0,0.0,0.0,0.0
55480543,0.0,0.0,0.0,-0.0019272192,-0.030516624,0.049545288,0.0,0.0,0.0,0.10951102,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.25879568,0.25879535,4.067957,0.0,0.0,0.0,0.09019264,0.0,0.0,0.0,0.0,0.21960163,0.004722766,0.008967546,0.018382367,0.0,0.0,0.0,0.0,0.0,0.0
55688543,0.0,0.0,0.0,-0.006352594,-0.031488508,0.47940063,0.0,0.0,0.0,0.13437545,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.25879598,0.25879553,4.0681067,0.0,0.0,0.0,0.09019188,0.0,0.0,0.0,0.0,0.21960163,0.0050745173,0.007670981,0.01531744,0.0,0.0,0.0,0.0,0.0,0.0
55889376,0.0,0.0,0.0,-0.0039830394,-0.026327664,0.11604309,0.0,0.0,0.0,0.14694273,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.25887558,0.25887516,4.068598,0.0,0.0,0.0,0.090191185,0.0,0.0,0.0,0.0,0.21960163,0.0048277355,0.008359216,0.017649973,0.0,0.0,0.0,0.0,0.0,0.0
56089343,0.0,0.0,0.0,-0.0052118306,-0.018155858,0.19087219,0.0,0.0,0.0,0.12216568,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.25877234,0.2587719,4.0683746,0.0,0.0,0.0,0.09019043,0.0,0.0,0.0,0.0,0.21960163,0.0048695607,0.006899205,0.014876917,0.0,0.0,0.0,0.0,0.0,0.0
56297343,0.0,0.0,0.0,-0.0013402094,-0.012435862,0.014175415,0.0,0.0,0.0,0.094908595,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.2587568,0.25875637,4.0684776,0.0,0.0,0.0,0.09018987,0.0,0.0,0.0,0.0,0.21960163,0.0047130394,0.0042724195,0.008268368,0.0,0.0,0.0,0.0,0.0,0.0
56498146,0.0,0.0,0.0,-0.0027573835,-0.0046388563,-0.2338562,0.0,0.0,0.0,0.1529293,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.25874043,0.25873992,4.068581,0.0,0.0,0.0,0.09018915,0.0,0.0,0.0,0.0,0.21960163,0.004651673,0.005424366,0.015023923,0.0,0.0,0.0,0.0,0.0,0.0
56698143,0.0,0.0,0.0,0.0006755559,-0.00036637278,0.045516968,0.0,0.0,0.0,0.1146754,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.2587283,0.2587278,4.0687056,0.0,0.0,0.0,0.090188436,0.0,0.0,0.0,0.0,0.21960163,0.004787447,0.004788418,0.00857358,0.0,0.0,0.0,0.0,0.0,0.0
56906943,0.0,0.0,0.0,0.0019060572,-0.0014324116,-0.16493225,0.0,0.0,0.0,0.1590532,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.25861546,0.258615,4.0684166,0.0,0.0,0.0,0.09018787,0.0,0.0,0.0,0.0,0.21960163,0.0043745474,0.0054611103,0.0121713765,0.0,0.0,0.0,0.0,0.0,0.0
57106943,0.0,0.0,0.0,9.293896e-05,-0.002742325,0.0024414062,0.0,0.0,0.0,0.13027084,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.25860885,0.25860837,4.0685453,0.0,0.0,0.0,0.090187185,0.0,0.0,0.0,0.0,0.21960163,0.0043633017,0.004886596,0.009326382,0.0,0.0,0.0,0.0,0.0,0.0
57306945,0.0,0.0,0.0,0.0035203246,-0.0031737704,-0.25242615,0.0,0.0,0.0,0.08463228,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.25850272,0.2585023,4.068267,0.0,0.0,0.0,0.09018648,0.0,0.0,0.0,0.0,0.21960163,0.004318856,0.0053140107,0.012203826,0.0,0.0,0.0,0.0,0.0,0.0
57507746,0.0,0.0,0.0,0.0035213316,-0.002014546,0.15449524,0.0,0.0,0.0,0.108857155,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.25848186,0.25848144,4.0683465,0.0,0.0,0.0,0.0901858,0.0,0.0,0.0,0.0,0.21960163,0.0038332245,0.008515584,0.024195742,0.0,0.0,0.0,0.0,0.0,0.0
57715753,0.0,0.0,0.0,0.011519295,-0.004145409,0.00088500977,0.0,0.0,0.0,0.07865763,0.0,0.0,0.0,0.0,0.01794421,0.0,0.0,0.0,0.25839648,0.25839624,4.068135,0.0,0.0,0.0,0.09018512,0.0,0.0,0.0,0.0,0.21960163,0.0036170778,0.0067546437,0.018345505,0.0,0.0,0.0,0.0,0.0,0.0
