timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
34098350,0.07753737,-0.0032504844,-3.4906585,0.0,0.0,0.0
34122351,0.075667955,-0.0049442775,-3.4906585,0.0,0.0,0.0
34146351,0.07171141,-0.0047645434,-3.4906585,0.0,0.0,0.0
34166353,0.07033187,-0.0025194173,-3.4906585,0.0,0.0,0.0
34186351,0.07361732,0.0010273466,-3.4906585,0.0,0.0,0.0
34210345,0.08195151,0.0060232407,-3.4906585,0.0,0.0,0.0
34230361,0.083576165,0.0092844535,-3.4906585,0.0,0.0,0.0
34250349,0.077472694,0.0074868174,-3.4906585,0.0,0.0,0.0
34270363,0.074526004,0.005270046,-3.4906585,0.0,0.0,0.0
34294372,0.08052768,0.0047751307,-3.4906585,0.0,0.0,0.0
34315177,0.08410034,0.0042477553,-3.4906585,0.0,0.0,0.0
34335155,0.08630164,0.007122559,-3.4906585,0.0,0.0,0.0
34355140,0.08854735,0.009232837,-3.4906585,0.0,0.0,0.0
34378536,0.09358837,0.008664845,-3.4906585,0.0,0.0,0.0
34402397,0.090738,0.0060922615,-3.4906585,0.0,0.0,0.0
34427154,0.08146691,-0.00016858475,-3.4906585,0.0,0.0,0.0
34451158,0.07804799,-0.007058851,-3.4906585,0.0,0.0,0.0
34475178,0.077804945,-0.009465845,-3.4906585,0.0,0.0,0.0
34495156,0.07636602,-0.01131877,-3.4906585,0.0,0.0,0.0
34515151,0.075702146,-0.010232247,-3.4906585,0.0,0.0,0.0
34539159,0.080895886,-0.0017868032,-3.4906585,0.0,0.0,0.0
34563143,0.084482625,0.0068627,-3.4906585,0.0,0.0,0.0
34583976,0.08475964,0.011166826,-3.4906585,0.0,0.0,0.0
34603160,0.0835288,0.0105228685,-3.4906585,0.0,0.0,0.0
34627159,0.08073139,0.008525523,-3.4906585,0.0,0.0,0.0
34651181,0.07951395,0.0061032414,-3.4906585,0.0,0.0,0.0
34675163,0.07661071,0.0025983525,-3.4906585,0.0,0.0,0.0
34695155,0.07516623,-0.00049428217,-3.4906585,0.0,0.0,0.0
34715190,0.07357654,-0.0022222342,-3.4906585,0.0,0.0,0.0
34739152,0.07285139,-0.0005071045,-3.4906585,0.0,0.0,0.0
34763156,0.07716169,0.0036438995,-3.4906585,0.0,0.0,0.0
34787192,0.08059514,0.0078803655,-3.4906585,0.0,0.0,0.0
34807159,0.08053067,0.008497415,-3.4906585,0.0,0.0,0.0
34827141,0.078621544,0.007642177,-3.4906585,0.0,0.0,0.0
34847153,0.07808462,0.007703133,-3.4906585,0.0,0.0,0.0
34871969,0.079532884,0.007603315,-3.4906585,0.0,0.0,0.0
34892104,0.07839303,0.0054380484,-3.4906585,0.0,0.0,0.0
34915939,0.07596265,0.0023844158,-3.4906585,0.0,0.0,0.0
34935962,0.07571654,0.002149379,-3.4906585,0.0,0.0,0.0
34959954,0.07810563,0.003318105,-3.4906585,0.0,0.0,0.0
34979939,0.07901767,0.004242038,-3.4906585,0.0,0.0,0.0
35003976,0.0786955,0.004420098,-3.4906585,0.0,0.0,0.0
35023960,0.07871573,0.0055134036,-3.4906585,0.0,0.0,0.0
35044770,0.08002668,0.007529994,-3.4906585,0.0,0.0,0.0
35068136,0.07983199,0.007757949,-3.4906585,0.0,0.0,0.0
35091958,0.07751634,0.005416977,-3.4906585,0.0,0.0,0.0
35115997,0.07557214,0.0022895061,-3.4906585,0.0,0.0,0.0
35135952,0.0759205,0.0017011908,-3.4906585,0.0,0.0,0.0
35155959,0.07788539,0.0024705406,-3.4906585,0.0,0.0,0.0
35179947,0.07897327,0.0025720915,-3.4906585,0.0,0.0,0.0
35203965,0.07948672,0.0022581667,-3.4906585,0.0,0.0,0.0
35224020,0.08085788,0.0032442852,-3.4906585,0.0,0.0,0.0
35243957,0.08275799,0.0050765816,-3.4906585,0.0,0.0,0.0
35267963,0.08399992,0.006206987,-3.4906585,0.0,0.0,0.0
35291939,0.082980685,0.006202154,-3.4906585,0.0,0.0,0.0
35311952,0.08263661,0.0068447767,-3.4906585,0.0,0.0,0.0
35331970,0.08414242,0.009439082,-3.4906585,0.0,0.0,0.0
35351955,0.08490159,0.011408726,-3.4906585,0.0,0.0,0.0
35371946,0.08401028,0.011390244,-3.4906585,0.0,0.0,0.0
35396762,0.08116638,0.00848361,-3.4906585,0.0,0.0,0.0
35416755,0.07925751,0.0063184975,-3.4906585,0.0,0.0,0.0
35435971,0.07855962,0.0049928743,-3.4906585,0.0,0.0,0.0
35460738,0.07859359,0.0027005782,-3.4906585,0.0,0.0,0.0
35484011,0.07783635,-0.0010718345,-3.4906585,0.0,0.0,0.0
35507960,0.07677608,-0.0036352337,-3.4906585,0.0,0.0,0.0
35531956,0.078988254,-0.0030445226,-3.4906585,0.0,0.0,0.0
35552747,0.08240143,-0.0017953218,-3.4906585,0.0,0.0,0.0
35572739,0.08427166,-0.0011263391,-3.4906585,0.0,0.0,0.0
35593546,0.084850736,-0.0009013149,-3.4906585,0.0,0.0,0.0
35617551,0.0860694,0.00058230216,-3.4906585,0.0,0.0,0.0
35637548,0.08751597,0.002306606,-3.4906585,0.0,0.0,0.0
35657727,0.08802849,0.0032002858,-3.4906585,0.0,0.0,0.0
35677549,0.086530894,0.0022494376,-3.4906585,0.0,0.0,0.0
35701556,0.08355681,0.0010433173,-3.4906585,0.0,0.0,0.0
35725592,0.08421244,0.0020054036,-3.4906585,0.0,0.0,0.0
35745573,0.0852364,0.003525777,-3.4906585,0.0,0.0,0.0
35765582,0.084051855,0.0036903608,-3.4906585,0.0,0.0,0.0
35789555,0.082841285,0.0021138932,-3.4906585,0.0,0.0,0.0
35813578,0.08292748,0.0010885464,-3.4906585,0.0,0.0,0.0
35837590,0.084619075,0.001460168,-3.4906585,0.0,0.0,0.0
35857581,0.08530942,0.0009293129,-3.4906585,0.0,0.0,0.0
35877579,0.085531026,-0.0012083172,-3.4906585,0.0,0.0,0.0
35901547,0.08663535,-0.0022677344,-3.4906585,0.0,0.0,0.0
35925593,0.08885666,-0.0010576403,-3.4906585,0.0,0.0,0.0
35949716,0.091009974,0.000986773,-3.4906585,0.0,0.0,0.0
35973546,0.09211463,0.001513837,-3.4906585,0.0,0.0,0.0
35998345,0.091521874,0.0010553712,-3.4906585,0.0,0.0,0.0
36017555,0.090338975,0.0008217219,-3.4906585,0.0,0.0,0.0
36041547,0.08987177,0.0013698797,-3.4906585,0.0,0.0,0.0
36061567,0.08987213,0.0018521149,-3.4906585,0.0,0.0,0.0
36085572,0.08884882,0.0009597043,-3.4906585,0.0,0.0,0.0
36105588,0.08742235,0.00016760883,-3.4906585,0.0,0.0,0.0
36125575,0.087269425,0.00035969235,-3.4906585,0.0,0.0,0.0
36149704,0.08881642,0.0010642813,-3.4906585,0.0,0.0,0.0
36173567,0.08971922,0.00018967569,-3.4906585,0.0,0.0,0.0
36197558,0.08973513,-0.001165291,-3.4906585,0.0,0.0,0.0
36217546,0.09098543,-0.00094378233,-3.4906585,0.0,0.0,0.0
36237551,0.09297768,0.0001814257,-3.4906585,0.0,0.0,0.0
36261546,0.095112965,0.0011511389,-3.4906585,0.0,0.0,0.0
36285588,0.09562964,0.00076869293,-3.4906585,0.0,0.0,0.0
36309554,0.09527533,0.000597277,-3.4906585,0.0,0.0,0.0
36329559,0.09560248,0.0011692118,-3.4906585,0.0,0.0,0.0
36349546,0.09570819,0.0016019555,-3.4906585,0.0,0.0,0.0
36374354,0.09442871,0.0005697592,-3.4906585,0.0,0.0,0.0
36397544,0.09206015,-0.001190471,-3.4906585,0.0,0.0,0.0
36421539,0.091430925,-0.0011315664,-3.4906585,0.0,0.0,0.0
36441540,0.09188054,-0.00031552828,-3.4906585,0.0,0.0,0.0
36461696,0.0919987,-0.00039416665,-3.4906585,0.0,0.0,0.0
36485578,0.09125387,-0.0016558797,-3.4906585,0.0,0.0,0.0
36506365,0.091000065,-0.002055463,-3.4906585,0.0,0.0,0.0
36525544,0.09232979,-0.0012554148,-3.4906585,0.0,0.0,0.0
36545600,0.09425362,-5.4801865e-05,-3.4906585,0.0,0.0,0.0
36569571,0.09579018,6.0455888e-05,-3.4906585,0.0,0.0,0.0
36589555,0.09599169,-0.0005000081,-3.4906585,0.0,0.0,0.0
36609550,0.09629124,-0.00048760686,-3.4906585,0.0,0.0,0.0
36629544,0.09714385,0.00061393116,-3.4906585,0.0,0.0,0.0
36653582,0.097545944,0.00130556,-3.4906585,0.0,0.0,0.0
36674358,0.0964861,0.00018731269,-3.4906585,0.0,0.0,0.0
36694358,0.094954625,-0.001415083,-3.4906585,0.0,0.0,0.0
36714407,0.09446606,-0.0015277689,-3.4906585,0.0,0.0,0.0
36734397,0.09475464,-0.00067418895,-3.4906585,0.0,0.0,0.0
36758349,0.094470315,-0.0004994607,-3.4906585,0.0,0.0,0.0
36782351,0.09366971,-0.0014464215,-3.4906585,0.0,0.0,0.0
36807154,0.09387687,-0.0020013454,-3.4906585,0.0,0.0,0.0
36830352,0.09476941,-0.00076452235,-3.4906585,0.0,0.0,0.0
36850366,0.09623624,0.00027015616,-3.4906585,0.0,0.0,0.0
36870359,0.0973223,-0.00029258608,-3.4906585,0.0,0.0,0.0
36894364,0.09697885,-0.0009655314,-3.4906585,0.0,0.0,0.0
36914383,0.09751303,-0.00041878253,-3.4906585,0.0,0.0,0.0
36934363,0.09922619,0.00059214584,-3.4906585,0.0,0.0,0.0
36959150,0.10006425,0.0011422394,-3.4906585,0.0,0.0,0.0
36982351,0.09851152,-0.0003029901,-3.4906585,0.0,0.0,0.0
37002375,0.09730671,-0.0017793358,-3.4906585,0.0,0.0,0.0
37022360,0.0971117,-0.0016111938,-3.4906585,0.0,0.0,0.0
37042346,0.09715987,-0.0010951567,-3.4906585,0.0,0.0,0.0
37066362,0.09642141,-0.0017285031,-3.4906585,0.0,0.0,0.0
37086351,0.09510054,-0.0029431302,-3.4906585,0.0,0.0,0.0
37106404,0.0948887,-0.0031481562,-3.4906585,0.0,0.0,0.0
37127311,0.09620738,-0.0018985299,-3.4906585,0.0,0.0,0.0
37147153,0.09729465,-0.0007081751,-3.4906585,0.0,0.0,0.0
37167154,0.09762981,-0.0008484934,-3.4906585,0.0,0.0,0.0
37191188,0.09718235,-0.0017515467,-3.4906585,0.0,0.0,0.0
37211173,0.09720276,-0.0019062355,-3.4906585,0.0,0.0,0.0
37231299,0.09776761,-0.0011695931,-3.4906585,0.0,0.0,0.0
37255176,0.09801672,-0.00081533036,-3.4906585,0.0,0.0,0.0
37279221,0.0969244,-0.0021356032,-3.4906585,0.0,0.0,0.0
37303157,0.09608071,-0.002835446,-3.4906585,0.0,0.0,0.0
37327165,0.096206106,-0.001945419,-3.4906585,0.0,0.0,0.0
37347150,0.09645583,-0.0012749939,-3.4906585,0.0,0.0,0.0
37371152,0.095945515,-0.0020335398,-3.4906585,0.0,0.0,0.0
37391143,0.09532206,-0.0028636726,-3.4906585,0.0,0.0,0.0
37411152,0.09590071,-0.0024020947,-3.4906585,0.0,0.0,0.0
37431151,0.09762735,-0.00075727806,-3.4906585,0.0,0.0,0.0
37455946,0.0994605,0.00034395434,-3.4906585,0.0,0.0,0.0
37479166,0.09982424,-0.00034456726,-3.4906585,0.0,0.0,0.0
37503150,0.10037304,-0.0008772606,-3.4906585,0.0,0.0,0.0
37527961,0.101583466,0.0003559104,-3.4906585,0.0,0.0,0.0
37547147,0.102218725,0.0012576167,-3.4906585,0.0,0.0,0.0
37567953,0.10115568,0.0003635483,-3.4906585,0.0,0.0,0.0
37591178,0.098559275,-0.0015895222,-3.4906585,0.0,0.0,0.0
37611141,0.097183555,-0.0024305785,-3.4906585,0.0,0.0,0.0
37631172,0.09684257,-0.0020741068,-3.4906585,0.0,0.0,0.0
37651141,0.09624172,-0.0016450284,-3.4906585,0.0,0.0,0.0
37675207,0.09493471,-0.0023846757,-3.4906585,0.0,0.0,0.0
37695156,0.09434981,-0.0027450293,-3.4906585,0.0,0.0,0.0
37720002,0.09453836,-0.0020324825,-3.4906585,0.0,0.0,0.0
37739964,0.09469023,-0.0011620356,-3.4906585,0.0,0.0,0.0
37759965,0.094600536,-0.0012689102,-3.4906585,0.0,0.0,0.0
37783952,0.09427587,-0.002111262,-3.4906585,0.0,0.0,0.0
37807947,0.094869144,-0.0021364673,-3.4906585,0.0,0.0,0.0
37827944,0.095696226,-0.001406876,-3.4906585,0.0,0.0,0.0
37847960,0.0964804,-0.0008565821,-3.4906585,0.0,0.0,0.0
37871946,0.096495844,-0.0012573513,-3.4906585,0.0,0.0,0.0
37895947,0.0960156,-0.002113823,-3.4906585,0.0,0.0,0.0
37919971,0.09618797,-0.0018473304,-3.4906585,0.0,0.0,0.0
37944151,0.0963635,-0.0010583209,-3.4906585,0.0,0.0,0.0
37967947,0.09545904,-0.0018382933,-3.4906585,0.0,0.0,0.0
37987949,0.09444765,-0.0029182928,-3.4906585,0.0,0.0,0.0
38008102,0.09412711,-0.0027886122,-3.4906585,0.0,0.0,0.0
38032109,0.09503344,-0.0009589654,-3.4906585,0.0,0.0,0.0
38051957,0.09554661,-8.640506e-05,-3.4906585,0.0,0.0,0.0
38071946,0.09507965,-0.00048713374,-3.4906585,0.0,0.0,0.0
38095957,0.09417366,-0.0017496499,-3.4906585,0.0,0.0,0.0
38119970,0.09378375,-0.0021232092,-3.4906585,0.0,0.0,0.0
38143949,0.094095185,-0.0018410059,-3.4906585,0.0,0.0,0.0
38167947,0.09374592,-0.002793576,-3.4906585,0.0,0.0,0.0
38188114,0.09319839,-0.0036809356,-3.4906585,0.0,0.0,0.0
38207946,0.093441054,-0.0035355536,-3.4906585,0.0,0.0,0.0
38231956,0.09457969,-0.0019777813,-3.4906585,0.0,0.0,0.0
38255956,0.0952177,-0.0009383389,-3.4906585,0.0,0.0,0.0
38279960,0.09444686,-0.0015792804,-3.4906585,0.0,0.0,0.0
38305580,0.093339846,-0.0023102523,-3.4906585,0.0,0.0,0.0
38328740,0.09328208,-0.0017445056,-3.4906585,0.0,0.0,0.0
38348745,0.093229756,-0.0011456432,-3.4906585,0.0,0.0,0.0
38369542,0.09262333,-0.001529703,-3.4906585,0.0,0.0,0.0
38392762,0.0915346,-0.0025128766,-3.4906585,0.0,0.0,0.0
38412757,0.09152486,-0.0021008465,-3.4906585,0.0,0.0,0.0
38432746,0.092321046,-0.0010542049,-3.4906585,0.0,0.0,0.0
38452753,0.09273153,-0.00064910395,-3.4906585,0.0,0.0,0.0
38476761,0.092108436,-0.0014293478,-3.4906585,0.0,0.0,0.0
38496759,0.09144003,-0.002223308,-3.4906585,0.0,0.0,0.0
38520797,0.09158444,-0.0017824284,-3.4906585,0.0,0.0,0.0
38540763,0.09183754,-0.0011701202,-3.4906585,0.0,0.0,0.0
38560763,0.091500476,-0.0015117821,-3.4906585,0.0,0.0,0.0
38585588,0.090274066,-0.0027714383,-3.4906585,0.0,0.0,0.0
38608744,0.08974818,-0.0027717813,-3.4906585,0.0,0.0,0.0
38628913,0.08999923,-0.0016741138,-3.4906585,0.0,0.0,0.0
38648763,0.09005676,-0.00069766486,-3.4906585,0.0,0.0,0.0
38672762,0.08923624,-0.0012223687,-3.4906585,0.0,0.0,0.0
38692743,0.08840926,-0.0017732139,-3.4906585,0.0,0.0,0.0
38712738,0.08775608,-0.0016677042,-3.4906585,0.0,0.0,0.0
38732756,0.087923974,-0.0008752292,-3.4906585,0.0,0.0,0.0
38756764,0.08766604,-0.00078857876,-3.4906585,0.0,0.0,0.0
38776746,0.08657113,-0.0017857106,-3.4906585,0.0,0.0,0.0
38800766,0.085920036,-0.0025980873,-3.4906585,0.0,0.0,0.0
38821559,0.08670176,-0.0018493732,-3.4906585,0.0,0.0,0.0
38841546,0.08810193,-0.00071250723,-3.4906585,0.0,0.0,0.0
38864015,0.08858161,-0.0005818731,-3.4906585,0.0,0.0,0.0
38883964,0.08813886,-0.001150422,-3.4906585,0.0,0.0,0.0
38907958,0.08792783,-0.0012797065,-3.4906585,0.0,0.0,0.0
38927962,0.08855047,-0.00026051974,-3.4906585,0.0,0.0,0.0
38947180,0.08899547,0.00050714193,-3.4906585,0.0,0.0,0.0
38967152,0.0881054,-6.29618e-05,-3.4906585,0.0,0.0,0.0
38991182,0.08635654,-0.0013434404,-3.4906585,0.0,0.0,0.0
39011141,0.08554225,-0.0016142708,-3.4906585,0.0,0.0,0.0
39031143,0.085637584,-0.00077384047,-3.4906585,0.0,0.0,0.0
39051272,0.08557164,-0.00025452097,-3.4906585,0.0,0.0,0.0
39075163,0.08455074,-0.0010783345,-3.4906585,0.0,0.0,0.0
39099154,0.08369884,-0.0015531125,-3.4906585,0.0,0.0,0.0
39123152,0.084242515,-0.0004694758,-3.4906585,0.0,0.0,0.0
39147160,0.085110806,0.00062847655,-3.4906585,0.0,0.0,0.0
39167189,0.084871516,0.00031634868,-3.4906585,0.0,0.0,0.0
39187193,0.083827235,-0.0003731602,-3.4906585,0.0,0.0,0.0
39211151,0.083378755,-0.00036922784,-3.4906585,0.0,0.0,0.0
39231158,0.0839263,0.00047133584,-3.4906585,0.0,0.0,0.0
39251286,0.08384938,0.0009098025,-3.4906585,0.0,0.0,0.0
39275149,0.08255274,-6.375961e-05,-3.4906585,0.0,0.0,0.0
39299152,0.08161128,-0.000987779,-3.4906585,0.0,0.0,0.0
39319161,0.081775464,-0.00018416993,-3.4906585,0.0,0.0,0.0
39339275,0.08219932,0.0011321473,-3.4906585,0.0,0.0,0.0
39359159,0.08183385,0.0011938468,-3.4906585,0.0,0.0,0.0
39383168,0.080784306,0.0004515639,-3.4906585,0.0,0.0,0.0
39403146,0.080443144,0.00022399829,-3.4906585,0.0,0.0,0.0
39423167,0.08074676,0.00093677244,-3.4906585,0.0,0.0,0.0
39443159,0.080946974,0.0017485756,-3.4906585,0.0,0.0,0.0
39467194,0.080385335,0.001376777,-3.4906585,0.0,0.0,0.0
39491161,0.07957497,0.00045978234,-3.4906585,0.0,0.0,0.0
39515185,0.0794208,0.00063005456,-3.4906585,0.0,0.0,0.0
39539158,0.07985383,0.0012107448,-3.4906585,0.0,0.0,0.0
39559142,0.07991308,0.0012661369,-3.4906585,0.0,0.0,0.0
39579153,0.07923258,0.00072781043,-3.4906585,0.0,0.0,0.0
39603144,0.07881783,0.00039555354,-3.4906585,0.0,0.0,0.0
39623274,0.07911374,0.0012003721,-3.4906585,0.0,0.0,0.0
39643166,0.07964563,0.0020711108,-3.4906585,0.0,0.0,0.0
39667153,0.079088494,0.0019123512,-3.4906585,0.0,0.0,0.0
39691184,0.07796913,0.0011461524,-3.4906585,0.0,0.0,0.0
39715958,0.07787048,0.001455502,-3.4906585,0.0,0.0,0.0
39739947,0.078277,0.0024511751,-3.4906585,0.0,0.0,0.0
39763954,0.077664815,0.0021041082,-3.4906585,0.0,0.0,0.0
39783963,0.07660158,0.0011083961,-3.4906585,0.0,0.0,0.0
39803955,0.07615251,0.0010863824,-3.4906585,0.0,0.0,0.0
39827955,0.076845236,0.002092744,-3.4906585,0.0,0.0,0.0
39851983,0.07728458,0.0026201382,-3.4906585,0.0,0.0,0.0
39871959,0.076816775,0.002129903,-3.4906585,0.0,0.0,0.0
39891939,0.07615471,0.0015009909,-3.4906585,0.0,0.0,0.0
39915939,0.07634808,0.0021615038,-3.4906585,0.0,0.0,0.0
39940100,0.07706534,0.0033079633,-3.4906585,0.0,0.0,0.0
39963965,0.07681933,0.0032803183,-3.4906585,0.0,0.0,0.0
39987948,0.07597617,0.002481186,-3.4906585,0.0,0.0,0.0
40012738,0.07556372,0.0024166855,-3.4906585,0.0,0.0,0.0
40031954,0.07566231,0.003190202,-3.4906585,0.0,0.0,0.0
40055947,0.07544464,0.0033077598,-3.4906585,0.0,0.0,0.0
40075963,0.07412151,0.0021855559,-3.4906585,0.0,0.0,0.0
40095954,0.07292436,0.0015691165,-3.4906585,0.0,0.0,0.0
40115939,0.0727793,0.0020620876,-3.4906585,0.0,0.0,0.0
40140739,0.073428825,0.003178128,-3.4906585,0.0,0.0,0.0
40163989,0.07332524,0.0031602113,-3.4906585,0.0,0.0,0.0
40187947,0.07291544,0.0027027417,-3.4906585,0.0,0.0,0.0
40211973,0.07345625,0.003481694,-3.4906585,0.0,0.0,0.0
40231940,0.07436487,0.004773511,-3.4906585,0.0,0.0,0.0
40251939,0.074739434,0.005330955,-3.4906585,0.0,0.0,0.0
40275989,0.07403192,0.0043436466,-3.4906585,0.0,0.0,0.0
40299947,0.07305665,0.0035107993,-3.4906585,0.0,0.0,0.0
40320004,0.07306987,0.0038646287,-3.4906585,0.0,0.0,0.0
40339965,0.07342689,0.0046750647,-3.4906585,0.0,0.0,0.0
40363971,0.072810784,0.0046116593,-3.4906585,0.0,0.0,0.0
40387939,0.07137159,0.0038417531,-3.4906585,0.0,0.0,0.0
40411964,0.070872724,0.003744144,-3.4906585,0.0,0.0,0.0
40435940,0.07097543,0.0045776316,-3.4906585,0.0,0.0,0.0
40455939,0.07047787,0.0042888857,-3.4906585,0.0,0.0,0.0
40476096,0.06928051,0.0028852818,-3.4906585,0.0,0.0,0.0
40499957,0.068118155,0.0018740223,-3.4906585,0.0,0.0,0.0
40524757,0.06884123,0.0029022652,-3.4906585,0.0,0.0,0.0
40547973,0.07014282,0.0044542346,-3.4906585,0.0,0.0,0.0
40567947,0.07066473,0.004968226,-3.4906585,0.0,0.0,0.0
40587943,0.07091653,0.0052776886,-3.4906585,0.0,0.0,0.0
40611993,0.07172567,0.006319843,-3.4906585,0.0,0.0,0.0
40635946,0.072489224,0.007487386,-3.4906585,0.0,0.0,0.0
40659957,0.07191033,0.00720431,-3.4906585,0.0,0.0,0.0
40683988,0.07019583,0.005494461,-3.4906585,0.0,0.0,0.0
40707946,0.06885354,0.0042528748,-3.4906585,0.0,0.0,0.0
40727947,0.068380415,0.0040932572,-3.4906585,0.0,0.0,0.0
40751939,0.06772864,0.003765274,-3.4906585,0.0,0.0,0.0
40771944,0.06686429,0.002839449,-3.4906585,0.0,0.0,0.0
40791943,0.066106975,0.0020154663,-3.4906585,0.0,0.0,0.0
40811959,0.06625396,0.0026110485,-3.4906585,0.0,0.0,0.0
40835947,0.06771431,0.0045634224,-3.4906585,0.0,0.0,0.0
40859947,0.068875805,0.005859037,-3.4906585,0.0,0.0,0.0
40880869,0.06889041,0.005941146,-3.4906585,0.0,0.0,0.0
40899942,0.06826879,0.005664894,-3.4906585,0.0,0.0,0.0
40923957,0.0681173,0.006315474,-3.4906585,0.0,0.0,0.0
40947989,0.06853569,0.0066286377,-3.4906585,0.0,0.0,0.0
40972744,0.06769237,0.005661472,-3.4906585,0.0,0.0,0.0
40997539,0.066033244,0.004237845,-3.4906585,0.0,0.0,0.0
41020739,0.06516316,0.004372838,-3.4906585,0.0,0.0,0.0
41045713,0.065452024,0.0049819592,-3.4906585,0.0,0.0,0.0
41065729,0.06517426,0.004412397,-3.4906585,0.0,0.0,0.0
41084759,0.06459304,0.003519066,-3.4906585,0.0,0.0,0.0
41104741,0.06432126,0.003701338,-3.4906585,0.0,0.0,0.0
41128743,0.064853504,0.004986664,-3.4906585,0.0,0.0,0.0
41149587,0.06570873,0.0064183963,-3.4906585,0.0,0.0,0.0
41168747,0.06601203,0.0069770254,-3.4906585,0.0,0.0,0.0
41192762,0.065653354,0.0070821415,-3.4906585,0.0,0.0,0.0
41212739,0.06536936,0.007567118,-3.4906585,0.0,0.0,0.0
41232740,0.065582,0.008817781,-3.4906585,0.0,0.0,0.0
41253596,0.06557715,0.0098562455,-3.4906585,0.0,0.0,0.0
41276902,0.064273424,0.009391351,-3.4906585,0.0,0.0,0.0
41296747,0.06300662,0.008773309,-3.4906585,0.0,0.0,0.0
41316748,0.06176991,0.009125545,-3.4906585,0.0,0.0,0.0
41336739,0.061526228,0.010712702,-3.4906585,0.0,0.0,0.0
41360770,0.061077245,0.010836412,-3.4906585,0.0,0.0,0.0
41380772,0.059470348,0.010181546,-3.4906585,0.0,0.0,0.0
41405567,0.057719827,0.009934954,-3.4906585,0.0,0.0,0.0
41425611,0.05764541,0.01011744,-3.4906585,0.0,0.0,0.0
41445586,0.05602567,0.009821565,-3.4906585,0.0,0.0,0.0
41468906,0.05448637,0.007654444,-3.4906585,0.0,0.0,0.0
41488787,0.0548821,0.0068279947,-3.4906585,0.0,0.0,0.0
41508752,0.05847209,0.008309652,-3.4906585,0.0,0.0,0.0
41532758,0.060991608,0.0102224415,-3.4906585,0.0,0.0,0.0
41557698,0.060521983,0.009804219,-3.4906585,0.0,0.0,0.0
41581547,0.06255322,0.011366929,-3.4906585,0.0,0.0,0.0
41605597,0.060784835,0.013252284,-3.4906585,0.0,0.0,0.0
41629543,0.05117668,0.011991774,-3.4906585,0.0,0.0,0.0
41649544,0.04823008,0.009650766,-3.4906585,0.0,0.0,0.0
41669548,0.050349675,0.010422078,-3.4906585,0.0,0.0,0.0
41693544,0.04650341,0.013698945,-3.4906585,0.0,0.0,0.0
41717572,0.04483318,0.012637786,-3.4906585,0.0,0.0,0.0
41741588,0.054118276,0.013552821,-3.4906585,0.0,0.0,0.0
41761560,0.05618256,0.0150866695,-3.4906585,0.0,0.0,0.0
41781601,0.053946868,0.014190873,-3.4906585,0.0,0.0,0.0
41805585,0.05434066,0.0077089192,-3.4906585,0.0,0.0,0.0
41829553,0.063535616,0.00697744,-3.4906585,0.0,0.0,0.0
41853543,0.06307837,0.010353367,-3.4906585,0.0,0.0,0.0
41873594,0.05214171,0.0074949753,-3.4906585,0.0,0.0,0.0
41893552,0.047594007,-0.0044494728,-3.4906585,0.0,0.0,0.0
41917545,0.05377866,-0.010681909,-3.4906585,0.0,0.0,0.0
41941547,0.052214123,-0.006616171,-3.4906585,0.0,0.0,0.0
41965598,0.04778145,-0.0055254297,-3.4906585,0.0,0.0,0.0
41985583,0.049247295,-0.0024158976,-3.4906585,0.0,0.0,0.0
42005577,0.051699538,0.0014519519,-3.4906585,0.0,0.0,0.0
42029563,0.050558884,0.007956758,-3.4906585,0.0,0.0,0.0
42053759,0.046092723,0.013302455,-3.4906585,0.0,0.0,0.0
42077704,0.0494236,0.01646162,-3.4906585,0.0,0.0,0.0
42098413,0.059183527,0.021940967,-3.4906585,0.0,0.0,0.0
42118362,0.06174935,0.024028236,-3.4906585,0.0,0.0,0.0
42138351,0.057689838,0.022843994,-3.4906585,0.0,0.0,0.0
42162353,0.053207476,0.016461134,-3.4906585,0.0,0.0,0.0
42182346,0.053990472,0.010409318,-3.4906585,0.0,0.0,0.0
42202402,0.054895796,0.0065502506,-3.4906585,0.0,0.0,0.0
42222354,0.053384326,0.0046165935,-3.4906585,0.0,0.0,0.0
42246345,0.05209371,0.00242667,-3.4906585,0.0,0.0,0.0
42270361,0.05361695,0.0015772437,-3.4906585,0.0,0.0,0.0
42294367,0.05342823,0.0019665256,-3.4906585,0.0,0.0,0.0
42318350,0.051145192,0.0046692486,-3.4906585,0.0,0.0,0.0
42338352,0.050615072,0.0068874494,-3.4906585,0.0,0.0,0.0
42362377,0.05041738,0.007880262,-3.4906585,0.0,0.0,0.0
42382353,0.04865791,0.007860982,-3.4906585,0.0,0.0,0.0
42402344,0.04589301,0.008115587,-3.4906585,0.0,0.0,0.0
42422354,0.044715513,0.0092241755,-3.4906585,0.0,0.0,0.0
42447150,0.046502728,0.010945811,-3.4906585,0.0,0.0,0.0
42470354,0.048398513,0.0119667025,-3.4906585,0.0,0.0,0.0
42494353,0.049971964,0.012657369,-3.4906585,0.0,0.0,0.0
42519152,0.05148641,0.012566851,-3.4906585,0.0,0.0,0.0
42542358,0.05260584,0.011757031,-3.4906585,0.0,0.0,0.0
42562351,0.052463852,0.010120516,-3.4906585,0.0,0.0,0.0
42582345,0.05150656,0.0079873325,-3.4906585,0.0,0.0,0.0
