timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
35073486,35073351,0.006338356,3.432983e-05,-0.6969151,-0.0,0.0,0.0,0.0,-1.0
35175861,35175746,0.011256594,0.0006381957,-0.6967785,-0.0,0.0,0.0,0.0,-1.0
35277465,35277343,0.00847017,0.0012563206,-0.7021422,-0.0,0.0,0.0,0.0,-1.0
35380667,35380544,0.0056014787,-0.0006769021,-0.70223117,-0.0,0.0,0.0,0.0,-1.0
35485513,35485386,0.008064738,-0.0007307811,-0.6956796,-0.0,0.0,0.0,0.0,-1.0
35589460,35589344,0.012384625,0.00014085969,-0.69862026,-0.0,0.0,0.0,0.0,-1.0
35690268,35690146,0.009841695,0.002530978,-0.69811386,-0.0,0.0,0.0,0.0,-1.0
35790327,35790194,0.010150446,-0.0007490896,-0.6940465,-0.0,0.0,0.0,0.0,-1.0
35894298,35894161,0.019050635,0.0010468089,-0.69395655,-0.0,0.0,0.0,0.0,-1.0
35994294,35994146,0.010604092,0.00093740545,-0.6961566,-0.0,0.0,0.0,0.0,-1.0
36097508,36097379,0.01018857,0.00020747964,-0.6931809,-0.0,0.0,0.0,0.0,-1.0
36198323,36198190,0.015416334,-0.00047212292,-0.6940205,-0.0,0.0,0.0,0.0,-1.0
36299061,36298943,0.013389295,0.001526102,-0.697097,-0.0,0.0,0.0,0.0,-1.0
36401494,36401362,0.013969756,0.0005571947,-0.6940079,-0.0,0.0,0.0,0.0,-1.0
36502269,36502144,0.014685285,-0.00017604721,-0.6954237,-0.0,0.0,0.0,0.0,-1.0
36603079,36602946,0.016302098,0.00016486703,-0.6948771,-0.0,0.0,0.0,0.0,-1.0
36706266,36706145,0.016050208,0.0009973983,-0.6931,-0.0,0.0,0.0,0.0,-1.0
36807877,36807744,0.01639935,0.004323045,-0.6958844,-0.0,0.0,0.0,0.0,-1.0
36907890,36907743,0.01687083,0.0020087564,-0.6966904,-0.0,0.0,0.0,0.0,-1.0
37009519,37009382,0.014278244,0.0010100466,-0.69375676,-0.0,0.0,0.0,0.0,-1.0
37111098,37110962,0.017914837,0.0016902097,-0.69390255,-0.0,0.0,0.0,0.0,-1.0
37211869,37211746,0.017107403,0.0006744026,-0.69552976,-0.0,0.0,0.0,0.0,-1.0
37315062,37314944,0.01621948,0.00091685634,-0.6955976,-0.0,0.0,0.0,0.0,-1.0
37415862,37415744,0.019457933,0.0022991886,-0.6955736,-0.0,0.0,0.0,0.0,-1.0
37516663,37516543,0.018210405,0.0015421802,-0.69556844,-0.0,0.0,0.0,0.0,-1.0
37619084,37618947,0.016556809,0.0005649758,-0.69604415,-0.0,0.0,0.0,0.0,-1.0
37720683,37720545,0.015335984,0.000359032,-0.6960331,-0.0,0.0,0.0,0.0,-1.0
37821512,37821352,0.015604661,0.0009986327,-0.6943209,-0.0,0.0,0.0,0.0,-1.0
37923100,37922956,0.015731815,0.00022075874,-0.6957696,-0.0,0.0,0.0,0.0,-1.0
38024793,38024589,0.016845284,0.0011930753,-0.6974632,-0.0,0.0,0.0,0.0,-1.0
38125701,38125586,0.015350542,-0.0006055996,-0.696427,-0.0,0.0,0.0,0.0,-1.0
38227860,38227745,0.01582019,0.0006985125,-0.6962068,-0.0,0.0,0.0,0.0,-1.0
38329469,38329345,0.01588929,0.00015597558,-0.6953215,-0.0,0.0,0.0,0.0,-1.0
38430275,38430146,0.01580622,0.0003011878,-0.69745064,-0.0,0.0,0.0,0.0,-1.0
38532680,38532543,0.013850646,-0.00050829485,-0.6966755,-0.0,0.0,0.0,0.0,-1.0
38633460,38633344,0.015162662,0.00044299045,-0.6971442,-0.0,0.0,0.0,0.0,-1.0
38734281,38734143,0.013034611,0.00021579371,-0.6965864,-0.0,0.0,0.0,0.0,-1.0
38836678,38836543,0.014937207,0.0001277852,-0.6964399,-0.0,0.0,0.0,0.0,-1.0
38939062,38938944,0.012584449,0.0004851115,-0.6974602,-0.0,0.0,0.0,0.0,-1.0
39039082,39038943,0.012150526,0.0006072849,-0.6983368,-0.0,0.0,0.0,0.0,-1.0
39141505,39141377,0.012427177,9.6502685e-05,-0.69783807,-0.0,0.0,0.0,0.0,-1.0
39243143,39243007,0.011617526,0.00039346085,-0.69723153,-0.0,0.0,0.0,0.0,-1.0
39344683,39344543,0.011874897,0.0002516465,-0.697794,-0.0,0.0,0.0,0.0,-1.0
39445522,39445394,0.011827646,-0.0006023559,-0.69849485,-0.0,0.0,0.0,0.0,-1.0
39547864,39547746,0.011039817,-0.0016512674,-0.69874835,-0.0,0.0,0.0,0.0,-1.0
39647878,39647746,0.010707308,0.00027767202,-0.69848216,-0.0,0.0,0.0,0.0,-1.0
39750265,39750143,0.009276596,-0.0007464951,-0.69866806,-0.0,0.0,0.0,0.0,-1.0
39851903,39851778,0.009884843,-0.0010105394,-0.6980321,-0.0,0.0,0.0,0.0,-1.0
39953482,39953346,0.011189446,0.0003903371,-0.69802064,-0.0,0.0,0.0,0.0,-1.0
40055869,40055746,0.008113363,-0.0016955544,-0.69944316,-0.0,0.0,0.0,0.0,-1.0
40156689,40156548,0.009546999,-0.00069411774,-0.69858867,-0.0,0.0,0.0,0.0,-1.0
40256658,40256543,0.008289088,-0.0005615198,-0.6983528,-0.0,0.0,0.0,0.0,-1.0
40359914,40359789,0.007357193,-0.000656134,-0.6993589,-0.0,0.0,0.0,0.0,-1.0
40460704,40460579,0.007235856,-0.0007777418,-0.69758075,-0.0,0.0,0.0,0.0,-1.0
40561604,40561402,0.010225039,0.0006283093,-0.69840074,-0.0,0.0,0.0,0.0,-1.0
40663880,40663754,0.006903333,-0.0007409794,-0.69821244,-0.0,0.0,0.0,0.0,-1.0
40765505,40765379,0.008212724,-0.00039970572,-0.6983661,-0.0,0.0,0.0,0.0,-1.0
40869465,40869346,0.009854577,0.00020584516,-0.69685626,-0.0,0.0,0.0,0.0,-1.0
40973476,40973346,0.0057082092,0.00036150485,-0.69673246,-0.0,0.0,0.0,0.0,-1.0
41077464,41077344,0.008008611,-0.0007138164,-0.69889385,-0.0,0.0,0.0,0.0,-1.0
41178265,41178143,0.009398119,0.0012317601,-0.6976674,-0.0,0.0,0.0,0.0,-1.0
41280689,41280557,0.0072446386,0.00015147356,-0.6973535,-0.0,0.0,0.0,0.0,-1.0
41382269,41382144,0.009179626,0.003690126,-0.69798183,-0.0,0.0,0.0,0.0,-1.0
41482280,41482143,0.014280905,0.0014094432,-0.70150936,-0.0,0.0,0.0,0.0,-1.0
41582266,41582144,0.011101399,0.005944388,-0.70784587,-0.0,0.0,0.0,0.0,-1.0
41686291,41686167,-0.010424763,0.00900967,-0.7052027,-0.0,0.0,0.0,0.0,-1.0
41787065,41786946,-0.005252083,-0.01456312,-0.6966245,-0.0,0.0,0.0,0.0,-1.0
41889491,41889353,0.02580037,-0.025675401,-0.6987282,-0.0,0.0,0.0,0.0,-1.0
41990270,41990145,0.017499927,0.0019842773,-0.702797,-0.0,0.0,0.0,0.0,-1.0
42091077,42090943,0.022613708,0.005818504,-0.70598614,-0.0,0.0,0.0,0.0,-1.0
42194473,42194240,0.0065263845,-0.0008247271,-0.6872365,-0.0,0.0,0.0,0.0,-1.0
42295909,42295783,0.0050878143,0.0065913144,-0.6945883,-0.0,0.0,0.0,0.0,-1.0
42396037,42395803,0.00415813,0.0032837465,-0.6991585,-0.0,0.0,0.0,0.0,-1.0
42497497,42497359,0.008778951,0.0010049988,-0.70104665,-0.0,0.0,0.0,0.0,-1.0
42599875,42599747,0.007717152,0.0014758438,-0.69224566,-0.0,0.0,0.0,0.0,-1.0
42699880,42699743,0.0025567552,0.0027362641,-0.69363964,-0.0,0.0,0.0,0.0,-1.0
42802317,42802172,0.0057735518,0.0010256817,-0.69575197,-0.0,0.0,0.0,0.0,-1.0
42903885,42903758,0.009197257,0.0025844502,-0.6985437,-0.0,0.0,0.0,0.0,-1.0
43004686,43004552,0.0059214896,0.0032526993,-0.69623584,-0.0,0.0,0.0,0.0,-1.0
43107110,43106979,0.008198413,0.002542852,-0.6942181,-0.0,0.0,0.0,0.0,-1.0
43208683,43208546,0.0058599496,0.0011819102,-0.69547457,-0.0,0.0,0.0,0.0,-1.0
43308660,43308544,0.007964377,0.003207813,-0.6985029,-0.0,0.0,0.0,0.0,-1.0
43411068,43410943,0.0023672339,0.0003736826,-0.69443387,-0.0,0.0,0.0,0.0,-1.0
43513460,43513344,0.009272998,0.0029035865,-0.70303845,-0.0,0.0,0.0,0.0,-1.0
43613500,43613375,0.006688545,0.0039325077,-0.6972818,-0.0,0.0,0.0,0.0,-1.0
43713474,43713344,0.007489622,0.005388583,-0.6939217,-0.0,0.0,0.0,0.0,-1.0
43817484,43817346,0.0049155247,0.0019763173,-0.6929955,-0.0,0.0,0.0,0.0,-1.0
43918441,43918191,0.011427712,0.0025569883,-0.6960993,-0.0,0.0,0.0,0.0,-1.0
44020681,44020544,0.008971367,0.0017624202,-0.69532293,-0.0,0.0,0.0,0.0,-1.0
44121463,44121346,0.009184584,0.0031530035,-0.69776076,-0.0,0.0,0.0,0.0,-1.0
44222275,44222148,0.008316499,0.0012519604,-0.6953233,-0.0,0.0,0.0,0.0,-1.0
44325503,44325378,0.011524965,0.0007193438,-0.6964181,-0.0,0.0,0.0,0.0,-1.0
44426274,44426143,0.008643874,0.0023450672,-0.6970754,-0.0,0.0,0.0,0.0,-1.0
44527080,44526943,0.010975363,0.010812762,-0.7008865,-0.0,0.0,0.0,0.0,-1.0
44629496,44629360,0.0076115537,0.004013358,-0.6967314,-0.0,0.0,0.0,0.0,-1.0
44731112,44730974,0.010084141,0.002309794,-0.6934495,-0.0,0.0,0.0,0.0,-1.0
44834282,44834151,0.008352536,0.0024808773,-0.69804233,-0.0,0.0,0.0,0.0,-1.0
44934510,44934395,0.008924884,0.0011475106,-0.69548404,-0.0,0.0,0.0,0.0,-1.0
45035209,45035011,0.010895085,0.0024530813,-0.6953842,-0.0,0.0,0.0,0.0,-1.0
45135865,45135743,0.0094001945,0.0027440803,-0.69545674,-0.0,0.0,0.0,0.0,-1.0
45238267,45238145,-0.0020735385,0.005844939,-0.70846325,-0.0,0.0,0.0,0.0,-1.0
45339885,45339758,-0.0024594544,0.0064373165,-0.7076622,-0.0,0.0,0.0,0.0,-1.0
45441462,45441343,0.000659707,0.0026154534,-0.7028054,-0.0,0.0,0.0,0.0,-1.0
45543086,45542952,0.0097355,0.0038648178,-0.7137526,-0.0,0.0,0.0,0.0,-1.0
45644716,45644580,0.008535734,0.0025035422,-0.7065863,-0.0,0.0,0.0,0.0,-1.0
45744666,45744543,0.0009996179,0.0033557354,-0.70960003,-0.0,0.0,0.0,0.0,-1.0
45847076,45846946,0.022699548,0.004348019,-0.69939786,-0.0,0.0,0.0,0.0,-1.0
45948663,45948546,0.050347786,-0.0010664735,-0.6661896,-0.0,0.0,0.0,0.0,-1.0
46050305,46050177,0.027875375,-0.0072009806,-0.669795,-0.0,0.0,0.0,0.0,-1.0
46151875,46151744,0.016332865,0.028492182,-0.68431264,-0.0,0.0,0.0,0.0,-1.0
46253492,46253345,0.0067770043,0.025732642,-0.7139939,-0.0,0.0,0.0,0.0,-1.0
46356662,46356546,-0.009664415,-0.014785632,-0.7107459,-0.0,0.0,0.0,0.0,-1.0
46460689,46460561,-0.015331197,-0.0027444446,-0.6851613,-0.0,0.0,0.0,0.0,-1.0
46561477,46561348,-0.018505251,0.00091158086,-0.7269005,-0.0,0.0,0.0,0.0,-1.0
46662279,46662154,0.022963384,-0.015266251,-0.6552006,-0.0,0.0,0.0,0.0,-1.0
46766266,46766144,0.0008429587,-0.0050045038,-0.7114806,-0.0,0.0,0.0,0.0,-1.0
46869463,46869346,-0.016612919,0.01303716,-0.70960444,-0.0,0.0,0.0,0.0,-1.0
46970278,46970152,-0.014985516,0.022463724,-0.69925046,-0.0,0.0,0.0,0.0,-1.0
47073525,47073379,0.026320362,-0.04059886,-0.6820905,-0.0,0.0,0.0,0.0,-1.0
47174287,47174145,0.0028889729,-0.009942397,-0.6937826,-0.0,0.0,0.0,0.0,-1.0
47275079,47274956,0.016465811,-0.0036694673,-0.69790787,-0.0,0.0,0.0,0.0,-1.0
47376682,47376543,0.00645099,0.0035411748,-0.678344,-0.0,0.0,0.0,0.0,-1.0
47478278,47478146,0.013075663,0.0009663686,-0.6752609,-0.0,0.0,0.0,0.0,-1.0
47579194,47578993,-0.0001727927,0.010530361,-0.6803617,-0.0,0.0,0.0,0.0,-1.0
47681485,47681343,-0.024429496,0.0055036666,-0.7085842,-0.0,0.0,0.0,0.0,-1.0
47783104,47782960,-0.015554341,0.008264081,-0.70352906,-0.0,0.0,0.0,0.0,-1.0
47883877,47883743,-0.004431987,-0.0008323067,-0.6468523,-0.0,0.0,0.0,0.0,-1.0
47986269,47986144,0.022270747,-0.006177362,-0.7072645,-0.0,0.0,0.0,0.0,-1.0
48087077,48086945,4.8289075e-05,-0.025857678,-0.67926353,-0.0,0.0,0.0,0.0,-1.0
48188866,48188604,0.03249667,0.007311403,-0.6569599,-0.0,0.0,0.0,0.0,-1.0
48291062,48290944,-0.0093993815,-0.008598717,-0.6817543,-0.0,0.0,0.0,0.0,-1.0
48392686,48392558,-0.010720903,-0.019408584,-0.6862059,-0.0,0.0,0.0,0.0,-1.0
48492665,48492543,0.0011315402,0.053216677,-0.6852893,-0.0,0.0,0.0,0.0,-1.0
48595133,48594997,-0.029258618,-0.020612534,-0.67311364,-0.0,0.0,0.0,0.0,-1.0
48696681,48696544,-0.00771629,-0.026538854,-0.6775023,-0.0,0.0,0.0,0.0,-1.0
48796705,48796576,-0.04140907,-0.0014544022,-0.68245137,-0.0,0.0,0.0,0.0,-1.0
48899080,48898943,0.0076143215,0.0035689345,-0.6755919,-0.0,0.0,0.0,0.0,-1.0
49000682,49000555,0.014796344,0.00345913,-0.701733,-0.0,0.0,0.0,0.0,-1.0
49101495,49101364,0.0027863458,-0.007989423,-0.67668265,-0.0,0.0,0.0,0.0,-1.0
49203869,49203743,-0.05964914,0.01796825,-0.6869645,-0.0,0.0,0.0,0.0,-1.0
49305685,49305387,-0.018974736,0.062758654,-0.6997339,-0.0,0.0,0.0,0.0,-1.0
49406272,49406150,-0.018534744,-0.0044898707,-0.66403574,-0.0,0.0,0.0,0.0,-1.0
49508685,49508544,0.00810537,-0.011356014,-0.68547577,-0.0,0.0,0.0,0.0,-1.0
49609460,49609344,0.008591652,0.03200543,-0.69384986,-0.0,0.0,0.0,0.0,-1.0
49710265,49710143,-0.029788468,0.04895433,-0.6726777,-0.0,0.0,0.0,0.0,-1.0
49813460,49813344,0.0021693846,-0.023972379,-0.6939786,-0.0,0.0,0.0,0.0,-1.0
49914276,49914144,0.063095815,-0.017065346,-0.70897186,-0.0,0.0,0.0,0.0,-1.0
50015062,50014943,-0.0008636005,-0.016144749,-0.6668981,-0.0,0.0,0.0,0.0,-1.0
50117479,50117345,0.06278704,-0.024254784,-0.656632,-0.0,0.0,0.0,0.0,-1.0
50219082,50218946,-0.043678463,0.013254938,-0.6696331,-0.0,0.0,0.0,0.0,-1.0
50320704,50320546,-0.008381135,-0.0039576003,-0.6930032,-0.0,0.0,0.0,0.0,-1.0
50422293,50422165,0.017192101,-0.009831564,-0.68890303,-0.0,0.0,0.0,0.0,-1.0
50523062,50522944,0.007059673,0.0027027493,-0.66647524,-0.0,0.0,0.0,0.0,-1.0
50623870,50623744,-0.0062968037,0.010871661,-0.68528086,-0.0,0.0,0.0,0.0,-1.0
50726267,50726144,-0.0630033,0.029167045,-0.67227536,-0.0,0.0,0.0,0.0,-1.0
50827863,50827744,0.02045537,0.02263898,-0.7070336,-0.0,0.0,0.0,0.0,-1.0
50929465,50929343,-0.01456431,0.006304776,-0.694987,-0.0,0.0,0.0,0.0,-1.0
51031105,51030969,0.056066185,0.0039296234,-0.67517185,-0.0,0.0,0.0,0.0,-1.0
51132689,51132562,-0.044311218,-0.018740946,-0.70600176,-0.0,0.0,0.0,0.0,-1.0
51232710,51232575,0.0022687889,0.032779597,-0.668487,-0.0,0.0,0.0,0.0,-1.0
51335865,51335750,-0.019588575,0.01875526,-0.6647609,-0.0,0.0,0.0,0.0,-1.0
51437606,51437405,0.016508514,0.0013029887,-0.671091,-0.0,0.0,0.0,0.0,-1.0
51537494,51537353,0.004595712,0.01368583,-0.6658315,-0.0,0.0,0.0,0.0,-1.0
51639881,51639749,-0.032992154,0.021413751,-0.6547444,-0.0,0.0,0.0,0.0,-1.0
51741463,51741346,-0.02545308,-0.015915077,-0.66311353,-0.0,0.0,0.0,0.0,-1.0
51845520,51845389,0.009097379,-0.00018283399,-0.68834895,-0.0,0.0,0.0,0.0,-1.0
51949482,51949354,-0.011183698,0.023115784,-0.6945397,-0.0,0.0,0.0,0.0,-1.0
52052704,52052579,0.026977802,0.0021643257,-0.6441001,-0.0,0.0,0.0,0.0,-1.0
52154282,52154143,-0.05783578,0.009003721,-0.655317,-0.0,0.0,0.0,0.0,-1.0
52256680,52256555,0.032765336,-0.039619662,-0.6650478,-0.0,0.0,0.0,0.0,-1.0
52357490,52357362,0.00095512136,-0.028697643,-0.7102473,-0.0,0.0,0.0,0.0,-1.0
52458268,52458143,0.032248963,-0.032433018,-0.724216,-0.0,0.0,0.0,0.0,-1.0
52558266,52558144,-0.061474092,0.025408085,-0.66687196,-0.0,0.0,0.0,0.0,-1.0
52662266,52662144,0.03881383,0.00873835,-0.6648261,-0.0,0.0,0.0,0.0,-1.0
52763075,52762943,0.023549058,-0.009537214,-0.66836786,-0.0,0.0,0.0,0.0,-1.0
52863062,52862944,0.044907708,0.006068913,-0.71267563,-0.0,0.0,0.0,0.0,-1.0
52967062,52966944,0.0010042926,-0.003236527,-0.6937799,-0.0,0.0,0.0,0.0,-1.0
53067195,53066999,-0.053473763,0.01822083,-0.75765944,-0.0,0.0,0.0,0.0,-1.0
53167082,53166944,-0.026429042,0.004811138,-0.67581624,-0.0,0.0,0.0,0.0,-1.0
53271092,53270946,0.015037138,-0.011567595,-0.69256425,-0.0,0.0,0.0,0.0,-1.0
53372022,53371797,-0.002966201,-0.0026732907,-0.69458073,-0.0,0.0,0.0,0.0,-1.0
53474289,53474144,0.03388971,-0.031410094,-0.67985797,-0.0,0.0,0.0,0.0,-1.0
53575075,53574946,0.018733522,-0.012462592,-0.6613618,-0.0,0.0,0.0,0.0,-1.0
53675869,53675746,-0.021931337,-0.038500145,-0.70208067,-0.0,0.0,0.0,0.0,-1.0
53779073,53778944,0.023200046,-0.025349123,-0.7376712,-0.0,0.0,0.0,0.0,-1.0
53879860,53879744,-0.055542693,-0.018181833,-0.676883,-0.0,0.0,0.0,0.0,-1.0
53980665,53980549,-0.020356048,-0.03507919,-0.6745086,-0.0,0.0,0.0,0.0,-1.0
54083074,54082945,-0.008267229,0.025941616,-0.69897956,-0.0,0.0,0.0,0.0,-1.0
54184681,54184544,-0.03211853,0.013930231,-0.6973215,-0.0,0.0,0.0,0.0,-1.0
54285618,54285390,0.053616516,0.034827814,-0.6790325,-0.0,0.0,0.0,0.0,-1.0
54388040,54387807,-0.06876221,-0.032905214,-0.7137985,-0.0,0.0,0.0,0.0,-1.0
54488793,54488592,0.09110185,0.023333035,-0.6807284,-0.0,0.0,0.0,0.0,-1.0
54589515,54589390,-0.056922838,0.012680084,-0.687644,-0.0,0.0,0.0,0.0,-1.0
54691865,54691749,0.012427944,0.00031870976,-0.70614,-0.0,0.0,0.0,0.0,-1.0
54793508,54793381,0.07634431,-0.02703132,-0.6670171,-0.0,0.0,0.0,0.0,-1.0
54894282,54894143,0.0558776,0.033626,-0.6692519,-0.0,0.0,0.0,0.0,-1.0
54996689,54996546,0.043669537,-0.039425947,-0.6678074,-0.0,0.0,0.0,0.0,-1.0
55097460,55097344,0.028251506,-0.0022956654,-0.6715319,-0.0,0.0,0.0,0.0,-1.0
55198266,55198143,0.03672245,-0.059413657,-0.6971657,-0.0,0.0,0.0,0.0,-1.0
55301490,55301365,0.07775314,-0.0065137395,-0.690613,-0.0,0.0,0.0,0.0,-1.0
55403084,55402944,-0.06267769,-0.03399962,-0.69742936,-0.0,0.0,0.0,0.0,-1.0
55503081,55502943,-0.06828536,-0.013543326,-0.675368,-0.0,0.0,0.0,0.0,-1.0
55605509,55605384,-0.04626307,-0.04935853,-0.735317,-0.0,0.0,0.0,0.0,-1.0
55707073,55706944,0.015468292,0.038091995,-0.70874375,-0.0,0.0,0.0,0.0,-1.0
55810270,55810144,0.06579932,0.025133125,-0.64984816,-0.0,0.0,0.0,0.0,-1.0
55915077,55914946,-0.02640516,-0.031026097,-0.6333934,-0.0,0.0,0.0,0.0,-1.0
56019076,56018944,0.04110262,0.041557748,-0.6749525,-0.0,0.0,0.0,0.0,-1.0
56119878,56119743,0.056858517,-0.03286837,-0.6847514,-0.0,0.0,0.0,0.0,-1.0
56219861,56219744,-0.020934531,0.016509268,-0.6621671,-0.0,0.0,0.0,0.0,-1.0
56323891,56323755,0.023380492,-0.005530635,-0.68590164,-0.0,0.0,0.0,0.0,-1.0
56423910,56423764,0.092741005,-0.022107696,-0.72741103,-0.0,0.0,0.0,0.0,-1.0
56524710,56524580,-0.06844137,0.012196195,-0.7152318,-0.0,0.0,0.0,0.0,-1.0
56628661,56628544,0.121358395,0.039182734,-0.70773023,-0.0,0.0,0.0,0.0,-1.0
56728664,56728546,0.0136885345,-0.05265733,-0.6799648,-0.0,0.0,0.0,0.0,-1.0
56830279,56830151,-0.0054875854,-0.024016462,-0.679663,-0.0,0.0,0.0,0.0,-1.0
56931877,56931744,0.03150696,-0.058779124,-0.70611787,-0.0,0.0,0.0,0.0,-1.0
57033459,57033343,0.045156118,0.027219918,-0.72415537,-0.0,0.0,0.0,0.0,-1.0
57135863,57135748,0.019630782,-0.03361252,-0.6934568,-0.0,0.0,0.0,0.0,-1.0
57236684,57236545,0.021217786,-0.009488941,-0.67243844,-0.0,0.0,0.0,0.0,-1.0
57337482,57337349,0.024176177,-0.02090376,-0.7136773,-0.0,0.0,0.0,0.0,-1.0
57438347,57438210,0.022435589,-0.02740662,-0.68845254,-0.0,0.0,0.0,0.0,-1.0
57540676,57540544,0.058031794,-0.015159411,-0.71306527,-0.0,0.0,0.0,0.0,-1.0
57642279,57642153,0.003221687,0.00035534427,-0.70121306,-0.0,0.0,0.0,0.0,-1.0
57744678,57744544,-0.027773552,0.016528044,-0.7052519,-0.0,0.0,0.0,0.0,-1.0
57845657,57845402,-0.006195288,-0.008626424,-0.7291295,-0.0,0.0,0.0,0.0,-1.0
57946284,57946148,-0.057107173,0.023559207,-0.70376515,-0.0,0.0,0.0,0.0,-1.0
58049482,58049355,0.03190806,-0.011727661,-0.66821826,-0.0,0.0,0.0,0.0,-1.0
58151118,58150991,-0.02403241,-0.005916508,-0.7050153,-0.0,0.0,0.0,0.0,-1.0
58251063,58250943,0.071616285,-0.019041412,-0.6844426,-0.0,0.0,0.0,0.0,-1.0
58351081,58350944,0.0061071184,0.014676448,-0.68126214,-0.0,0.0,0.0,0.0,-1.0
58454303,58454163,0.027310487,-0.017341178,-0.7014176,-0.0,0.0,0.0,0.0,-1.0
58555063,58554946,0.014632903,-0.008119773,-0.7093266,-0.0,0.0,0.0,0.0,-1.0
58658295,58658165,0.030328695,-0.0043478496,-0.7453499,-0.0,0.0,0.0,0.0,-1.0
58759164,58759016,-0.0065927766,-0.049639538,-0.7105746,-0.0,0.0,0.0,0.0,-1.0
58859890,58859765,-0.004788013,-0.03539003,-0.67064506,-0.0,0.0,0.0,0.0,-1.0
58962288,58962159,0.0015466698,-0.04263166,-0.7243792,-0.0,0.0,0.0,0.0,-1.0
59063062,59062944,-0.045204964,-0.0029441733,-0.70688885,-0.0,0.0,0.0,0.0,-1.0
59164717,59164592,-0.014241811,-0.026481938,-0.70979947,-0.0,0.0,0.0,0.0,-1.0
59267063,59266945,0.018193461,-0.0035170894,-0.6690322,-0.0,0.0,0.0,0.0,-1.0
59367861,59367744,0.021893067,-0.01665457,-0.6888091,-0.0,0.0,0.0,0.0,-1.0
59468659,59468543,0.050926287,-0.009849649,-0.7122156,-0.0,0.0,0.0,0.0,-1.0
59571860,59571744,-0.0029390976,-0.02977224,-0.67973346,-0.0,0.0,0.0,0.0,-1.0
59672685,59672544,-0.0050525498,-0.03542054,-0.69539577,-0.0,0.0,0.0,0.0,-1.0
59772658,59772543,0.0515784,-0.05337949,-0.7020576,-0.0,0.0,0.0,0.0,-1.0
59875860,59875745,0.06532789,-0.05986557,-0.66939646,-0.0,0.0,0.0,0.0,-1.0
59976663,59976546,-0.0122175515,-0.02105128,-0.6900529,-0.0,0.0,0.0,0.0,-1.0
60077462,60077346,0.0420687,0.02187042,-0.6980334,-0.0,0.0,0.0,0.0,-1.0
60179868,60179745,-0.066352524,-0.042919565,-0.64154476,-0.0,0.0,0.0,0.0,-1.0
60281500,60281365,-0.015830616,-0.0039636036,-0.68733746,-0.0,0.0,0.0,0.0,-1.0
60382282,60382146,-0.016310478,-0.061606094,-0.6543715,-0.0,0.0,0.0,0.0,-1.0
60484696,60484547,0.0062309094,-0.007707948,-0.7086767,-0.0,0.0,0.0,0.0,-1.0
60586319,60586185,0.063623995,-0.0019547297,-0.64705527,-0.0,0.0,0.0,0.0,-1.0
60686275,60686145,0.02118411,-0.015415932,-0.6493447,-0.0,0.0,0.0,0.0,-1.0
60789483,60789356,0.013936155,0.02037809,-0.7022987,-0.0,0.0,0.0,0.0,-1.0
60890268,60890145,-0.049906977,-0.0013699718,-0.6488295,-0.0,0.0,0.0,0.0,-1.0
60991071,60990946,0.0986606,-0.006822842,-0.6893134,-0.0,0.0,0.0,0.0,-1.0
61093484,61093359,0.020959647,-0.030385457,-0.70118827,-0.0,0.0,0.0,0.0,-1.0
61195081,61194954,0.027155837,-0.06334013,-0.6998811,-0.0,0.0,0.0,0.0,-1.0
61296717,61296577,0.057229836,-0.04334109,-0.66022915,-0.0,0.0,0.0,0.0,-1.0
61398270,61398149,0.04959051,-0.043410853,-0.6203287,-0.0,0.0,0.0,0.0,-1.0
61499082,61498947,0.045870103,-0.023196748,-0.63248855,-0.0,0.0,0.0,0.0,-1.0
61599880,61599746,-0.01316356,0.02843241,-0.69671243,-0.0,0.0,0.0,0.0,-1.0
61702302,61702180,0.029598847,-0.023717975,-0.6662585,-0.0,0.0,0.0,0.0,-1.0
61803881,61803747,0.099427074,-0.08770741,-0.62300867,-0.0,0.0,0.0,0.0,-1.0
61905507,61905382,0.015958272,0.0112287495,-0.6492161,-0.0,0.0,0.0,0.0,-1.0
62007097,62006962,-0.008278443,0.06673209,-0.5899918,-0.0,0.0,0.0,0.0,-1.0
62108684,62108544,-0.024539955,-0.07127948,-0.63921773,-0.0,0.0,0.0,0.0,-1.0
62208799,62208546,0.017179225,-0.032116666,-0.6774349,-0.0,0.0,0.0,0.0,-1.0
62311890,62311758,0.030943897,0.0075459983,-0.6253466,-0.0,0.0,0.0,0.0,-1.0
62412680,62412546,0.05265306,0.011852013,-0.5998637,-0.0,0.0,0.0,0.0,-1.0
62513637,62513414,-0.043008056,0.02195425,-0.64499795,-0.0,0.0,0.0,0.0,-1.0
62615859,62615743,0.0058273934,0.00067841035,-0.6654202,-0.0,0.0,0.0,0.0,-1.0
62717484,62717352,-0.0042702868,0.0070721395,-0.6559533,-0.0,0.0,0.0,0.0,-1.0
62820676,62820546,0.006207139,-0.005523615,-0.6584121,-0.0,0.0,0.0,0.0,-1.0
62927079,62926947,0.022957765,0.018856432,-0.6200146,-0.0,0.0,0.0,0.0,-1.0
63029501,63029365,0.023999529,-0.018078996,-0.6346218,-0.0,0.0,0.0,0.0,-1.0
63134437,63134186,0.0059516868,0.041497048,-0.6377616,-0.0,0.0,0.0,0.0,-1.0
