timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,health_flags,timeout_flags
45161349,0.51176673,-0.0024225172,-0.0019903863,0.85911876,-0.0061593275,0.0147880325,0.0038229546,-0.0077035073,0.006011393,0.6800639,-4.5681627e-06,3.074744e-05,5.0290473e-05,6.1614437e-06,0.00030637466,-0.000626472,0.35781002,-0.014340232,0.41835296,0.0,0.0,0.0,0.0,0.0,1.3201356e-09,2.6396272e-05,0.0006239734,4.3880817e-05,3.940348e-05,3.9409548e-05,1.5872514e-05,0.005590164,0.0055900156,0.012666695,0.008156166,0.008156139,0.067893565,1.3842305e-11,1.38448445e-11,4.8254345e-11,8.9662143e-07,8.960724e-07,5.000007e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.12771964,0.26056394,0.06382551,0.0,0.00015458289,0.021244261,0.0,0.0076583736,0.0,0.100137,40,0,0,229,24,0,0,0,0,0,0
45362146,0.51095164,-0.002707506,-0.002786831,0.8596007,-0.0077417116,-0.04623311,0.0052902517,-0.0064265938,0.0044911415,0.6882743,-4.560344e-06,3.0728075e-05,4.992669e-05,6.8501586e-06,0.00030275565,-0.0006289467,0.35781002,-0.014340232,0.41835296,0.0,0.0,0.0,0.0,0.0,8.158966e-09,4.8523307e-05,0.00088716426,4.3590106e-05,3.924046e-05,3.9247778e-05,1.5740465e-05,0.005593579,0.0055934056,0.012680523,0.008176196,0.008176175,0.06797985,1.3735272e-11,1.3737669e-11,4.7552604e-11,8.928453e-07,8.923002e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.12787639,0.26072946,0.033473182,0.0,0.00012780858,0.0092777135,0.0,0.0076583736,0.0,0.100137,8,0,0,229,24,0,0,0,0,0,0
45562143,0.50990266,-0.00231187,-0.0011829732,0.8602283,-0.017569685,0.032584284,0.0072076176,-0.008497977,0.00061983336,0.69289637,-4.5426486e-06,3.0719824e-05,4.9596674e-05,8.976859e-06,0.0003007905,-0.0006300904,0.35781002,-0.014340232,0.41835296,0.0,0.0,0.0,0.0,0.0,1.0168353e-08,5.2679203e-05,0.000904475,4.3433753e-05,3.904436e-05,3.905114e-05,1.5635933e-05,0.0054956013,0.005495162,0.012563345,0.007951256,0.007951265,0.066982456,1.3609067e-11,1.3611345e-11,4.6948265e-11,8.8872935e-07,8.881882e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.1261052,0.2588097,0.058408532,0.0,0.00017272624,0.014018399,0.0,0.0076583736,0.0,0.100137,8,0,0,229,24,0,0,0,0,0,0
45762146,0.5088774,-0.0037577115,-0.0037897872,0.8608225,-0.0030131314,-0.007543936,-0.0043537994,-0.002697331,0.0016524947,0.6805463,-4.5317192e-06,3.071535e-05,4.9175942e-05,1.0592438e-05,0.000299615,-0.0006245868,0.35781002,-0.014340232,0.41835296,0.0,0.0,0.0,0.0,0.0,1.122112e-08,5.6354464e-05,0.0008505121,4.3272757e-05,3.8891383e-05,3.8901842e-05,1.5538491e-05,0.0055093323,0.005509366,0.012582416,0.00798108,0.00798108,0.06709868,1.3509663e-11,1.35118245e-11,4.635616e-11,8.851637e-07,8.846249e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.12634143,0.25903413,0.08133835,0.0,5.4822664e-05,0.02995793,0.0,0.0076583736,0.0,0.100137,40,0,0,229,24,0,0,0,0,0,0
45962943,0.5053828,-0.0012536357,-0.0019420744,0.8628922,-0.0088832425,-0.065154195,-0.0017329181,-0.006040342,-0.006520645,0.6640618,-4.5182824e-06,3.072023e-05,4.8794453e-05,1.2629979e-05,0.0002997959,-0.0006183193,0.35781002,-0.014340232,0.41835296,0.0,0.0,0.0,0.0,0.0,3.4592365e-08,0.00012243286,0.0012966578,4.326171e-05,3.874407e-05,3.8751168e-05,1.5292957e-05,0.0055148634,0.0055142,0.012597192,0.008001936,0.008001953,0.067195594,1.341113e-11,1.341319e-11,4.577751e-11,8.816464e-07,8.811096e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.12650648,0.25922114,0.062487636,0.0,0.00013255705,0.0025811917,0.0,0.0076583736,0.0,0.100137,40,0,0,229,24,0,0,0,0,0,0
46170943,0.5077656,-0.0032343336,-0.0043565826,0.86147827,0.1354886,-0.21895821,-0.003445723,0.01758984,-0.034235124,0.6655148,-4.504136e-06,3.0769756e-05,4.8446553e-05,1.4506113e-05,0.00030535492,-0.00061869767,0.35781002,-0.014340232,0.41835296,0.0,0.0,0.0,0.0,0.0,8.657766e-08,0.00023912256,0.002100385,4.282864e-05,3.8602484e-05,3.861349e-05,1.536753e-05,0.005572396,0.0055667707,0.012675039,0.008112091,0.008112092,0.06769304,1.3320432e-11,1.332241e-11,4.514463e-11,8.7818177e-07,8.7764704e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.12737419,0.26017886,0.073012546,0.0,0.0006599291,0.025693484,0.0,0.0076583736,0.0,0.100137,8,0,0,165,24,0,0,0,0,0,0
46370964,0.51078135,-0.0011171419,-0.0023366793,0.8597068,0.15185145,-0.20528047,0.012635549,0.025623133,-0.061723743,0.65363777,-4.490839e-06,3.0908675e-05,4.8116257e-05,1.6907898e-05,0.00032303185,-0.00061464065,0.35781002,-0.014340232,0.41835296,0.0,0.0,0.0,0.0,0.0,9.292924e-08,0.0002430619,0.0024200976,4.2438493e-05,3.845444e-05,3.8462567e-05,1.550725e-05,0.0055582845,0.0055550495,0.012683246,0.008117687,0.008117275,0.06775534,1.3224272e-11,1.3226194e-11,4.459312e-11,8.747333e-07,8.742041e-07,5.000004e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.12741649,0.26029855,0.07374659,0.0,0.0012202796,0.015827201,0.0,0.0076583736,0.0,0.100137,8,0,0,165,24,0,0,0,0,0,0
46571743,0.5099051,-0.0026096147,-0.00453375,0.8602148,0.040175278,-0.16239432,-0.0033567501,0.038845215,-0.07701983,0.6595018,-4.4812227e-06,3.1112744e-05,4.7904257e-05,1.8526704e-05,0.00034901948,-0.00061704393,0.35781002,-0.014340232,0.41835296,0.0,0.0,0.0,0.0,0.0,1.1448541e-07,0.00028806375,0.0026582002,4.2292184e-05,3.8301245e-05,3.8312814e-05,1.540531e-05,0.00554529,0.0055404715,0.012673013,0.00811132,0.008110693,0.06778825,1.3129108e-11,1.3130966e-11,4.4053247e-11,8.713177e-07,8.707973e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.12736566,0.26036176,0.03728306,0.0,0.0015659855,0.0064040804,0.0,0.0076583736,0.0,0.100137,8,0,0,165,24,0,0,0,0,0,0
46779743,0.50526786,-0.0022427307,-0.0027507483,0.8629553,0.04818826,-0.15301272,-0.023500962,0.040340398,-0.08971023,0.6515299,-4.464852e-06,3.1348463e-05,4.76179e-05,2.1536198e-05,0.00037919442,-0.0006146633,0.35781002,-0.014340232,0.41835296,0.0,0.0,0.0,0.0,0.0,1.1824424e-07,0.00027592288,0.002727164,4.2284904e-05,3.816442e-05,3.8176117e-05,1.5063235e-05,0.0055846483,0.0055806967,0.012723048,0.008203656,0.0082026245,0.0682379,1.3043998e-11,1.3045787e-11,4.3462275e-11,8.67995e-07,8.6748565e-07,5.000004e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.128087,0.26122385,0.01633408,0.0,0.0017725783,0.009896211,0.0,0.0076583736,0.0,0.100137,8,0,0,165,24,0,0,0,0,0,0
46979743,0.50779396,-0.0019960743,-0.0049839113,0.8614618,0.09432045,-0.13371794,-0.017626924,0.046277866,-0.08762346,0.65094054,-4.4506464e-06,3.158969e-05,4.730554e-05,2.4027613e-05,0.0004096874,-0.00061452226,0.35781002,-0.014340232,0.41835296,0.0,0.0,0.0,0.0,0.0,9.8120296e-08,0.00027417598,0.0026040995,4.1935287e-05,3.8027858e-05,3.8040776e-05,1.5169882e-05,0.005586859,0.0055855676,0.012737015,0.008216893,0.008216043,0.068309344,1.2958248e-11,1.29599595e-11,4.2947423e-11,8.647938e-07,8.642968e-07,5.0000075e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.12819102,0.26136056,0.020271633,0.0,0.0017206613,0.0072276397,0.0,0.0076583736,0.0,0.100137,8,0,0,165,24,0,0,0,0,0,0
47180657,0.50715953,-0.000578097,-0.0033068797,0.8618457,0.04480885,-0.109089226,0.008206063,0.042730868,-0.08742178,0.6466225,-4.442885e-06,3.183257e-05,4.7181915e-05,2.586294e-05,0.0004408198,-0.000613339,0.35781002,-0.014340232,0.41835296,0.0,0.0,0.0,0.0,0.0,9.40702e-08,0.0002873039,0.0027163816,4.1784395e-05,3.789364e-05,3.7905767e-05,1.50792785e-05,0.0055770767,0.005575511,0.012741014,0.008226745,0.008225834,0.06837185,1.2874026e-11,1.2875634e-11,4.244427e-11,8.616435e-07,8.611606e-07,5.0000075e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.1282676,0.26148012,0.055064738,0.0,0.0017435848,0.01623671,0.0,0.0076583736,0.0,0.100137,8,0,0,165,24,0,0,0,0,0,0
47380543,0.5077594,-0.0010817654,-0.003821773,0.8614898,0.022591274,-0.08800556,0.005961181,0.04387709,-0.081959456,0.655037,-4.437571e-06,3.2097094e-05,4.7003774e-05,2.6840786e-05,0.00047410355,-0.00061704236,0.35781002,-0.014340232,0.41835296,0.0,0.0,0.0,0.0,0.0,8.714095e-08,0.00029745064,0.0028746484,4.1457344e-05,3.7723017e-05,3.773727e-05,1.5027105e-05,0.005471432,0.005470367,0.01261343,0.007980545,0.007979833,0.06731477,1.2771005e-11,1.2772487e-11,4.1889082e-11,8.5817135e-07,8.5770625e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.12633438,0.25945088,0.020963052,0.0,0.0016659003,0.023908192,0.0,0.0076583736,0.0,0.100137,8,0,0,165,24,0,0,0,0,0,0
47589398,0.508569,-0.00038094918,-0.0042246957,0.8610109,0.060465924,-0.06435034,-0.037976418,0.0409284,-0.07597214,0.65458184,-4.431543e-06,3.2318283e-05,4.6817735e-05,2.8167278e-05,0.00050191715,-0.0006173051,0.35781002,-0.014340232,0.41835296,0.0,0.0,0.0,0.0,0.0,8.62491e-08,0.00028624237,0.003012303,4.125523e-05,3.7599533e-05,3.7614536e-05,1.5036798e-05,0.0055233114,0.0055236393,0.012667057,0.008071757,0.008071173,0.06773723,1.2695121e-11,1.269648e-11,4.1413768e-11,8.551405e-07,8.5469264e-07,5.000004e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.12705484,0.26026377,0.06297832,0.0,0.0015345977,0.012559203,0.0,0.0076583736,0.0,0.100137,8,0,0,165,24,0,0,0,0,0,0
47789345,0.5130647,8.431931e-05,-0.002869485,0.85834515,-0.012480258,-0.06145892,-0.0012589357,0.034898564,-0.06812575,0.65316176,-4.4302333e-06,3.2516244e-05,4.6646837e-05,2.8837807e-05,0.0005267165,-0.0006173196,0.35781002,-0.014340232,0.41835296,0.0,0.0,0.0,0.0,0.0,9.315752e-08,0.00028410944,0.0027531441,4.0711737e-05,3.7471887e-05,3.7487178e-05,1.5210743e-05,0.0055110278,0.005510637,0.012671814,0.008089201,0.008088742,0.06783044,1.2619508e-11,1.26207395e-11,4.088466e-11,8.52175e-07,8.5174474e-07,5.0000025e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.12719254,0.2604428,0.034810435,0.0,0.0013751506,0.018544316,0.0,0.0076583736,0.0,0.100137,8,0,0,165,24,0,0,0,0,0,0
47989358,0.51429975,-0.0010629322,-0.0033795733,0.85760325,0.007397681,-0.06669273,-0.00779475,0.027075084,-0.058773328,0.66713,-4.42039e-06,3.2683987e-05,4.6545625e-05,2.9828152e-05,0.00054726144,-0.00062310614,0.35781002,-0.014340232,0.41835296,0.0,0.0,0.0,0.0,0.0,1.0891658e-07,0.00026200656,0.0027555656,4.0468578e-05,3.734366e-05,3.7361602e-05,1.5228374e-05,0.0055097165,0.005509264,0.012683355,0.008100433,0.008100093,0.06789264,1.25446025e-11,1.2545717e-11,4.042797e-11,8.492915e-07,8.4888e-07,5.000003e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.1272813,0.26056215,0.01449348,0.0,0.0011852564,0.019952722,0.0,0.0076583736,0.0,0.100137,8,0,0,165,24,0,0,0,0,0,0
48198153,0.5219719,-5.090241e-05,-0.0040594386,0.85295314,0.011425298,-0.07432064,0.00033045487,0.021802435,-0.049497824,0.67557895,-4.4076014e-06,3.2842785e-05,4.6522688e-05,3.1491494e-05,0.00056681,-0.00062638865,0.35781002,-0.014340232,0.41835296,0.0,0.0,0.0,0.0,0.0,1.3622021e-07,0.00029640496,0.0029547045,3.988844e-05,3.7192287e-05,3.7210666e-05,1.5624992e-05,0.005424924,0.0054243836,0.012604783,0.007939665,0.007939455,0.06719145,1.24556285e-11,1.2456628e-11,3.9985452e-11,8.461863e-07,8.4579614e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.12601238,0.25921315,0.0073122676,0.0,0.0010059348,0.034629747,0.0,0.0076583736,0.0,0.100137,40,0,0,165,24,0,0,0,0,0,0
48398143,0.5325209,-0.0001531766,-0.0031202605,0.8464111,0.012277019,-0.039117362,0.006568022,0.019424979,-0.05009011,0.67247635,-4.3921727e-06,3.2972355e-05,4.651175e-05,3.3920107e-05,0.0005827349,-0.0006251101,0.35781002,-0.014340232,0.41835296,0.0,0.0,0.0,0.0,0.0,1.4592895e-07,0.0003240607,0.0032553498,3.9012983e-05,3.7076024e-05,3.709506e-05,1.614488e-05,0.0054194727,0.0054195253,0.0126229,0.007976083,0.007975871,0.06734109,1.2391308e-11,1.2392208e-11,3.949159e-11,8.436089e-07,8.432384e-07,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.12630105,0.2595016,0.00992865,0.0,0.0010118549,0.027927885,0.0,0.0076583736,0.0,0.100137,40,0,0,165,24,0,0,0,0,0,0
48598177,0.5390684,-0.00015525923,-0.0019521054,0.84225976,0.0067485147,-0.016481536,-0.013601015,0.013233673,-0.046595898,0.66214156,-4.3692085e-06,3.309099e-05,4.6495003e-05,3.7469392e-05,0.0005969985,-0.00062137836,0.35781002,-0.014340232,0.41835296,0.0,0.0,0.0,0.0,0.0,1.5532478e-07,0.00036193992,0.0033707966,3.8468585e-05,3.696277e-05,3.6982416e-05,1.6471507e-05,0.0054109087,0.0054109986,0.012638754,0.007998652,0.007998474,0.06745124,1.2328001e-11,1.2328819e-11,3.9065612e-11,8.412295e-07,8.408799e-07,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.12647974,0.25971377,0.026568165,0.0,0.0009446706,0.016608527,0.0,0.0076583736,0.0,0.100137,8,0,0,165,24,0,0,0,0,0,0
48806943,0.5468187,6.607628e-05,-0.0007400669,0.8372507,-0.027360085,-0.02696222,-0.0033700846,0.0063632,-0.04268074,0.66161776,-4.3391224e-06,3.3188222e-05,4.653863e-05,4.1172803e-05,0.0006079621,-0.0006215872,0.35781002,-0.014340232,0.41835296,0.0,0.0,0.0,0.0,0.0,1.5574534e-07,0.00039233646,0.0036306405,3.7883903e-05,3.686289e-05,3.6882695e-05,1.6880402e-05,0.0054205093,0.005420647,0.012693913,0.008093089,0.008092953,0.06791449,1.2272087e-11,1.2272839e-11,3.8653067e-11,8.391176e-07,8.3878905e-07,5.0000075e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.12722437,0.26060408,0.041098148,0.0,0.0008585411,0.002330039,0.0,0.0076583736,0.0,0.100137,8,0,0,165,24,0,0,0,0,0,0
49006943,0.5542475,-0.00024670424,-0.001498846,0.8323507,-0.018297171,-0.033729967,0.00828638,-3.484275e-05,-0.03432927,0.6690335,-4.299073e-06,3.3273547e-05,4.6701654e-05,4.537503e-05,0.0006168504,-0.00062472915,0.35781002,-0.014340232,0.41835296,0.0,0.0,0.0,0.0,0.0,1.6274804e-07,0.00040716334,0.0037637725,3.7210564e-05,3.6741476e-05,3.676322e-05,1.7209844e-05,0.0053052134,0.0053053373,0.012581538,0.007867379,0.007867316,0.06693753,1.2202464e-11,1.2203163e-11,3.819129e-11,8.371692e-07,8.368651e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.125438,0.25872287,0.052885536,0.0,0.0006976176,0.011128539,0.0,0.0076583736,0.0,0.100137,40,0,0,165,24,0,0,0,0,0,0
49206943,0.56097066,-0.00071516616,-0.0024284334,0.82783186,-0.050325762,-0.07247774,-0.022078963,-0.004001451,-0.032742232,0.6572253,-4.264474e-06,3.3328448e-05,4.6737063e-05,4.9387454e-05,0.0006222443,-0.0006208256,0.35781002,-0.014340232,0.41835296,0.0,0.0,0.0,0.0,0.0,1.6871874e-07,0.00039485988,0.003640689,3.666177e-05,3.6689038e-05,3.6712576e-05,1.7550128e-05,0.005417074,0.0054170834,0.012732803,0.008140091,0.008140065,0.068198815,1.217454e-11,1.2175199e-11,3.7793647e-11,8.3598167e-07,8.356966e-07,5.000011e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.12759371,0.26114902,0.012118304,0.0,0.0006381186,0.027543178,0.0,0.0076583736,0.0,0.100137,40,0,0,165,24,0,0,0,0,0,0
49407743,0.5700945,-0.0006319168,-0.0006550806,0.82157874,-0.026413811,0.029857947,-0.016431877,-0.0092209475,-0.032670688,0.66094947,-4.2162897e-06,3.338314e-05,4.6880014e-05,5.3332387e-05,0.0006265173,-0.00062327046,0.35781002,-0.014340232,0.41835296,0.0,0.0,0.0,0.0,0.0,1.9312412e-07,0.0004301772,0.0042996123,3.597167e-05,3.6619986e-05,3.6643516e-05,1.8033621e-05,0.005415203,0.0054145353,0.012741194,0.008148675,0.008148672,0.06832,1.213499e-11,1.21356146e-11,3.7406307e-11,8.3498867e-07,8.347251e-07,5.000007e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.12766106,0.26138094,0.028669804,0.0,0.0006669955,0.023243222,0.0,0.0076583736,0.0,0.100137,8,0,0,165,24,0,0,0,0,0,0
49615743,0.5786713,-0.0005219696,0.0014072167,0.8155595,-0.10703363,0.010255552,-0.031391412,-0.018429833,-0.023866858,0.666338,-4.157825e-06,3.3422384e-05,4.719798e-05,5.7335645e-05,0.00062905345,-0.00062504684,0.35781002,-0.014340232,0.41835296,0.0,0.0,0.0,0.0,0.0,1.5539862e-07,0.00036798144,0.0041981842,3.5266607e-05,3.6546277e-05,3.6569527e-05,1.8443488e-05,0.0053624357,0.005363555,0.012657994,0.007980221,0.007980279,0.06763607,1.2090472e-11,1.2091068e-11,3.697638e-11,8.3431655e-07,8.3407565e-07,5.000003e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.12633488,0.26006937,0.027700184,0.0,0.00048677615,0.005761483,0.0,0.0076583736,0.0,0.100137,8,0,0,165,24,0,0,0,0,0,0
49816543,0.58430225,-0.0006307265,-0.0012322683,0.81153494,-0.122242875,0.009564391,-0.0049677123,-0.023665749,-0.01240252,0.67446357,-4.102014e-06,3.3428463e-05,4.7527457e-05,5.973759e-05,0.00062911893,-0.0006280934,0.35781002,-0.014340232,0.41835296,0.0,0.0,0.0,0.0,0.0,1.6695272e-07,0.00038014693,0.004126489,3.4809105e-05,3.6499197e-05,3.65255e-05,1.8699253e-05,0.0053824293,0.005383964,0.012667719,0.007987745,0.00798781,0.06772393,1.2067576e-11,1.2068168e-11,3.660463e-11,8.340421e-07,8.338194e-07,5.000004e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.12639445,0.26023823,0.048489086,0.0,0.00046182514,0.013421625,0.0,0.0076583736,0.0,0.100137,40,0,0,165,24,0,0,0,0,0,0
50016543,0.5938698,0.00040908315,0.00032780366,0.80456096,-0.028278975,0.056230888,0.01885815,-0.029833844,-0.0042914995,0.68847156,-4.045263e-06,3.341095e-05,4.7885744e-05,6.0458555e-05,0.00062827213,-0.0006330446,0.35781002,-0.014340232,0.41835296,0.0,0.0,0.0,0.0,0.0,1.9415818e-07,0.00040450855,0.003970254,3.410293e-05,3.64603e-05,3.648551e-05,1.9205712e-05,0.005427822,0.0054262746,0.012683343,0.008008239,0.008008288,0.06784761,1.2055838e-11,1.2056436e-11,3.6242627e-11,8.339558e-07,8.337486e-07,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.12655643,0.26047572,0.084274404,0.0,0.0006016641,0.037605986,0.0,0.0076583736,0.0,0.100137,40,0,0,165,24,0,0,0,0,0,0
50216543,0.6011403,0.00035950154,0.0015481359,0.79914206,-0.08270699,0.049166672,0.010821504,-0.040506355,0.009536028,0.702983,-3.992388e-06,3.337189e-05,4.8312973e-05,5.9582155e-05,0.0006279958,-0.0006372792,0.35781002,-0.014340232,0.41835296,0.0,0.0,0.0,0.0,0.0,1.9418276e-07,0.0004187728,0.0038679412,3.346744e-05,3.6418285e-05,3.644353e-05,1.9519079e-05,0.005503219,0.0055022687,0.012692946,0.008033439,0.008033392,0.06794861,1.205221e-11,1.2052815e-11,3.583613e-11,8.3390677e-07,8.337116e-07,5.0000054e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.126755,0.26066953,0.055096716,0.0,0.00079455506,0.019103209,0.0,0.0076583736,0.0,0.100137,8,0,0,165,24,0,0,0,0,0,0
50417343,0.6094531,-0.0016354569,-0.0007559926,0.7928201,-0.11750161,0.14381985,0.026682002,-0.03999936,0.023757169,0.6859744,-3.9359425e-06,3.330513e-05,4.8685684e-05,5.782985e-05,0.00063092256,-0.00062933733,0.35781002,-0.014340232,0.41835296,0.0,0.0,0.0,0.0,0.0,1.8371647e-07,0.00038727038,0.0034527301,3.284266e-05,3.6342335e-05,3.637199e-05,1.9950357e-05,0.0054878457,0.0054824287,0.012574199,0.007821355,0.007821061,0.06692977,1.2047319e-11,1.2047939e-11,3.548813e-11,8.3367183e-07,8.3348573e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.12506965,0.25870788,0.09166456,0.0,0.00081281154,0.009420307,0.0,0.0076583736,0.0,0.100137,8,0,0,165,24,0,0,0,0,0,0
50617343,0.6155418,-0.000827849,0.00072623574,0.7881035,-0.06517791,0.08011498,-0.016995892,-0.0500731,0.033104483,0.67933744,-3.889468e-06,3.322003e-05,4.915265e-05,5.3549702e-05,0.000637317,-0.0006261337,0.35781002,-0.014340232,0.41835296,0.0,0.0,0.0,0.0,0.0,1.5855062e-07,0.00034154762,0.0030301404,3.2364875e-05,3.6274963e-05,3.6303263e-05,2.0235264e-05,0.0056215627,0.00561901,0.012598567,0.007890435,0.00789,0.067118265,1.2067055e-11,1.2067691e-11,3.514952e-11,8.3307896e-07,8.328961e-07,5.000004e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.1256202,0.25907192,0.09494007,0.0,0.001006747,0.012923336,0.0,0.0076583736,0.0,0.100137,8,0,0,165,24,0,0,0,0,0,0
50826178,0.62397265,-0.0020009794,-0.0024077445,0.7814399,-0.15093637,0.09754716,0.011856634,-0.051331688,0.05259235,0.682306,-3.8540643e-06,3.3118806e-05,4.9704955e-05,4.766106e-05,0.00064890715,-0.00062613946,0.35781002,-0.014340232,0.41835296,0.0,0.0,0.0,0.0,0.0,1.1738902e-07,0.00026501517,0.0025944056,3.1692507e-05,3.61778e-05,3.6209272e-05,2.0632378e-05,0.0057902,0.0057886182,0.012660408,0.008045766,0.0080447635,0.067642786,1.2097873e-11,1.209851e-11,3.477208e-11,8.318722e-07,8.3168715e-07,5.0000075e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.12684844,0.26008227,0.05553626,0.0,0.0010208015,0.021465322,0.0,0.0076583736,0.0,0.100137,8,0,0,165,24,0,0,0,0,0,0
51026147,0.6283234,-0.0005559281,-0.002378178,0.7779485,-0.017622693,0.21947715,0.024441153,-0.06008191,0.072604746,0.6891099,-3.8199623e-06,3.2998505e-05,5.0114468e-05,3.8569626e-05,0.0006683689,-0.0006273596,0.35781002,-0.014340232,0.41835296,0.0,0.0,0.0,0.0,0.0,2.370041e-07,0.00037625793,0.0033402182,3.1324824e-05,3.604147e-05,3.6071408e-05,2.0811029e-05,0.0059415433,0.0059288875,0.012693707,0.008133846,0.008132196,0.06783231,1.2135324e-11,1.2135971e-11,3.4447778e-11,8.2980233e-07,8.296101e-07,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.1275384,0.26044637,0.09711348,0.0,0.001401746,0.012013441,0.0,0.0076583736,0.0,0.100137,8,0,0,165,24,0,0,0,0,0,0
51226153,0.63575125,-0.00028356255,0.0019381567,0.7718916,-0.14436468,0.13872789,-0.03591838,-0.06038663,0.070752576,0.6938268,-3.7943323e-06,3.2853375e-05,5.0661063e-05,2.7579807e-05,0.0007006689,-0.00062791567,0.35781002,-0.014340232,0.41835296,0.0,0.0,0.0,0.0,0.0,2.6136757e-07,0.00042963706,0.0037834893,3.0763622e-05,3.5815654e-05,3.5841964e-05,2.1183818e-05,0.005979712,0.005975127,0.012568396,0.007953275,0.007951681,0.066835545,1.2172792e-11,1.2173426e-11,3.41281e-11,8.261394e-07,8.259326e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.12611485,0.25852573,0.10141543,0.0,0.0014381536,0.018509476,0.0,0.0076583736,0.0,0.100137,8,0,0,165,24,0,0,0,0,0,0
51426984,0.6458395,-0.00045382683,-1.8059156e-05,0.7634732,-0.028744992,-0.008180861,-0.013022097,-0.059329465,0.06705066,0.7058276,-3.77166e-06,3.27423e-05,5.1367173e-05,1.6578504e-05,0.000731411,-0.0006306081,0.35781002,-0.014340232,0.41835296,0.0,0.0,0.0,0.0,0.0,2.0946953e-07,0.00038108084,0.0035227838,3.0042229e-05,3.561002e-05,3.563721e-05,2.1721853e-05,0.006226679,0.006226372,0.012716831,0.0082942415,0.008292687,0.06809304,1.2231674e-11,1.2232288e-11,3.3815516e-11,8.2210386e-07,8.2188365e-07,5.0000075e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.12879026,0.26094642,0.14835028,0.0,0.0013670119,0.040078796,0.0,0.0076583736,0.0,0.100137,8,0,0,165,24,0,0,0,0,0,0
