timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
32443933,0.0,-0.0,2.1247368,0.0,0.48680463,0.0,0.0,0.8735109,0.0,0.0,-0.0,1,0,0,0,0,0
32544711,0.0,-0.0,2.126337,0.0,0.48610556,0.0,0.0,0.8739001,0.0,0.0,-0.0,1,0,0,0,0,0
32647918,0.0,-0.0,2.1215434,0.0,0.48819873,0.0,0.0,0.8727325,0.0,0.0,-0.0,1,0,0,0,0,0
32748735,0.0,-0.0,2.1230516,0.0,0.48754045,0.0,0.0,0.8731004,0.0,0.0,-0.0,1,0,0,0,0,0
32848719,0.0,-0.0,2.119492,0.0,0.48909363,0.0,0.0,0.8722313,0.0,0.0,-0.0,1,0,0,0,0,0
32952713,0.0,-0.0,2.1153092,0.0,0.49091673,0.0,0.0,0.8712065,0.0,0.0,-0.0,1,0,0,0,0,0
33052707,0.0,-0.0,2.121637,0.0,0.48815784,0.0,0.0,0.87275535,0.0,0.0,-0.0,1,0,0,0,0,0
33156743,0.0,-0.0,2.1120772,0.0,0.49232396,0.0,0.0,0.87041205,0.0,0.0,-0.0,1,0,0,0,0,0
33256717,0.0,-0.0,2.1119103,0.0,0.4923966,0.0,0.0,0.870371,0.0,0.0,-0.0,1,0,0,0,0,0
33357662,0.0,-0.0,2.1114695,0.0,0.49258843,0.0,0.0,0.8702624,0.0,0.0,-0.0,1,0,0,0,0,0
33461524,0.0,-0.0,2.1069906,0.0,0.49453613,0.0,0.0,0.8691571,0.0,0.0,-0.0,1,0,0,0,0,0
33561507,0.0,-0.0,2.1064117,0.0,0.49478766,0.0,0.0,0.8690139,0.0,0.0,-0.0,1,0,0,0,0,0
33661508,0.0,-0.0,2.1074345,0.0,0.4943432,0.0,0.0,0.8692668,0.0,0.0,-0.0,1,0,0,0,0,0
33765545,0.0,-0.0,2.10677,0.0,0.49463195,0.0,0.0,0.86910254,0.0,0.0,-0.0,1,0,0,0,0,0
33865524,0.0,-0.0,2.106976,0.0,0.49454245,0.0,0.0,0.8691535,0.0,0.0,-0.0,1,0,0,0,0,0
33967114,0.0,-0.0,2.1128078,0.0,0.492006,0.0,0.0,0.8705918,0.0,0.0,-0.0,1,0,0,0,0,0
34070315,0.0,-0.0,2.110865,0.0,0.4928514,0.0,0.0,0.8701135,0.0,0.0,-0.0,1,0,0,0,0,0
34170323,0.0,-0.0,2.107226,0.0,0.49443385,0.0,0.0,0.86921525,0.0,0.0,-0.0,1,0,0,0,0,0
34270325,0.0,-0.0,2.1044188,0.0,0.49565336,0.0,0.0,0.86852044,0.0,0.0,-0.0,1,0,0,0,0,0
34374326,0.0,-0.0,2.1056871,0.0,0.49510247,0.0,0.0,0.8688346,0.0,0.0,-0.0,1,0,0,0,0,0
34475140,0.0,-0.0,2.1035154,0.0,0.49604562,0.0,0.0,0.86829644,0.0,0.0,-0.0,1,0,0,0,0,0
34575119,0.0,-0.0,2.104094,0.0,0.4957944,0.0,0.0,0.86844,0.0,0.0,-0.0,1,0,0,0,0,0
34679119,0.0,-0.0,2.1035233,0.0,0.4960422,0.0,0.0,0.8682984,0.0,0.0,-0.0,1,0,0,0,0,0
34779143,0.0,-0.0,2.1029131,0.0,0.49630705,0.0,0.0,0.868147,0.0,0.0,-0.0,1,0,0,0,0,0
34879910,0.0,-0.0,2.1022005,0.0,0.49661636,0.0,0.0,0.86797017,0.0,0.0,-0.0,1,0,0,0,0,0
34979901,0.0,-0.0,2.1006417,0.0,0.4972927,0.0,0.0,0.86758286,0.0,0.0,-0.0,1,0,0,0,0,0
35084752,0.0,-0.0,2.0995126,0.0,0.49778244,0.0,0.0,0.86730194,0.0,0.0,-0.0,1,0,0,0,0,0
35183924,0.0,-0.0,2.09829,0.0,0.49831253,0.0,0.0,0.8669975,0.0,0.0,-0.0,1,0,0,0,0,0
35287915,0.0,-0.0,2.098341,0.0,0.49829042,0.0,0.0,0.8670102,0.0,0.0,-0.0,1,0,0,0,0,0
35387906,0.0,-0.0,2.0977135,0.0,0.49856243,0.0,0.0,0.86685383,0.0,0.0,-0.0,1,0,0,0,0,0
35491901,0.0,-0.0,2.094864,0.0,0.499797,0.0,0.0,0.8661426,0.0,0.0,-0.0,1,0,0,0,0,0
35589501,0.0,-0.0,2.0945349,0.0,0.49993947,0.0,0.0,0.8660604,0.0,0.0,-0.0,1,0,0,0,0,0
35693506,0.0,-0.0,2.093748,0.0,0.50028014,0.0,0.0,0.8658636,0.0,0.0,-0.0,1,0,0,0,0,0
35793544,0.0,-0.0,2.0926824,0.0,0.5007415,0.0,0.0,0.86559695,0.0,0.0,-0.0,1,0,0,0,0,0
35897525,0.0,-0.0,2.0912023,0.0,0.5013819,0.0,0.0,0.8652261,0.0,0.0,-0.0,1,0,0,0,0,0
35998298,0.0,-0.0,2.0905125,0.0,0.50168025,0.0,0.0,0.8650531,0.0,0.0,-0.0,1,0,0,0,0,0
36097540,0.0,-0.0,2.0896297,0.0,0.5020621,0.0,0.0,0.86483157,0.0,0.0,-0.0,1,0,0,0,0,0
36201535,0.0,-0.0,2.0886497,0.0,0.50248575,0.0,0.0,0.8645855,0.0,0.0,-0.0,1,0,0,0,0,0
36301514,0.0,-0.0,2.087936,0.0,0.50279427,0.0,0.0,0.8644061,0.0,0.0,-0.0,1,0,0,0,0,0
36405549,0.0,-0.0,2.086865,0.0,0.5032571,0.0,0.0,0.86413676,0.0,0.0,-0.0,1,0,0,0,0,0
36501506,0.0,-0.0,2.0861292,0.0,0.50357497,0.0,0.0,0.86395156,0.0,0.0,-0.0,1,0,0,0,0,0
36605535,0.0,-0.0,2.0851812,0.0,0.5039844,0.0,0.0,0.8637128,0.0,0.0,-0.0,1,0,0,0,0,0
36706298,0.0,-0.0,2.084472,0.0,0.5042907,0.0,0.0,0.863534,0.0,0.0,-0.0,1,0,0,0,0,0
36810304,0.0,-0.0,2.0838866,0.0,0.50454336,0.0,0.0,0.86338633,0.0,0.0,-0.0,1,0,0,0,0,0
36910325,0.0,-0.0,2.0830789,0.0,0.50489205,0.0,0.0,0.86318254,0.0,0.0,-0.0,1,0,0,0,0,0
37014316,0.0,-0.0,2.0819716,0.0,0.50536984,0.0,0.0,0.8629029,0.0,0.0,-0.0,1,0,0,0,0,0
37119107,0.0,-0.0,2.0812268,0.0,0.5056912,0.0,0.0,0.8627146,0.0,0.0,-0.0,1,0,0,0,0,0
37219115,0.0,-0.0,2.0804172,0.0,0.5060404,0.0,0.0,0.8625098,0.0,0.0,-0.0,1,0,0,0,0,0
37319270,0.0,-0.0,2.079433,0.0,0.5064647,0.0,0.0,0.8622607,0.0,0.0,-0.0,1,0,0,0,0,0
37423140,0.0,-0.0,2.0790484,0.0,0.50663054,0.0,0.0,0.86216325,0.0,0.0,-0.0,1,0,0,0,0,0
37527901,0.0,-0.0,2.078462,0.0,0.5068833,0.0,0.0,0.86201465,0.0,0.0,-0.0,1,0,0,0,0,0
37627904,0.0,-0.0,2.0777102,0.0,0.50720733,0.0,0.0,0.8618241,0.0,0.0,-0.0,1,0,0,0,0,0
37727901,0.0,-0.0,2.0765495,0.0,0.50770736,0.0,0.0,0.8615296,0.0,0.0,-0.0,1,0,0,0,0,0
37831909,0.0,-0.0,2.07602,0.0,0.50793546,0.0,0.0,0.8613951,0.0,0.0,-0.0,1,0,0,0,0,0
37931900,0.0,-0.0,2.075465,0.0,0.5081745,0.0,0.0,0.86125416,0.0,0.0,-0.0,1,0,0,0,0,0
38035910,0.0,-0.0,2.0750356,0.0,0.5083594,0.0,0.0,0.861145,0.0,0.0,-0.0,1,0,0,0,0,0
38135940,0.0,-0.0,2.0742247,0.0,0.5087085,0.0,0.0,0.86093885,0.0,0.0,-0.0,1,0,0,0,0,0
38236068,0.0,-0.0,2.0733356,0.0,0.50909114,0.0,0.0,0.86071265,0.0,0.0,-0.0,1,0,0,0,0,0
38336844,0.0,-0.0,2.073021,0.0,0.50922656,0.0,0.0,0.86063254,0.0,0.0,-0.0,1,0,0,0,0,0
38440708,0.0,-0.0,2.0727081,0.0,0.50936115,0.0,0.0,0.86055285,0.0,0.0,-0.0,1,0,0,0,0,0
38540717,0.0,-0.0,2.0718787,0.0,0.509718,0.0,0.0,0.8603415,0.0,0.0,-0.0,1,0,0,0,0,0
38640706,0.0,-0.0,2.0712605,0.0,0.5099839,0.0,0.0,0.86018395,0.0,0.0,-0.0,1,0,0,0,0,0
38745552,0.0,-0.0,2.070633,0.0,0.5102538,0.0,0.0,0.8600239,0.0,0.0,-0.0,1,0,0,0,0,0
38845557,0.0,-0.0,2.0700471,0.0,0.5105057,0.0,0.0,0.85987437,0.0,0.0,-0.0,1,0,0,0,0,0
38947142,0.0,-0.0,2.0695093,0.0,0.5107369,0.0,0.0,0.85973704,0.0,0.0,-0.0,1,0,0,0,0,0
39051227,0.0,-0.0,2.068963,0.0,0.51097167,0.0,0.0,0.85959756,0.0,0.0,-0.0,1,0,0,0,0,0
39155230,0.0,-0.0,2.0682545,0.0,0.5112762,0.0,0.0,0.8594165,0.0,0.0,-0.0,1,0,0,0,0,0
39255914,0.0,-0.0,2.0675912,0.0,0.51156116,0.0,0.0,0.85924685,0.0,0.0,-0.0,1,0,0,0,0,0
39355147,0.0,-0.0,2.0671449,0.0,0.5117529,0.0,0.0,0.8591327,0.0,0.0,-0.0,1,0,0,0,0,0
39459105,0.0,-0.0,2.0666702,0.0,0.5119568,0.0,0.0,0.8590112,0.0,0.0,-0.0,1,0,0,0,0,0
39559103,0.0,-0.0,2.0660093,0.0,0.51224065,0.0,0.0,0.85884196,0.0,0.0,-0.0,1,0,0,0,0,0
39659108,0.0,-0.0,2.0654109,0.0,0.5124976,0.0,0.0,0.85868865,0.0,0.0,-0.0,1,0,0,0,0,0
39763911,0.0,-0.0,2.0648913,0.0,0.51272064,0.0,0.0,0.8585555,0.0,0.0,-0.0,1,0,0,0,0,0
39863924,0.0,-0.0,2.0641894,0.0,0.51302195,0.0,0.0,0.85837555,0.0,0.0,-0.0,1,0,0,0,0,0
39963920,0.0,-0.0,2.0638032,0.0,0.51318765,0.0,0.0,0.8582764,0.0,0.0,-0.0,1,0,0,0,0,0
40067909,0.0,-0.0,2.0634341,0.0,0.5133461,0.0,0.0,0.8581817,0.0,0.0,-0.0,1,0,0,0,0,0
40167910,0.0,-0.0,2.0629873,0.0,0.51353776,0.0,0.0,0.85806704,0.0,0.0,-0.0,1,0,0,0,0,0
40267934,0.0,-0.0,2.062968,0.0,0.51354605,0.0,0.0,0.858062,0.0,0.0,-0.0,1,0,0,0,0,0
40371935,0.0,-0.0,2.062546,0.0,0.51372707,0.0,0.0,0.85795367,0.0,0.0,-0.0,1,0,0,0,0,0
40476058,0.0,-0.0,2.0618486,0.0,0.5140262,0.0,0.0,0.8577745,0.0,0.0,-0.0,1,0,0,0,0,0
40579944,0.0,-0.0,2.0617561,0.0,0.51406586,0.0,0.0,0.8577507,0.0,0.0,-0.0,1,0,0,0,0,0
40679920,0.0,-0.0,2.061551,0.0,0.51415384,0.0,0.0,0.857698,0.0,0.0,-0.0,1,0,0,0,0,0
40783926,0.0,-0.0,2.0606902,0.0,0.51452297,0.0,0.0,0.8574766,0.0,0.0,-0.0,1,0,0,0,0,0
40883933,0.0,-0.0,2.0605307,0.0,0.51459134,0.0,0.0,0.8574356,0.0,0.0,-0.0,1,0,0,0,0,0
40984741,0.0,-0.0,2.060329,0.0,0.5146778,0.0,0.0,0.85738367,0.0,0.0,-0.0,1,0,0,0,0,0
41084720,0.0,-0.0,2.059887,0.0,0.5148673,0.0,0.0,0.8572699,0.0,0.0,-0.0,1,0,0,0,0,0
41189535,0.0,-0.0,2.0596063,0.0,0.5149876,0.0,0.0,0.85719764,0.0,0.0,-0.0,1,0,0,0,0,0
41288706,0.0,-0.0,2.059475,0.0,0.5150439,0.0,0.0,0.85716385,0.0,0.0,-0.0,1,0,0,0,0,0
41388711,0.0,-0.0,2.0600817,0.0,0.5147838,0.0,0.0,0.85732,0.0,0.0,-0.0,1,0,0,0,0,0
41492700,0.0,-0.0,2.0617583,0.0,0.51406497,0.0,0.0,0.85775125,0.0,0.0,-0.0,1,0,0,0,0,0
41593500,0.0,-0.0,2.0646093,0.0,0.5128417,0.0,0.0,0.85848314,0.0,0.0,-0.0,1,0,0,0,0,0
41697518,0.0,-0.0,2.067502,0.0,0.5115995,0.0,0.0,0.8592241,0.0,0.0,-0.0,1,0,0,0,0,0
41797504,0.0,-0.0,2.0696027,0.0,0.5106967,0.0,0.0,0.85976094,0.0,0.0,-0.0,1,0,0,0,0,0
41897539,0.0,-0.0,2.0725827,0.0,0.5094151,0.0,0.0,0.8605209,0.0,0.0,-0.0,1,0,0,0,0,0
42001534,0.0,-0.0,2.074024,0.0,0.50879484,0.0,0.0,0.86088777,0.0,0.0,-0.0,1,0,0,0,0,0
42103104,0.0,-0.0,2.074047,0.0,0.5087849,0.0,0.0,0.86089367,0.0,0.0,-0.0,1,0,0,0,0,0
42207112,0.0,-0.0,2.070294,0.0,0.5103996,0.0,0.0,0.85993737,0.0,0.0,-0.0,1,0,0,0,0,0
42306357,0.0,-0.0,2.0706968,0.0,0.5102263,0.0,0.0,0.8600402,0.0,0.0,-0.0,1,0,0,0,0,0
42410342,0.0,-0.0,2.0721323,0.0,0.50960886,0.0,0.0,0.86040616,0.0,0.0,-0.0,1,0,0,0,0,0
42510353,0.0,-0.0,2.071324,0.0,0.50995654,0.0,0.0,0.86020017,0.0,0.0,-0.0,1,0,0,0,0,0
42614341,0.0,-0.0,2.0695446,0.0,0.51072174,0.0,0.0,0.85974604,0.0,0.0,-0.0,1,0,0,0,0,0
42719116,0.0,-0.0,2.0700245,0.0,0.5105154,0.0,0.0,0.85986865,0.0,0.0,-0.0,1,0,0,0,0,0
42823116,0.0,-0.0,2.0699067,0.0,0.51056606,0.0,0.0,0.85983855,0.0,0.0,-0.0,1,0,0,0,0,0
42923920,0.0,-0.0,2.0694494,0.0,0.51076263,0.0,0.0,0.8597218,0.0,0.0,-0.0,1,0,0,0,0,0
43023104,0.0,-0.0,2.0690198,0.0,0.5109473,0.0,0.0,0.85961205,0.0,0.0,-0.0,1,0,0,0,0,0
43127116,0.0,-0.0,2.0688767,0.0,0.5110088,0.0,0.0,0.8595755,0.0,0.0,-0.0,1,0,0,0,0,0
43228709,0.0,-0.0,2.0689673,0.0,0.5109698,0.0,0.0,0.85959864,0.0,0.0,-0.0,1,0,0,0,0,0
43328717,0.0,-0.0,2.06947,0.0,0.5107538,0.0,0.0,0.859727,0.0,0.0,-0.0,1,0,0,0,0,0
43432716,0.0,-0.0,2.0689049,0.0,0.5109967,0.0,0.0,0.8595827,0.0,0.0,-0.0,1,0,0,0,0,0
43536712,0.0,-0.0,2.0692167,0.0,0.51086265,0.0,0.0,0.85966235,0.0,0.0,-0.0,1,0,0,0,0,0
43636709,0.0,-0.0,2.0688703,0.0,0.51101154,0.0,0.0,0.85957384,0.0,0.0,-0.0,1,0,0,0,0,0
43740711,0.0,-0.0,2.0675,0.0,0.5116003,0.0,0.0,0.85922354,0.0,0.0,-0.0,1,0,0,0,0,0
43840733,0.0,-0.0,2.067765,0.0,0.51148653,0.0,0.0,0.8592913,0.0,0.0,-0.0,1,0,0,0,0,0
43940707,0.0,-0.0,2.0672615,0.0,0.51170284,0.0,0.0,0.8591625,0.0,0.0,-0.0,1,0,0,0,0,0
44040706,0.0,-0.0,2.0671434,0.0,0.51175356,0.0,0.0,0.85913235,0.0,0.0,-0.0,1,0,0,0,0,0
44144707,0.0,-0.0,2.0672145,0.0,0.51172304,0.0,0.0,0.85915047,0.0,0.0,-0.0,1,0,0,0,0,0
44248701,0.0,-0.0,2.0670857,0.0,0.5117783,0.0,0.0,0.85911757,0.0,0.0,-0.0,1,0,0,0,0,0
44349503,0.0,-0.0,2.0670235,0.0,0.51180506,0.0,0.0,0.8591016,0.0,0.0,-0.0,1,0,0,0,0,0
44449500,0.0,-0.0,2.066958,0.0,0.5118332,0.0,0.0,0.85908484,0.0,0.0,-0.0,1,0,0,0,0,0
44553513,0.0,-0.0,2.067186,0.0,0.5117352,0.0,0.0,0.8591432,0.0,0.0,-0.0,1,0,0,0,0,0
44657508,0.0,-0.0,2.0667076,0.0,0.5119407,0.0,0.0,0.85902077,0.0,0.0,-0.0,1,0,0,0,0,0
44758332,0.0,-0.0,2.065802,0.0,0.51232964,0.0,0.0,0.8587889,0.0,0.0,-0.0,1,0,0,0,0,0
44858303,0.0,-0.0,2.066081,0.0,0.51220983,0.0,0.0,0.8588604,0.0,0.0,-0.0,1,0,0,0,0,0
44962332,0.0,-0.0,2.0653515,0.0,0.5125231,0.0,0.0,0.85867345,0.0,0.0,-0.0,1,0,0,0,0,0
45062362,0.0,-0.0,2.0651116,0.0,0.51262605,0.0,0.0,0.858612,0.0,0.0,-0.0,1,0,0,0,0,0
45162310,0.0,-0.0,2.0653172,0.0,0.51253784,0.0,0.0,0.8586647,0.0,0.0,-0.0,1,0,0,0,0,0
45266317,0.0,-0.0,2.0703702,0.0,0.51036674,0.0,0.0,0.85995686,0.0,0.0,-0.0,1,0,0,0,0,0
45367110,0.0,-0.0,2.0697165,0.0,0.51064783,0.0,0.0,0.85978997,0.0,0.0,-0.0,1,0,0,0,0,0
45467152,0.0,-0.0,2.070488,0.0,0.51031613,0.0,0.0,0.8599869,0.0,0.0,-0.0,1,0,0,0,0,0
45571145,0.0,-0.0,2.0722425,0.0,0.5095615,0.0,0.0,0.86043423,0.0,0.0,-0.0,1,0,0,0,0,0
45671115,0.0,-0.0,2.074252,0.0,0.50869673,0.0,0.0,0.86094576,0.0,0.0,-0.0,1,0,0,0,0,0
45771103,0.0,-0.0,2.0803356,0.0,0.5060755,0.0,0.0,0.86248916,0.0,0.0,-0.0,1,0,0,0,0,0
45875906,0.0,-0.0,2.0800304,0.0,0.5062071,0.0,0.0,0.862412,0.0,0.0,-0.0,1,0,0,0,0,0
45975900,0.0,-0.0,2.073583,0.0,0.50898474,0.0,0.0,0.86077553,0.0,0.0,-0.0,1,0,0,0,0,0
46075907,0.0,-0.0,2.070722,0.0,0.51021546,0.0,0.0,0.8600466,0.0,0.0,-0.0,1,0,0,0,0,0
46179901,0.0,-0.0,2.0707603,0.0,0.510199,0.0,0.0,0.86005634,0.0,0.0,-0.0,1,0,0,0,0,0
46279904,0.0,-0.0,2.0686321,0.0,0.5111139,0.0,0.0,0.859513,0.0,0.0,-0.0,1,0,0,0,0,0
46383921,0.0,-0.0,2.06782,0.0,0.51146287,0.0,0.0,0.8593054,0.0,0.0,-0.0,1,0,0,0,0,0
46483922,0.0,-0.0,2.0678024,0.0,0.51147044,0.0,0.0,0.8593009,0.0,0.0,-0.0,1,0,0,0,0,0
46585551,0.0,-0.0,2.0780978,0.0,0.50704026,0.0,0.0,0.8619224,0.0,0.0,-0.0,1,0,0,0,0,0
46684832,0.0,-0.0,2.0712023,0.0,0.51000893,0.0,0.0,0.8601691,0.0,0.0,-0.0,1,0,0,0,0,0
46788824,0.0,-0.0,2.0778682,0.0,0.5071392,0.0,0.0,0.86186415,0.0,0.0,-0.0,1,0,0,0,0,0
46892740,0.0,-0.0,2.0740163,0.0,0.5087982,0.0,0.0,0.8608858,0.0,0.0,-0.0,1,0,0,0,0,0
46992734,0.0,-0.0,2.076364,0.0,0.5077872,0.0,0.0,0.8614825,0.0,0.0,-0.0,1,0,0,0,0,0
47093518,0.0,-0.0,2.075912,0.0,0.50798196,0.0,0.0,0.8613677,0.0,0.0,-0.0,1,0,0,0,0,0
47197658,0.0,-0.0,2.075705,0.0,0.50807106,0.0,0.0,0.8613152,0.0,0.0,-0.0,1,0,0,0,0,0
47297510,0.0,-0.0,2.0773044,0.0,0.50738215,0.0,0.0,0.86172116,0.0,0.0,-0.0,1,0,0,0,0,0
47401510,0.0,-0.0,2.0723262,0.0,0.5095255,0.0,0.0,0.8604556,0.0,0.0,-0.0,1,0,0,0,0,0
47501500,0.0,-0.0,2.0674324,0.0,0.5116294,0.0,0.0,0.85920626,0.0,0.0,-0.0,1,0,0,0,0,0
47602300,0.0,-0.0,2.0655508,0.0,0.5124375,0.0,0.0,0.85872453,0.0,0.0,-0.0,1,0,0,0,0,0
47706298,0.0,-0.0,2.0636644,0.0,0.51324725,0.0,0.0,0.85824084,0.0,0.0,-0.0,1,0,0,0,0,0
47806303,0.0,-0.0,2.0590868,0.0,0.5152102,0.0,0.0,0.85706383,0.0,0.0,-0.0,1,0,0,0,0,0
47906358,0.0,-0.0,2.0482566,0.0,0.51984376,0.0,0.0,0.85426134,0.0,0.0,-0.0,1,0,0,0,0,0
48010300,0.0,-0.0,2.0472069,0.0,0.52029204,0.0,0.0,0.8539884,0.0,0.0,-0.0,1,0,0,0,0,0
48111103,0.0,-0.0,2.0324225,0.0,0.5265906,0.0,0.0,0.85011905,0.0,0.0,-0.0,1,0,0,0,0,0
48211904,0.0,-0.0,2.0195732,0.0,0.53204143,0.0,0.0,0.8467183,0.0,0.0,-0.0,1,0,0,0,0,0
48311112,0.0,-0.0,2.0139666,0.0,0.534413,0.0,0.0,0.84522355,0.0,0.0,-0.0,1,0,0,0,0,0
48415114,0.0,-0.0,2.003376,0.0,0.5388811,0.0,0.0,0.84238183,0.0,0.0,-0.0,1,0,0,0,0,0
48515142,0.0,-0.0,1.9974014,0.0,0.5413952,0.0,0.0,0.8407682,0.0,0.0,-0.0,1,0,0,0,0,0
48619160,0.0,-0.0,1.985735,0.0,0.5462903,0.0,0.0,0.83759594,0.0,0.0,-0.0,1,0,0,0,0,0
48719918,0.0,-0.0,1.9779245,0.0,0.54955715,0.0,0.0,0.83545613,0.0,0.0,-0.0,1,0,0,0,0,0
48819916,0.0,-0.0,1.9702452,0.0,0.55276096,0.0,0.0,0.83333987,0.0,0.0,-0.0,1,0,0,0,0,0
48923927,0.0,-0.0,1.959147,0.0,0.55737674,0.0,0.0,0.83025974,0.0,0.0,-0.0,1,0,0,0,0,0
49023914,0.0,-0.0,1.9537129,0.0,0.55963045,0.0,0.0,0.82874227,0.0,0.0,-0.0,1,0,0,0,0,0
49127900,0.0,-0.0,1.9399369,0.0,0.56532556,0.0,0.0,0.82486784,0.0,0.0,-0.0,1,0,0,0,0,0
49228727,0.0,-0.0,1.9299434,0.0,0.5694401,0.0,0.0,0.82203287,0.0,0.0,-0.0,1,0,0,0,0,0
49328706,0.0,-0.0,1.9211677,0.0,0.5730416,0.0,0.0,0.8195263,0.0,0.0,-0.0,1,0,0,0,0,0
49428716,0.0,-0.0,1.9100293,0.0,0.5775968,0.0,0.0,0.81632215,0.0,0.0,-0.0,1,0,0,0,0,0
49532753,0.0,-0.0,1.9040143,0.0,0.5800493,0.0,0.0,0.8145814,0.0,0.0,-0.0,1,0,0,0,0,0
49632706,0.0,-0.0,1.8971723,0.0,0.5828325,0.0,0.0,0.8125923,0.0,0.0,-0.0,1,0,0,0,0,0
49736713,0.0,-0.0,1.8850479,0.0,0.58774793,0.0,0.0,0.8090441,0.0,0.0,-0.0,1,0,0,0,0,0
49841524,0.0,-0.0,1.8738256,0.0,0.5922783,0.0,0.0,0.80573344,0.0,0.0,-0.0,1,0,0,0,0,0
49941501,0.0,-0.0,1.8672212,0.0,0.5949358,0.0,0.0,0.8037733,0.0,0.0,-0.0,1,0,0,0,0,0
50042300,0.0,-0.0,1.8535912,0.0,0.6003996,0.0,0.0,0.7997001,0.0,0.0,-0.0,1,0,0,0,0,0
50145535,0.0,-0.0,1.8420787,0.0,0.6049929,0.0,0.0,0.79623085,0.0,0.0,-0.0,1,0,0,0,0,0
50245533,0.0,-0.0,1.8332938,0.0,0.6084845,0.0,0.0,0.79356575,0.0,0.0,-0.0,1,0,0,0,0,0
50346302,0.0,-0.0,1.8284588,0.0,0.61040115,0.0,0.0,0.79209244,0.0,0.0,-0.0,1,0,0,0,0,0
50450311,0.0,-0.0,1.8178122,0.0,0.614609,0.0,0.0,0.7888319,0.0,0.0,-0.0,1,0,0,0,0,0
50551121,0.0,-0.0,1.8021208,0.0,0.620779,0.0,0.0,0.7839856,0.0,0.0,-0.0,1,0,0,0,0,0
50650305,0.0,-0.0,1.7966647,0.0,0.6229154,0.0,0.0,0.7822892,0.0,0.0,-0.0,1,0,0,0,0,0
50754323,0.0,-0.0,1.7888285,0.0,0.6259757,0.0,0.0,0.77984256,0.0,0.0,-0.0,1,0,0,0,0,0
50855281,0.0,-0.0,1.7859886,0.0,0.6270824,0.0,0.0,0.7789529,0.0,0.0,-0.0,1,0,0,0,0,0
50955116,0.0,-0.0,1.7792634,0.0,0.62969816,0.0,0.0,0.77683985,0.0,0.0,-0.0,1,0,0,0,0,0
51059121,0.0,-0.0,1.7663696,0.0,0.63469326,0.0,0.0,0.77276415,0.0,0.0,-0.0,1,0,0,0,0,0
51163112,0.0,-0.0,1.7620236,0.0,0.636371,0.0,0.0,0.77138317,0.0,0.0,-0.0,1,0,0,0,0,0
51263267,0.0,-0.0,1.7405673,0.0,0.6446097,0.0,0.0,0.7645118,0.0,0.0,-0.0,1,0,0,0,0,0
51363962,0.0,-0.0,1.7252944,0.0,0.650429,0.0,0.0,0.759567,0.0,0.0,-0.0,1,0,0,0,0,0
51467928,0.0,-0.0,1.7142775,0.0,0.6546032,0.0,0.0,0.7559727,0.0,0.0,-0.0,1,0,0,0,0,0
51567907,0.0,-0.0,1.6978407,0.0,0.6607939,0.0,0.0,0.75056744,0.0,0.0,-0.0,1,0,0,0,0,0
51671912,0.0,-0.0,1.6818072,0.0,0.6667897,0.0,0.0,0.74524593,0.0,0.0,-0.0,1,0,0,0,0,0
51771906,0.0,-0.0,1.6700016,0.0,0.6711771,0.0,0.0,0.74129707,0.0,0.0,-0.0,1,0,0,0,0,0
51871902,0.0,-0.0,1.6642182,0.0,0.6733179,0.0,0.0,0.73935306,0.0,0.0,-0.0,1,0,0,0,0,0
51975902,0.0,-0.0,1.6538738,0.0,0.67713296,0.0,0.0,0.7358607,0.0,0.0,-0.0,1,0,0,0,0,0
52076701,0.0,-0.0,1.6395551,0.0,0.68238384,0.0,0.0,0.73099405,0.0,0.0,-0.0,1,0,0,0,0,0
52176716,0.0,-0.0,1.6287401,0.0,0.6863267,0.0,0.0,0.7272934,0.0,0.0,-0.0,1,0,0,0,0,0
52280718,0.0,-0.0,1.6091912,0.0,0.6934027,0.0,0.0,0.72055024,0.0,0.0,-0.0,1,0,0,0,0,0
52380708,0.0,-0.0,1.6029297,0.0,0.6956551,0.0,0.0,0.7183759,0.0,0.0,-0.0,1,0,0,0,0,0
52480723,0.0,-0.0,1.6000043,0.0,0.69670516,0.0,0.0,0.71735764,0.0,0.0,-0.0,1,0,0,0,0,0
52585520,0.0,-0.0,1.58951,0.0,0.70045966,0.0,0.0,0.713692,0.0,0.0,-0.0,1,0,0,0,0,0
52685676,0.0,-0.0,1.5834572,0.0,0.70261633,0.0,0.0,0.7115689,0.0,0.0,-0.0,1,0,0,0,0,0
52785553,0.0,-0.0,1.5786933,0.0,0.7043093,0.0,0.0,0.7098932,0.0,0.0,-0.0,1,0,0,0,0,0
52890334,0.0,-0.0,1.5793759,0.0,0.70406693,0.0,0.0,0.71013355,0.0,0.0,-0.0,1,0,0,0,0,0
52990317,0.0,-0.0,1.576235,0.0,0.7051813,0.0,0.0,0.70902705,0.0,0.0,-0.0,1,0,0,0,0,0
53090305,0.0,-0.0,1.5805256,0.0,0.7036586,0.0,0.0,0.7105382,0.0,0.0,-0.0,1,0,0,0,0,0
53194327,0.0,-0.0,1.5655758,0.0,0.7089501,0.0,0.0,0.70525867,0.0,0.0,-0.0,1,0,0,0,0,0
