timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
95273345,191.49153,28.17,99046.0,1.1768303
95283400,191.407,28.17,99047.0,1.1768422
95303493,190.89702,28.17,99053.0,1.1769135
95313565,190.98422,28.17,99051.99,1.1769016
95323635,191.407,28.17,99047.0,1.1768422
95343728,191.32243,28.17,99048.0,1.1768541
95353785,190.81247,28.17,99054.0,1.1769254
95364111,191.49153,28.17,99046.0,1.1768303
95384472,191.06877,28.17,99050.99,1.1768897
95394537,191.49153,28.17,99046.0,1.1768303
95404842,191.06877,28.17,99050.99,1.1768897
95424960,190.64336,28.17,99056.0,1.1769491
95435239,191.15334,28.17,99050.0,1.1768779
95445334,191.49153,28.17,99046.0,1.1768303
95465619,191.15334,28.17,99050.0,1.1768779
95475668,190.81247,28.17,99054.0,1.1769254
95485720,191.23788,28.17,99049.0,1.1768659
95506102,190.89702,28.18,99053.0,1.1769135
95516146,190.89702,28.18,99053.0,1.1769135
95526240,191.23788,28.18,99049.0,1.1768659
95546463,191.66064,28.17,99044.0,1.1768066
95556520,191.7452,28.17,99043.0,1.1767946
95566574,191.32243,28.17,99048.0,1.1768541
95586867,191.15334,28.17,99050.0,1.1768779
95596922,191.06877,28.17,99050.99,1.1768897
95607247,191.49153,28.17,99046.0,1.1768303
95627369,191.32243,28.17,99048.0,1.1768541
95637661,191.15334,28.17,99050.0,1.1768779
95647710,191.06877,28.17,99050.99,1.1768897
95668087,191.32243,28.17,99048.0,1.1768541
95678139,191.23788,28.17,99049.0,1.1768659
95688188,191.49153,28.17,99046.0,1.1768303
95708325,191.06877,28.17,99050.99,1.1768897
95718429,191.49153,28.17,99046.0,1.1768303
95728478,191.06877,28.17,99050.99,1.1768897
95748796,191.06877,28.17,99050.99,1.1768897
95758861,191.06877,28.17,99050.99,1.1768897
95768914,191.407,28.17,99047.0,1.1768422
95789314,191.32243,28.17,99048.0,1.1768541
95799365,190.89702,28.17,99053.0,1.1769135
95809621,191.06877,28.17,99050.99,1.1768897
95829715,191.23788,28.17,99049.0,1.1768659
95840085,191.06877,28.17,99050.99,1.1768897
95850145,191.407,28.17,99047.0,1.1768422
95870246,191.49153,28.17,99046.0,1.1768303
95880321,191.23788,28.17,99049.0,1.1768659
95890391,191.49153,28.17,99046.0,1.1768303
95910491,191.23788,28.17,99049.0,1.1768659
95920572,191.32243,28.17,99048.0,1.1768541
95930638,191.49153,28.17,99046.0,1.1768303
95950881,191.32243,28.17,99048.0,1.1768541
95960934,191.32243,28.17,99048.0,1.1768541
95971032,191.57611,28.17,99044.99,1.1768184
95991246,191.49153,28.17,99046.0,1.1768303
96001321,191.32243,28.17,99048.0,1.1768541
96011370,191.23788,28.17,99049.0,1.1768659
96031695,191.66064,28.17,99044.0,1.1768066
96041744,190.98422,28.17,99051.99,1.1769016
96052051,191.57611,28.17,99044.99,1.1768184
96072187,190.89702,28.18,99053.0,1.1769135
96082463,191.49153,28.18,99046.0,1.1768303
96092514,191.57611,28.18,99044.99,1.1768184
96112877,191.15334,28.17,99050.0,1.1768779
96122962,190.81247,28.17,99054.0,1.1769254
96133021,191.32243,28.17,99048.0,1.1768541
96153247,191.407,28.17,99047.0,1.1768422
96163320,191.32243,28.17,99048.0,1.1768541
96173627,191.06877,28.17,99050.99,1.1768897
96193720,190.98422,28.17,99051.99,1.1769016
96204019,191.32243,28.17,99048.0,1.1768541
96214067,191.32243,28.17,99048.0,1.1768541
96234437,190.98422,28.17,99051.99,1.1769016
96244504,191.407,28.17,99047.0,1.1768422
96254564,191.407,28.17,99047.0,1.1768422
96275048,191.06877,28.17,99050.99,1.1768897
96285210,191.407,28.17,99047.0,1.1768422
96295261,191.23788,28.17,99049.0,1.1768659
96315420,191.9143,28.17,99041.0,1.1767709
96325630,191.06877,28.17,99050.99,1.1768897
96335678,191.407,28.17,99047.0,1.1768422
96355999,191.32243,28.17,99048.0,1.1768541
96366045,191.23788,28.17,99049.0,1.1768659
96376096,191.23788,28.17,99049.0,1.1768659
96396497,191.06877,28.18,99050.99,1.1768897
96406546,191.407,28.18,99047.0,1.1768422
96416880,191.23788,28.18,99049.0,1.1768659
96436983,191.66064,28.17,99044.0,1.1768066
96447036,191.82976,28.17,99042.0,1.1767828
96457130,191.32243,28.17,99048.0,1.1768541
96477235,191.32243,28.17,99048.0,1.1768541
96487322,191.407,28.17,99047.0,1.1768422
96497703,191.66064,28.17,99044.0,1.1768066
96518048,190.81247,28.17,99054.0,1.1769254
96528099,191.7452,28.17,99043.0,1.1767946
96538415,191.06877,28.17,99050.99,1.1768897
96558512,191.407,28.17,99047.0,1.1768422
96568832,191.06877,28.17,99050.99,1.1768897
96578908,191.407,28.17,99047.0,1.1768422
96599183,191.06877,28.17,99050.99,1.1768897
96609232,191.32243,28.17,99048.0,1.1768541
96619323,191.06877,28.17,99050.99,1.1768897
96639747,191.15334,28.17,99050.0,1.1768779
96649796,191.66064,28.17,99044.0,1.1768066
96659868,191.15334,28.17,99050.0,1.1768779
96680042,190.89702,28.18,99053.0,1.1769135
96690091,190.7279,28.18,99055.0,1.1769372
96700152,191.15334,28.18,99050.0,1.1768779
96720541,191.23788,28.18,99049.0,1.1768659
96730626,190.98422,28.18,99051.99,1.1769016
96740875,191.32243,28.18,99048.0,1.1768541
96760980,190.81247,28.17,99054.0,1.1769254
96771298,190.98422,28.17,99051.99,1.1769016
96781717,191.32243,28.17,99048.0,1.1768541
96801880,190.81247,28.17,99054.0,1.1769254
96812054,190.98422,28.17,99051.99,1.1769016
96822104,191.49153,28.17,99046.0,1.1768303
96842423,191.23788,28.17,99049.0,1.1768659
96852478,191.15334,28.17,99050.0,1.1768779
96862526,190.98422,28.17,99051.99,1.1769016
96882882,190.98422,28.18,99051.99,1.1769016
96892933,191.49153,28.18,99046.0,1.1768303
96903226,191.407,28.18,99047.0,1.1768422
96923381,191.23788,28.17,99049.0,1.1768659
96933692,191.23788,28.17,99049.0,1.1768659
96943744,191.23788,28.17,99049.0,1.1768659
96963841,191.23788,28.18,99049.0,1.1768659
96973917,190.89702,28.18,99053.0,1.1769135
96984024,191.23788,28.18,99049.0,1.1768659
97004165,190.89702,28.17,99053.0,1.1769135
97014447,191.23788,28.17,99049.0,1.1768659
97024502,191.15334,28.17,99050.0,1.1768779
97044875,190.98422,28.17,99051.99,1.1769016
97054927,190.98422,28.17,99051.99,1.1769016
97064977,191.407,28.17,99047.0,1.1768422
97085248,191.49153,28.18,99046.0,1.1768303
97095359,191.9143,28.18,99041.0,1.1767709
97105656,191.32243,28.18,99048.0,1.1768541
97125757,190.89702,28.17,99053.0,1.1769135
97136019,191.57611,28.17,99044.99,1.1768184
97146068,191.49153,28.17,99046.0,1.1768303
97166511,191.23788,28.18,99049.0,1.1768659
97176637,190.81247,28.18,99054.0,1.1769254
97186797,190.89702,28.18,99053.0,1.1769135
97206894,191.32243,28.18,99048.0,1.1768541
97216942,191.57611,28.18,99044.99,1.1768184
97227285,190.98422,28.18,99051.99,1.1769016
97247388,191.23788,28.17,99049.0,1.1768659
97257649,191.32243,28.17,99048.0,1.1768541
97267718,190.98422,28.17,99051.99,1.1769016
97288006,190.98422,28.18,99051.99,1.1769016
97298055,190.89702,28.18,99053.0,1.1769135
97308129,191.32243,28.18,99048.0,1.1768541
97328501,191.7452,28.17,99043.0,1.1767946
97338553,191.49153,28.17,99046.0,1.1768303
97348629,191.407,28.17,99047.0,1.1768422
97368783,191.49153,28.17,99046.0,1.1768303
97378832,191.23788,28.17,99049.0,1.1768659
97388892,191.32243,28.17,99048.0,1.1768541
97409300,191.49153,28.17,99046.0,1.1768303
97419352,191.49153,28.17,99046.0,1.1768303
97429696,191.15334,28.17,99050.0,1.1768779
97450065,191.06877,28.18,99050.99,1.1768897
97460111,190.98422,28.18,99051.99,1.1769016
97470456,191.66064,28.18,99044.0,1.1768066
97490557,191.15334,28.18,99050.0,1.1768779
97500612,190.98422,28.18,99051.99,1.1769016
97510698,191.06877,28.18,99050.99,1.1768897
97530903,190.98422,28.18,99051.99,1.1769016
97540962,191.407,28.18,99047.0,1.1768422
97551326,191.23788,28.18,99049.0,1.1768659
97571715,190.98422,28.18,99051.99,1.1769016
97581766,191.407,28.18,99047.0,1.1768422
97592014,191.32243,28.18,99048.0,1.1768541
97612118,190.89702,28.18,99053.0,1.1769135
97622446,191.32243,28.18,99048.0,1.1768541
97632500,191.15334,28.18,99050.0,1.1768779
97652809,191.15334,28.18,99050.0,1.1768779
97662858,191.06877,28.18,99050.99,1.1768897
97672910,191.49153,28.18,99046.0,1.1768303
97693376,191.06877,28.18,99050.99,1.1768897
97703475,191.32243,28.18,99048.0,1.1768541
97713585,191.15334,28.18,99050.0,1.1768779
97733683,191.23788,28.18,99049.0,1.1768659
97743737,190.89702,28.18,99053.0,1.1769135
97753824,190.98422,28.18,99051.99,1.1769016
97774067,191.407,28.18,99047.0,1.1768422
97784129,191.32243,28.18,99048.0,1.1768541
97794439,191.407,28.18,99047.0,1.1768422
97814551,190.7279,28.18,99055.0,1.1769372
97824855,191.15334,28.18,99050.0,1.1768779
97834905,191.32243,28.18,99048.0,1.1768541
97855292,190.98422,28.17,99051.99,1.1769016
97865385,191.23788,28.17,99049.0,1.1768659
97875434,191.49153,28.17,99046.0,1.1768303
97895658,191.57611,28.18,99044.99,1.1768184
97905707,191.57611,28.18,99044.99,1.1768184
97916013,191.32243,28.18,99048.0,1.1768541
97936154,190.98422,28.18,99051.99,1.1769016
97946484,191.407,28.18,99047.0,1.1768422
97956539,191.49153,28.18,99046.0,1.1768303
97976803,190.89702,28.18,99053.0,1.1769135
97986851,191.407,28.18,99047.0,1.1768422
97996908,190.89702,28.18,99053.0,1.1769135
98017319,191.49153,28.18,99046.0,1.1768303
98027370,191.407,28.18,99047.0,1.1768422
98037439,191.407,28.18,99047.0,1.1768422
98057583,191.32243,28.17,99048.0,1.1768541
98067632,191.06877,28.17,99050.99,1.1768897
98077682,191.407,28.17,99047.0,1.1768422
98097814,191.06877,28.18,99050.99,1.1768897
98108074,191.06877,28.18,99050.99,1.1768897
98118122,191.06877,28.18,99050.99,1.1768897
98138442,191.49153,28.17,99046.0,1.1768303
98148491,191.15334,28.17,99050.0,1.1768779
98158548,190.7279,28.17,99055.0,1.1769372
98178899,191.82976,28.18,99042.0,1.1767828
98188965,191.407,28.18,99047.0,1.1768422
98199407,190.81247,28.18,99054.0,1.1769254
98219508,191.06877,28.18,99050.99,1.1768897
98229759,190.89702,28.18,99053.0,1.1769135
98240086,191.15334,28.18,99050.0,1.1768779
98260174,191.15334,28.18,99050.0,1.1768779
98270228,191.57611,28.18,99044.99,1.1768184
98280305,191.06877,28.18,99050.99,1.1768897
98300511,191.15334,28.18,99050.0,1.1768779
98310560,191.57611,28.18,99044.99,1.1768184
98320859,191.49153,28.18,99046.0,1.1768303
98340954,191.23788,28.18,99049.0,1.1768659
98351260,191.407,28.18,99047.0,1.1768422
98361320,191.32243,28.18,99048.0,1.1768541
98381613,191.407,28.18,99047.0,1.1768422
98391668,191.32243,28.18,99048.0,1.1768541
98401720,190.89702,28.18,99053.0,1.1769135
98422127,190.81247,28.18,99054.0,1.1769254
98432182,191.57611,28.18,99044.99,1.1768184
98442231,190.89702,28.18,99053.0,1.1769135
98462409,190.81247,28.18,99054.0,1.1769254
98472474,191.49153,28.18,99046.0,1.1768303
98482572,191.15334,28.18,99050.0,1.1768779
98502856,191.32243,28.18,99048.0,1.1768541
98512905,191.23788,28.18,99049.0,1.1768659
98523239,191.57611,28.18,99044.99,1.1768184
98543368,191.15334,28.18,99050.0,1.1768779
98553628,191.15334,28.18,99050.0,1.1768779
98563696,191.06877,28.18,99050.99,1.1768897
98584096,191.57611,28.17,99044.99,1.1768184
98594206,191.407,28.17,99047.0,1.1768422
98604280,191.57611,28.17,99044.99,1.1768184
98624438,191.15334,28.18,99050.0,1.1768779
98634496,190.81247,28.18,99054.0,1.1769254
98644816,191.82976,28.18,99042.0,1.1767828
98664918,191.57611,28.18,99044.99,1.1768184
98675016,190.98422,28.18,99051.99,1.1769016
98685065,191.23788,28.18,99049.0,1.1768659
98705351,191.15334,28.18,99050.0,1.1768779
98715404,191.32243,28.18,99048.0,1.1768541
98725728,190.98422,28.18,99051.99,1.1769016
98746046,191.407,28.18,99047.0,1.1768422
98756102,191.23788,28.18,99049.0,1.1768659
98766419,191.49153,28.18,99046.0,1.1768303
98786525,190.89702,28.18,99053.0,1.1769135
98796842,190.89702,28.18,99053.0,1.1769135
98806897,191.23788,28.18,99049.0,1.1768659
98827039,191.15334,28.18,99050.0,1.1768779
98837099,191.32243,28.18,99048.0,1.1768541
98847176,191.82976,28.18,99042.0,1.1767828
98867319,190.5588,28.18,99057.0,1.1769611
98877711,191.32243,28.18,99048.0,1.1768541
98888066,191.06877,28.18,99050.99,1.1768897
98908202,190.89702,28.18,99053.0,1.1769135
98918457,191.15334,28.18,99050.0,1.1768779
98928514,191.15334,28.18,99050.0,1.1768779
98948848,190.98422,28.18,99051.99,1.1769016
98958914,191.06877,28.18,99050.99,1.1768897
98968974,191.407,28.18,99047.0,1.1768422
98989205,191.66064,28.18,99044.0,1.1768066
98999261,190.81247,28.18,99054.0,1.1769254
99009324,191.49153,28.18,99046.0,1.1768303
99029683,191.06877,28.18,99050.99,1.1768897
99039741,191.32243,28.18,99048.0,1.1768541
99049804,191.15334,28.18,99050.0,1.1768779
99070068,191.49153,28.18,99046.0,1.1768303
99080128,190.98422,28.18,99051.99,1.1769016
99090452,191.32243,28.18,99048.0,1.1768541
99110549,190.89702,28.18,99053.0,1.1769135
99120843,191.23788,28.18,99049.0,1.1768659
99130891,191.23788,28.18,99049.0,1.1768659
99151011,191.32243,28.18,99048.0,1.1768541
99161061,191.7452,28.18,99043.0,1.1767946
99171158,191.32243,28.18,99048.0,1.1768541
99191291,191.66064,28.18,99044.0,1.1768066
99201708,191.57611,28.18,99044.99,1.1768184
99212017,191.15334,28.18,99050.0,1.1768779
99232116,190.7279,28.18,99055.0,1.1769372
99242435,191.23788,28.18,99049.0,1.1768659
99252486,191.06877,28.18,99050.99,1.1768897
99272841,191.32243,28.18,99048.0,1.1768541
99282889,190.81247,28.18,99054.0,1.1769254
99292943,191.06877,28.18,99050.99,1.1768897
99313323,191.23788,28.18,99049.0,1.1768659
99323371,191.23788,28.18,99049.0,1.1768659
99333694,191.32243,28.18,99048.0,1.1768541
99353795,190.7279,28.18,99055.0,1.1769372
99363870,191.23788,28.18,99049.0,1.1768659
99373919,191.66064,28.18,99044.0,1.1768066
99394138,191.32243,28.18,99048.0,1.1768541
99404192,191.407,28.18,99047.0,1.1768422
99414388,190.98422,28.18,99051.99,1.1769016
99434485,191.49153,28.18,99046.0,1.1768303
99444537,191.407,28.18,99047.0,1.1768422
99454594,191.15334,28.18,99050.0,1.1768779
99474947,191.06877,28.18,99050.99,1.1768897
99485002,190.81247,28.18,99054.0,1.1769254
99495232,191.23788,28.18,99049.0,1.1768659
99515382,191.32243,28.18,99048.0,1.1768541
99525711,191.15334,28.18,99050.0,1.1768779
99535807,190.98422,28.18,99051.99,1.1769016
99555994,191.32243,28.18,99048.0,1.1768541
99566046,190.47424,28.18,99057.99,1.1769729
99576138,191.06877,28.18,99050.99,1.1768897
99596453,190.7279,28.18,99055.0,1.1769372
99606503,191.82976,28.18,99042.0,1.1767828
99616864,191.23788,28.18,99049.0,1.1768659
99636963,191.23788,28.18,99049.0,1.1768659
99647256,191.7452,28.18,99043.0,1.1767946
99657324,190.98422,28.18,99051.99,1.1769016
99677743,191.15334,28.18,99050.0,1.1768779
99687807,191.23788,28.18,99049.0,1.1768659
99697855,190.98422,28.18,99051.99,1.1769016
99718078,191.15334,28.18,99050.0,1.1768779
99728126,191.57611,28.18,99044.99,1.1768184
99738411,191.49153,28.18,99046.0,1.1768303
99758572,191.49153,28.18,99046.0,1.1768303
99768838,191.23788,28.18,99049.0,1.1768659
99778885,191.407,28.18,99047.0,1.1768422
99799228,191.32243,28.18,99048.0,1.1768541
99809319,191.06877,28.18,99050.99,1.1768897
99819367,191.32243,28.18,99048.0,1.1768541
99839669,191.15334,28.18,99050.0,1.1768779
99849729,190.89702,28.18,99053.0,1.1769135
99860057,191.23788,28.18,99049.0,1.1768659
99880179,191.06877,28.18,99050.99,1.1768897
99890483,191.49153,28.18,99046.0,1.1768303
99900535,191.23788,28.18,99049.0,1.1768659
99920653,191.06877,28.18,99050.99,1.1768897
99930708,191.66064,28.18,99044.0,1.1768066
99940803,191.407,28.18,99047.0,1.1768422
99960946,191.15334,28.18,99050.0,1.1768779
99971223,191.15334,28.18,99050.0,1.1768779
99981324,191.49153,28.18,99046.0,1.1768303
100001634,191.7452,28.18,99043.0,1.1767946
100011683,191.15334,28.18,99050.0,1.1768779
100021748,191.23788,28.18,99049.0,1.1768659
100042105,191.49153,28.189999,99046.0,1.1768303
100052203,191.23788,28.189999,99049.0,1.1768659
100062472,190.89702,28.189999,99053.0,1.1769135
100082564,191.06877,28.18,99050.99,1.1768897
100092621,191.06877,28.18,99050.99,1.1768897
100102710,191.06877,28.18,99050.99,1.1768897
100122850,191.23788,28.18,99049.0,1.1768659
100132899,190.81247,28.18,99054.0,1.1769254
100143274,190.98422,28.18,99051.99,1.1769016
100163400,191.66064,28.18,99044.0,1.1768066
100173626,191.23788,28.18,99049.0,1.1768659
100183677,191.66064,28.18,99044.0,1.1768066
100204031,191.49153,28.18,99046.0,1.1768303
100214085,191.32243,28.18,99048.0,1.1768541
100224134,191.32243,28.18,99048.0,1.1768541
100244503,191.06877,28.18,99050.99,1.1768897
100254552,191.57611,28.18,99044.99,1.1768184
100264606,191.23788,28.18,99049.0,1.1768659
100284756,191.23788,28.189999,99049.0,1.1768659
100294829,190.89702,28.189999,99053.0,1.1769135
100304889,190.81247,28.189999,99054.0,1.1769254
100325320,191.32243,28.18,99048.0,1.1768541
100335369,191.57611,28.18,99044.99,1.1768184
100345664,190.89702,28.18,99053.0,1.1769135
100365822,191.15334,28.18,99050.0,1.1768779
100376120,192.00151,28.18,99040.0,1.176759
100386476,191.407,28.18,99047.0,1.1768422
100406570,191.23788,28.18,99049.0,1.1768659
100416848,190.98422,28.18,99051.99,1.1769016
100426898,190.81247,28.18,99054.0,1.1769254
100447281,191.15334,28.18,99050.0,1.1768779
100457331,191.06877,28.18,99050.99,1.1768897
100467385,190.98422,28.18,99051.99,1.1769016
100487481,191.06877,28.18,99050.99,1.1768897
100497629,190.89702,28.18,99053.0,1.1769135
100507681,190.98422,28.18,99051.99,1.1769016
100528021,190.98422,28.18,99051.99,1.1769016
100538079,191.23788,28.18,99049.0,1.1768659
100548147,191.23788,28.18,99049.0,1.1768659
100568506,191.15334,28.18,99050.0,1.1768779
100578557,191.407,28.18,99047.0,1.1768422
100588809,191.15334,28.18,99050.0,1.1768779
100608923,190.89702,28.18,99053.0,1.1769135
100619347,191.32243,28.18,99048.0,1.1768541
100629455,191.06877,28.18,99050.99,1.1768897
100649670,191.23788,28.18,99049.0,1.1768659
100659718,191.15334,28.18,99050.0,1.1768779
100669766,191.23788,28.18,99049.0,1.1768659
100690026,191.06877,28.189999,99050.99,1.1768897
100700077,190.7279,28.189999,99055.0,1.1769372
100710141,191.32243,28.189999,99048.0,1.1768541
100730442,191.06877,28.189999,99050.99,1.1768897
100740504,190.89702,28.189999,99053.0,1.1769135
100750570,190.5588,28.189999,99057.0,1.1769611
100770869,191.06877,28.189999,99050.99,1.1768897
100780940,191.32243,28.189999,99048.0,1.1768541
100791239,191.06877,28.189999,99050.99,1.1768897
100811409,191.06877,28.18,99050.99,1.1768897
100821466,191.57611,28.18,99044.99,1.1768184
100831553,191.15334,28.18,99050.0,1.1768779
100851699,191.06877,28.18,99050.99,1.1768897
100861753,191.407,28.18,99047.0,1.1768422
100872087,190.98422,28.18,99051.99,1.1769016
100892186,191.06877,28.18,99050.99,1.1768897
100902429,191.23788,28.18,99049.0,1.1768659
100912488,191.15334,28.18,99050.0,1.1768779
100932816,190.5588,28.189999,99057.0,1.1769611
100942864,190.7279,28.189999,99055.0,1.1769372
100952929,191.15334,28.189999,99050.0,1.1768779
100973328,191.32243,28.18,99048.0,1.1768541
100983379,191.32243,28.18,99048.0,1.1768541
100993683,191.32243,28.18,99048.0,1.1768541
101013789,191.407,28.18,99047.0,1.1768422
101024055,191.23788,28.18,99049.0,1.1768659
101034106,191.15334,28.18,99050.0,1.1768779
101054212,191.23788,28.18,99049.0,1.1768659
101064313,191.15334,28.18,99050.0,1.1768779
101074416,191.49153,28.18,99046.0,1.1768303
101094541,190.89702,28.189999,99053.0,1.1769135
101104832,191.32243,28.189999,99048.0,1.1768541
101114905,190.98422,28.189999,99051.99,1.1769016
101135208,191.23788,28.189999,99049.0,1.1768659
101145260,190.89702,28.189999,99053.0,1.1769135
101155331,190.98422,28.189999,99051.99,1.1769016
101175690,191.23788,28.189999,99049.0,1.1768659
101185743,191.57611,28.189999,99044.99,1.1768184
101196093,191.32243,28.189999,99048.0,1.1768541
101216253,191.32243,28.18,99048.0,1.1768541
101226395,191.7452,28.18,99043.0,1.1767946
101236476,191.49153,28.18,99046.0,1.1768303
101256822,191.407,28.189999,99047.0,1.1768422
101266870,191.407,28.189999,99047.0,1.1768422
101276924,190.98422,28.189999,99051.99,1.1769016
101297271,190.7279,28.189999,99055.0,1.1769372
101307361,191.06877,28.189999,99050.99,1.1768897
101317609,191.23788,28.189999,99049.0,1.1768659
101337705,191.49153,28.18,99046.0,1.1768303
101348084,190.89702,28.18,99053.0,1.1769135
101358141,191.06877,28.18,99050.99,1.1768897
101378240,190.81247,28.189999,99054.0,1.1769254
101388422,191.23788,28.189999,99049.0,1.1768659
101398517,190.98422,28.189999,99051.99,1.1769016
101418939,190.64336,28.189999,99056.0,1.1769491
101428991,190.64336,28.189999,99056.0,1.1769491
101439183,190.7279,28.189999,99055.0,1.1769372
101459320,191.06877,28.18,99050.99,1.1768897
101469616,191.23788,28.18,99049.0,1.1768659
101479664,191.23788,28.18,99049.0,1.1768659
101500041,190.89702,28.18,99053.0,1.1769135
101510133,191.15334,28.18,99050.0,1.1768779
101520208,190.98422,28.18,99051.99,1.1769016
101540524,191.15334,28.18,99050.0,1.1768779
101550575,190.7279,28.18,99055.0,1.1769372
101560887,191.49153,28.18,99046.0,1.1768303
101581000,190.7279,28.189999,99055.0,1.1769372
101591050,190.89702,28.189999,99053.0,1.1769135
101601142,191.23788,28.189999,99049.0,1.1768659
101621237,191.06877,28.189999,99050.99,1.1768897
101631319,191.57611,28.189999,99044.99,1.1768184
101641610,191.23788,28.189999,99049.0,1.1768659
101661750,191.06877,28.18,99050.99,1.1768897
101672040,190.89702,28.18,99053.0,1.1769135
101682091,191.15334,28.18,99050.0,1.1768779
101702410,191.407,28.189999,99047.0,1.1768422
101712459,190.98422,28.189999,99051.99,1.1769016
101722511,191.32243,28.189999,99048.0,1.1768541
101742921,191.06877,28.18,99050.99,1.1768897
101752973,190.7279,28.18,99055.0,1.1769372
101763057,191.15334,28.18,99050.0,1.1768779
101783320,190.98422,28.189999,99051.99,1.1769016
101793611,191.06877,28.189999,99050.99,1.1768897
101803714,191.32243,28.189999,99048.0,1.1768541
101824059,191.32243,28.18,99048.0,1.1768541
101834140,191.06877,28.18,99050.99,1.1768897
101844229,191.23788,28.18,99049.0,1.1768659
101864448,190.89702,28.189999,99053.0,1.1769135
101874506,191.23788,28.189999,99049.0,1.1768659
101884886,191.06877,28.189999,99050.99,1.1768897
101904995,191.32243,28.189999,99048.0,1.1768541
101915192,191.407,28.189999,99047.0,1.1768422
101925270,191.23788,28.189999,99049.0,1.1768659
101945661,191.15334,28.189999,99050.0,1.1768779
101955712,190.64336,28.189999,99056.0,1.1769491
101965786,191.32243,28.189999,99048.0,1.1768541
101986067,191.23788,28.189999,99049.0,1.1768659
101996122,191.06877,28.189999,99050.99,1.1768897
102006398,190.64336,28.189999,99056.0,1.1769491
102026533,190.64336,28.189999,99056.0,1.1769491
102036842,190.89702,28.189999,99053.0,1.1769135
102046890,190.98422,28.189999,99051.99,1.1769016
102067278,191.15334,28.18,99050.0,1.1768779
102077329,190.98422,28.18,99051.99,1.1769016
102087374,190.5588,28.18,99057.0,1.1769611
102107823,191.23788,28.189999,99049.0,1.1768659
102117897,191.23788,28.189999,99049.0,1.1768659
102128009,190.89702,28.189999,99053.0,1.1769135
102148120,190.81247,28.18,99054.0,1.1769254
102158452,191.82976,28.18,99042.0,1.1767828
102168500,191.7452,28.18,99043.0,1.1767946
102188836,191.49153,28.18,99046.0,1.1768303
102198888,190.98422,28.18,99051.99,1.1769016
102208956,191.32243,28.18,99048.0,1.1768541
102229266,190.98422,28.189999,99051.99,1.1769016
102239320,191.407,28.189999,99047.0,1.1768422
102249643,191.32243,28.189999,99048.0,1.1768541
102269744,190.98422,28.189999,99051.99,1.1769016
102279833,191.23788,28.189999,99049.0,1.1768659
102290000,191.32243,28.189999,99048.0,1.1768541
102310102,191.32243,28.189999,99048.0,1.1768541
102320164,190.89702,28.189999,99053.0,1.1769135
102330481,191.23788,28.189999,99049.0,1.1768659
102350598,190.7279,28.189999,99055.0,1.1769372
102360834,191.23788,28.189999,99049.0,1.1768659
102370888,190.98422,28.189999,99051.99,1.1769016
102391225,191.407,28.189999,99047.0,1.1768422
102401307,191.23788,28.189999,99049.0,1.1768659
102411359,190.89702,28.189999,99053.0,1.1769135
102431806,191.57611,28.189999,99044.99,1.1768184
102441855,191.06877,28.189999,99050.99,1.1768897
102451997,190.89702,28.189999,99053.0,1.1769135
102472152,191.06877,28.189999,99050.99,1.1768897
102482417,191.32243,28.189999,99048.0,1.1768541
102492511,190.98422,28.189999,99051.99,1.1769016
102512611,190.89702,28.189999,99053.0,1.1769135
102522660,191.407,28.189999,99047.0,1.1768422
102532814,191.15334,28.189999,99050.0,1.1768779
102552957,191.32243,28.189999,99048.0,1.1768541
102563221,191.32243,28.189999,99048.0,1.1768541
102573324,191.32243,28.189999,99048.0,1.1768541
102593652,191.15334,28.199999,99050.0,1.1768779
102603700,190.98422,28.199999,99051.99,1.1769016
102613751,190.64336,28.199999,99056.0,1.1769491
102634095,191.57611,28.189999,99044.99,1.1768184
102644146,190.98422,28.189999,99051.99,1.1769016
102654528,191.23788,28.189999,99049.0,1.1768659
102674664,190.81247,28.189999,99054.0,1.1769254
102684797,190.81247,28.189999,99054.0,1.1769254
102694849,190.98422,28.189999,99051.99,1.1769016
102715297,190.98422,28.189999,99051.99,1.1769016
102725634,190.89702,28.189999,99053.0,1.1769135
102735682,190.98422,28.189999,99051.99,1.1769016
102756030,191.49153,28.189999,99046.0,1.1768303
102766079,191.15334,28.189999,99050.0,1.1768779
102776128,190.98422,28.189999,99051.99,1.1769016
102796524,190.98422,28.18,99051.99,1.1769016
102806629,190.98422,28.18,99051.99,1.1769016
102816757,190.81247,28.18,99054.0,1.1769254
102836882,190.98422,28.189999,99051.99,1.1769016
102846930,191.23788,28.189999,99049.0,1.1768659
102856984,190.98422,28.189999,99051.99,1.1769016
102877253,190.81247,28.189999,99054.0,1.1769254
102887343,191.32243,28.189999,99048.0,1.1768541
102897646,191.57611,28.189999,99044.99,1.1768184
102917756,190.89702,28.189999,99053.0,1.1769135
102928048,190.98422,28.189999,99051.99,1.1769016
102938101,191.407,28.189999,99047.0,1.1768422
102958473,191.23788,28.189999,99049.0,1.1768659
102968538,192.00151,28.189999,99040.0,1.176759
102978591,191.32243,28.189999,99048.0,1.1768541
102998860,191.23788,28.189999,99049.0,1.1768659
103008908,191.66064,28.189999,99044.0,1.1768066
103019209,191.06877,28.189999,99050.99,1.1768897
103039341,191.407,28.189999,99047.0,1.1768422
103049651,190.98422,28.189999,99051.99,1.1769016
103059729,191.06877,28.189999,99050.99,1.1768897
