timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
73850943,32767,32767,32767,32767,-52,32767,32767
73854948,32767,32767,32767,32767,32767,32767,32767
73858998,32767,32767,32767,32767,32767,-60,32767
73862943,32767,32767,32767,32767,-69,32767,32767
73866958,32767,32767,32767,32767,32767,32767,32767
73870943,32767,32767,32767,32767,32767,32767,32767
73874943,32767,32767,32767,32767,32767,32767,32767
73878964,32767,32767,32767,32767,32767,-46,32767
73882943,32767,32767,32767,32767,-68,32767,32767
73886943,32767,32767,32767,32767,32767,32767,32767
73890982,32767,32767,32767,32767,-47,32767,32767
73894943,32767,32767,32767,32767,32767,32767,32767
73898943,32767,32767,32767,32767,32767,32767,32767
73902961,32767,32767,32767,32767,-66,-68,32767
73906943,32767,32767,32767,32767,32767,32767,32767
73910943,32767,32767,32767,32767,32767,32767,32767
73914943,32767,32767,32767,32767,32767,32767,32767
73918954,32767,32767,32767,32767,32767,32767,32767
73923743,32767,32767,32767,32767,-73,-61,32767
73927743,32767,32767,32767,32767,32767,32767,32767
73931746,32767,32767,32767,32767,-52,32767,32767
73935749,32767,32767,-96,32767,32767,32767,32767
73939753,32767,32767,32767,32767,32767,32767,32767
73943743,32767,32767,32767,32767,-69,-44,32767
73947743,32767,32767,32767,32767,32767,32767,32767
73951743,32767,32767,32767,32767,32767,32767,32767
73955752,32767,32767,32767,32767,32767,32767,32767
73959788,32767,32767,32767,32767,32767,32767,32767
73963792,32767,32767,32767,32767,-68,32767,32767
73967746,32767,32767,32767,32767,32767,-68,32767
73971743,32767,32767,32767,32767,-45,32767,32767
73975743,32767,32767,32767,32767,32767,32767,32767
73979758,32767,32767,32767,32767,32767,32767,32767
73983756,32767,32767,32767,32767,-64,32767,32767
73987743,32767,32767,32767,32767,32767,-53,32767
73991753,32767,32767,32767,32767,32767,32767,32767
73995743,32767,32767,32767,32767,32767,32767,32767
73999743,32767,32767,32767,32767,32767,32767,32767
74003743,32767,32767,32767,32767,-62,32767,32767
74007746,32767,32767,32767,32767,32767,32767,32767
74011743,32767,32767,32767,32767,-41,-76,32767
74015777,32767,32767,32767,32767,32767,32767,32767
74019743,32767,32767,32767,32767,32767,32767,32767
74023748,32767,32767,32767,32767,-60,32767,32767
74027758,32767,32767,32767,32767,32767,32767,32767
74031743,32767,32767,32767,32767,32767,-61,32767
74035743,32767,32767,32767,32767,32767,32767,32767
74039743,32767,32767,32767,32767,32767,32767,32767
74043789,32767,32767,32767,32767,-57,32767,32767
74047743,32767,32767,32767,32767,32767,32767,32767
74051743,32767,32767,32767,32767,-36,32767,32767
74055746,32767,32767,32767,32767,32767,-85,32767
74059743,32767,32767,32767,32767,32767,32767,32767
74063757,32767,32767,32767,32767,-53,32767,32767
74067778,32767,32767,32767,32767,32767,32767,32767
74071743,32767,32767,32767,32767,32767,32767,32767
74075743,32767,32767,32767,32767,32767,-62,32767
74079743,32767,32767,32767,32767,32767,32767,32767
74083743,32767,32767,32767,32767,-52,32767,32767
74087761,32767,32767,32767,32767,32767,32767,32767
74091743,32767,32767,32767,32767,32767,32767,32767
74095753,32767,32767,32767,32767,-68,-45,32767
74099749,32767,32767,32767,32767,32767,32767,32767
74103743,32767,32767,32767,32767,-47,32767,32767
74107743,32767,32767,32767,32767,32767,32767,32767
74111746,32767,32767,32767,32767,32767,32767,32767
74115743,32767,32767,32767,32767,32767,32767,32767
74119792,32767,32767,32767,32767,32767,-66,32767
74123743,32767,32767,32767,32767,-45,32767,32767
74127793,32767,32767,32767,32767,32767,32767,32767
74131743,32767,32767,32767,32767,32767,32767,32767
74135743,32767,32767,-45,32767,-64,32767,32767
74139743,32767,32767,32767,32767,32767,-53,32767
74143743,32767,32767,32767,32767,-44,32767,32767
74147789,32767,32767,32767,32767,32767,32767,32767
74151743,32767,32767,32767,32767,32767,32767,32767
74155759,32767,32767,32767,32767,32767,32767,32767
74159743,32767,32767,32767,32767,32767,32767,32767
74163743,32767,32767,32767,32767,-41,-77,32767
74167743,32767,32767,32767,32767,32767,32767,32767
74171777,32767,32767,32767,32767,32767,32767,32767
74175746,32767,32767,32767,32767,-61,32767,32767
74179787,32767,32767,32767,32767,32767,32767,32767
74183743,32767,32767,32767,32767,-40,-61,32767
74187743,32767,32767,32767,32767,32767,32767,32767
74191743,32767,32767,32767,32767,32767,32767,32767
74195743,32767,32767,32767,32767,32767,32767,32767
74199760,32767,32767,32767,32767,32767,32767,32767
74203743,32767,32767,32767,32767,-37,-45,32767
74207743,32767,32767,32767,32767,32767,32767,32767
74211787,32767,32767,32767,32767,32767,32767,32767
74215743,32767,32767,32767,32767,-56,32767,32767
74219745,32767,32767,32767,32767,32767,32767,32767
74223795,32767,32767,32767,32767,-35,32767,32767
74227743,32767,32767,32767,32767,32767,-69,32767
74231758,32767,32767,32767,32767,32767,32767,32767
74235743,32767,32767,32767,32767,32767,32767,32767
74239743,32767,32767,32767,32767,32767,32767,32767
74243743,32767,32767,32767,32767,32767,32767,32767
74247743,32767,32767,32767,32767,-72,-53,32767
74251770,32767,32767,32767,32767,32767,32767,32767
74255748,32767,32767,32767,32767,-52,32767,32767
74259743,32767,32767,32767,32767,32767,32767,32767
74263743,32767,32767,32767,32767,32767,32767,32767
74267743,32767,32767,32767,32767,-69,32767,32767
74271743,32767,32767,32767,32767,32767,-76,32767
74275777,32767,32767,32767,32767,32767,32767,32767
74279743,32767,32767,32767,32767,32767,32767,32767
74283743,32767,32767,32767,32767,32767,32767,32767
74287749,32767,32767,32767,32767,-67,32767,32767
74291743,32767,32767,32767,32767,32767,-60,32767
74295810,32767,32767,32767,32767,-48,32767,32767
74299743,32767,32767,32767,32767,32767,32767,32767
74303752,32767,32767,32767,32767,32767,32767,32767
74307743,32767,32767,32767,32767,-66,32767,32767
74311743,32767,32767,32767,32767,32767,32767,32767
74315759,32767,32767,32767,32767,32767,-77,32767
74319743,32767,32767,32767,32767,32767,32767,32767
74323755,32767,32767,32767,32767,32767,32767,32767
74327786,32767,32767,32767,32767,-64,32767,32767
74331743,32767,32767,32767,32767,32767,32767,32767
74335743,32767,32767,-82,32767,-44,-60,32767
74339743,32767,32767,32767,32767,32767,32767,32767
74343743,32767,32767,32767,32767,32767,32767,32767
74347743,32767,32767,32767,32767,-61,32767,32767
74351760,32767,32767,32767,32767,32767,32767,32767
74355753,32767,32767,32767,32767,32767,-45,32767
74359745,32767,32767,32767,32767,32767,32767,32767
74363743,32767,32767,32767,32767,32767,32767,32767
74367743,32767,32767,32767,32767,-60,32767,32767
74371743,32767,32767,32767,32767,32767,32767,32767
74375743,32767,32767,32767,32767,-37,32767,32767
74379839,32767,32767,32767,32767,32767,-65,32767
74383746,32767,32767,32767,32767,32767,32767,32767
74387743,32767,32767,32767,32767,-57,32767,32767
74391743,32767,32767,32767,32767,32767,32767,32767
74395743,32767,32767,32767,32767,32767,32767,32767
74399758,32767,32767,32767,32767,32767,-47,32767
74403743,32767,32767,32767,32767,32767,32767,32767
74407758,32767,32767,32767,32767,-53,32767,32767
74411743,32767,32767,32767,32767,32767,32767,32767
74415743,32767,32767,32767,32767,32767,32767,32767
74419743,32767,32767,32767,32767,-73,32767,32767
74423743,32767,32767,32767,32767,32767,-67,32767
74427743,32767,32767,32767,32767,-52,32767,32767
74431780,32767,32767,32767,32767,32767,32767,32767
74435743,32767,32767,32767,32767,32767,32767,32767
74439743,32767,32767,32767,32767,32767,32767,32767
74443743,32767,32767,32767,32767,32767,-53,32767
74447743,32767,32767,32767,32767,-49,32767,32767
74451743,32767,32767,32767,32767,32767,32767,32767
74455745,32767,32767,32767,32767,32767,32767,32767
74459750,32767,32767,32767,32767,-68,32767,32767
74464543,32767,32767,32767,32767,32767,32767,32767
74468543,32767,32767,32767,32767,-53,-85,32767
74472550,32767,32767,32767,32767,32767,32767,32767
74476543,32767,32767,32767,32767,32767,32767,32767
74480593,32767,32767,32767,32767,32767,32767,32767
74484543,32767,32767,32767,32767,32767,32767,32767
74488543,32767,32767,32767,32767,-52,-68,32767
74492543,32767,32767,32767,32767,32767,32767,32767
74496543,32767,32767,32767,32767,32767,32767,32767
74500574,32767,32767,32767,32767,-69,32767,32767
74504594,32767,32767,32767,32767,32767,32767,32767
74508543,32767,32767,32767,32767,-48,-54,32767
74512543,32767,32767,32767,32767,32767,32767,32767
74516543,32767,32767,32767,32767,32767,32767,32767
74520543,32767,32767,32767,32767,32767,32767,32767
74524543,32767,32767,32767,32767,32767,32767,32767
74528546,32767,32767,-42,32767,-45,32767,32767
74532553,32767,32767,32767,32767,32767,-76,32767
74536551,32767,32767,32767,32767,32767,32767,32767
74540543,32767,32767,32767,32767,-65,32767,32767
74544543,32767,32767,32767,32767,32767,32767,32767
74548543,32767,32767,32767,32767,-44,32767,32767
74552543,32767,32767,32767,32767,32767,-54,32767
74556585,32767,32767,32767,32767,32767,32767,32767
74560543,32767,32767,32767,32767,32767,32767,32767
74564582,32767,32767,32767,32767,32767,32767,32767
74568543,32767,32767,32767,32767,-41,32767,32767
74572543,32767,32767,32767,32767,32767,32767,32767
74576546,32767,32767,32767,32767,32767,-77,32767
74580546,32767,32767,32767,32767,-60,32767,32767
74584612,32767,32767,32767,32767,32767,32767,32767
74588554,32767,32767,32767,32767,-37,32767,32767
74592543,32767,32767,32767,32767,32767,32767,32767
74596543,32767,32767,32767,32767,32767,-61,32767
74600543,32767,32767,32767,32767,32767,32767,32767
74604543,32767,32767,32767,32767,32767,32767,32767
74608580,32767,32767,32767,32767,-35,32767,32767
74612543,32767,32767,32767,32767,32767,32767,32767
74616543,32767,32767,32767,32767,32767,-45,32767
74620543,32767,32767,32767,32767,-52,32767,32767
74624546,32767,32767,32767,32767,32767,32767,32767
74628543,32767,32767,32767,32767,32767,32767,32767
74632546,32767,32767,32767,32767,-68,32767,32767
74636562,32767,32767,32767,32767,32767,32767,32767
74640543,32767,32767,32767,32767,32767,-68,32767
74644543,32767,32767,32767,32767,32767,32767,32767
74648591,32767,32767,32767,32767,32767,32767,32767
74652543,32767,32767,32767,32767,-67,32767,32767
74656553,32767,32767,32767,32767,32767,32767,32767
74660592,32767,32767,32767,32767,-45,-53,32767
74664543,32767,32767,32767,32767,32767,32767,32767
74668560,32767,32767,32767,32767,32767,32767,32767
74672543,32767,32767,32767,32767,-65,32767,32767
74676543,32767,32767,32767,32767,32767,32767,32767
74680546,32767,32767,32767,32767,32767,32767,32767
74684543,32767,32767,32767,32767,32767,-77,32767
74688589,32767,32767,32767,32767,32767,32767,32767
74692543,32767,32767,32767,32767,-61,32767,32767
74696543,32767,32767,32767,32767,32767,32767,32767
74700543,32767,32767,32767,32767,-41,32767,32767
74704549,32767,32767,32767,32767,32767,-60,32767
74708547,32767,32767,32767,32767,32767,32767,32767
74712577,32767,32767,32767,32767,-60,32767,32767
74716543,32767,32767,32767,32767,32767,32767,32767
74720546,32767,32767,32767,32767,32767,32767,32767
74724543,32767,32767,32767,32767,32767,-45,32767
74728546,32767,32767,32767,32767,32767,32767,32767
74732588,32767,32767,32767,32767,-56,32767,32767
74736547,32767,32767,-45,32767,32767,32767,32767
74740546,32767,32767,32767,32767,-36,32767,32767
74744543,32767,32767,32767,32767,32767,32767,32767
74748543,32767,32767,32767,32767,32767,-69,32767
74752571,32767,32767,32767,32767,-53,32767,32767
74756546,32767,32767,32767,32767,32767,32767,32767
74760543,32767,32767,32767,32767,32767,32767,32767
74764610,32767,32767,32767,32767,32767,32767,32767
74768543,32767,32767,32767,32767,32767,-52,32767
74772548,32767,32767,32767,32767,-52,32767,32767
74776543,32767,32767,32767,32767,32767,32767,32767
74780543,32767,32767,32767,32767,32767,32767,32767
74784543,32767,32767,32767,32767,-69,32767,32767
74788543,32767,32767,32767,32767,32767,32767,32767
74792553,32767,32767,32767,32767,-48,-68,32767
74796546,32767,32767,32767,32767,32767,32767,32767
74800552,32767,32767,32767,32767,32767,32767,32767
74804543,32767,32767,32767,32767,32767,32767,32767
74808543,32767,32767,32767,32767,32767,32767,32767
74812543,32767,32767,32767,32767,-47,-53,32767
74816627,32767,32767,32767,32767,32767,32767,32767
74820543,32767,32767,32767,32767,32767,32767,32767
74824546,32767,32767,32767,32767,-66,32767,32767
74828543,32767,32767,32767,32767,32767,32767,32767
74832543,32767,32767,32767,32767,-46,32767,32767
74836573,32767,32767,32767,32767,32767,-77,32767
74840543,32767,32767,32767,32767,32767,32767,32767
74844546,32767,32767,32767,32767,32767,32767,32767
74848543,32767,32767,32767,32767,32767,32767,32767
74852543,32767,32767,32767,32767,-44,32767,32767
74856543,32767,32767,32767,32767,32767,-61,32767
74860546,32767,32767,32767,32767,32767,32767,32767
74864543,32767,32767,32767,32767,-61,32767,32767
74868595,32767,32767,32767,32767,32767,32767,32767
74872543,32767,32767,32767,32767,-41,32767,32767
74876543,32767,32767,32767,32767,32767,-46,32767
74880543,32767,32767,32767,32767,32767,32767,32767
74884543,32767,32767,32767,32767,32767,32767,32767
74888543,32767,32767,32767,32767,32767,32767,32767
74892543,32767,32767,32767,32767,-37,32767,32767
74896553,32767,32767,32767,32767,32767,32767,32767
74900591,32767,32767,32767,32767,32767,-69,32767
74904558,32767,32767,32767,32767,-57,32767,32767
74908543,32767,32767,32767,32767,32767,32767,32767
74912543,32767,32767,32767,32767,-36,32767,32767
74916543,32767,32767,32767,32767,32767,32767,32767
74920619,32767,32767,32767,32767,32767,-54,32767
74924543,32767,32767,32767,32767,32767,32767,32767
74928543,32767,32767,32767,32767,32767,32767,32767
74932543,32767,32767,32767,32767,32767,32767,32767
74936543,32767,32767,-90,32767,-73,32767,32767
74940543,32767,32767,32767,32767,32767,32767,32767
74944543,32767,32767,32767,32767,-52,-77,32767
74948553,32767,32767,32767,32767,32767,32767,32767
74952546,32767,32767,32767,32767,32767,32767,32767
74956543,32767,32767,32767,32767,-69,32767,32767
74960546,32767,32767,32767,32767,32767,32767,32767
74964543,32767,32767,32767,32767,32767,-60,32767
74968543,32767,32767,32767,32767,32767,32767,32767
74972577,32767,32767,32767,32767,32767,32767,32767
74976545,32767,32767,32767,32767,-67,32767,32767
74980543,32767,32767,32767,32767,32767,32767,32767
74984588,32767,32767,32767,32767,-47,-46,32767
74988543,32767,32767,32767,32767,32767,32767,32767
74992543,32767,32767,32767,32767,32767,32767,32767
74996543,32767,32767,32767,32767,-67,32767,32767
75000615,32767,32767,32767,32767,32767,32767,32767
75004573,32767,32767,32767,32767,32767,32767,32767
75008543,32767,32767,32767,32767,32767,-68,32767
75012543,32767,32767,32767,32767,32767,32767,32767
75016543,32767,32767,32767,32767,-65,32767,32767
75020543,32767,32767,32767,32767,32767,32767,32767
75024601,32767,32767,32767,32767,-45,32767,32767
75028543,32767,32767,32767,32767,32767,-45,32767
75032543,32767,32767,32767,32767,32767,32767,32767
75036546,32767,32767,32767,32767,-61,32767,32767
75040543,32767,32767,32767,32767,32767,32767,32767
75044545,32767,32767,32767,32767,32767,32767,32767
75048543,32767,32767,32767,32767,32767,32767,32767
75053346,32767,32767,32767,32767,32767,-75,32767
75057349,32767,32767,32767,32767,-68,32767,32767
75061346,32767,32767,32767,32767,32767,32767,32767
75065386,32767,32767,32767,32767,-45,32767,32767
75069343,32767,32767,32767,32767,32767,32767,32767
75073386,32767,32767,32767,32767,32767,-61,32767
75077343,32767,32767,32767,32767,-65,32767,32767
75081343,32767,32767,32767,32767,32767,32767,32767
75085426,32767,32767,32767,32767,32767,32767,32767
75089343,32767,32767,32767,32767,32767,32767,32767
75093343,32767,32767,32767,32767,32767,-45,32767
75097377,32767,32767,32767,32767,-61,32767,32767
75101415,32767,32767,32767,32767,32767,32767,32767
75105389,32767,32767,32767,32767,-40,32767,32767
75109343,32767,32767,32767,32767,32767,32767,32767
75113343,32767,32767,32767,32767,32767,32767,32767
75117346,32767,32767,32767,32767,-59,-68,32767
75121346,32767,32767,32767,32767,32767,32767,32767
75125374,32767,32767,32767,32767,32767,32767,32767
75129343,32767,32767,32767,32767,32767,32767,32767
75133343,32767,32767,32767,32767,32767,32767,32767
75137343,32767,32767,-52,32767,-55,-53,32767
75141343,32767,32767,32767,32767,32767,32767,32767
75145383,32767,32767,32767,32767,32767,32767,32767
75149377,32767,32767,32767,32767,-74,32767,32767
75153376,32767,32767,32767,32767,32767,32767,32767
75157343,32767,32767,32767,32767,-53,32767,32767
75161343,32767,32767,32767,32767,32767,-76,32767
75165382,32767,32767,32767,32767,32767,32767,32767
75169387,32767,32767,32767,32767,32767,32767,32767
75173343,32767,32767,32767,32767,32767,32767,32767
75177389,32767,32767,32767,32767,-52,32767,32767
75181343,32767,32767,32767,32767,32767,-61,32767
75185382,32767,32767,32767,32767,32767,32767,32767
75189385,32767,32767,32767,32767,-69,32767,32767
75193343,32767,32767,32767,32767,32767,32767,32767
75197343,32767,32767,32767,32767,-48,32767,32767
75201399,32767,32767,32767,32767,32767,-45,32767
75205364,32767,32767,32767,32767,32767,32767,32767
75209363,32767,32767,32767,32767,32767,32767,32767
75213355,32767,32767,32767,32767,32767,32767,32767
75217343,32767,32767,32767,32767,-47,32767,32767
75221343,32767,32767,32767,32767,32767,32767,32767
75225392,32767,32767,32767,32767,32767,-68,32767
75229395,32767,32767,32767,32767,-66,32767,32767
75233343,32767,32767,32767,32767,32767,32767,32767
75237343,32767,32767,32767,32767,-46,32767,32767
75241347,32767,32767,32767,32767,32767,32767,32767
75245382,32767,32767,32767,32767,32767,-53,32767
75249343,32767,32767,32767,32767,32767,32767,32767
75253421,32767,32767,32767,32767,32767,32767,32767
75257375,32767,32767,32767,32767,-45,32767,32767
75261354,32767,32767,32767,32767,32767,32767,32767
75265382,32767,32767,32767,32767,32767,32767,32767
75269345,32767,32767,32767,32767,-64,-68,32767
75273386,32767,32767,32767,32767,32767,32767,32767
75277343,32767,32767,32767,32767,-44,32767,32767
75281374,32767,32767,32767,32767,32767,32767,32767
75285382,32767,32767,32767,32767,32767,32767,32767
75289343,32767,32767,32767,32767,32767,-52,32767
75293373,32767,32767,32767,32767,32767,32767,32767
75297343,32767,32767,32767,32767,-40,32767,32767
75301343,32767,32767,32767,32767,32767,32767,32767
75305437,32767,32767,32767,32767,32767,32767,32767
75309358,32767,32767,32767,32767,-60,32767,32767
75313343,32767,32767,32767,32767,32767,-76,32767
75317343,32767,32767,32767,32767,-37,32767,32767
75321345,32767,32767,32767,32767,32767,32767,32767
75325382,32767,32767,32767,32767,32767,32767,32767
75329343,32767,32767,32767,32767,32767,32767,32767
75333383,32767,32767,-43,32767,32767,-62,32767
75337387,32767,32767,32767,32767,-36,32767,32767
75341352,32767,32767,32767,32767,32767,32767,32767
75345389,32767,32767,32767,32767,32767,32767,32767
75349343,32767,32767,32767,32767,-53,32767,32767
75353343,32767,32767,32767,32767,32767,-46,32767
75357454,32767,32767,32767,32767,32767,32767,32767
75361357,32767,32767,32767,32767,-72,32767,32767
75365382,32767,32767,32767,32767,32767,32767,32767
75369350,32767,32767,32767,32767,32767,32767,32767
75373343,32767,32767,32767,32767,32767,32767,32767
75377362,32767,32767,32767,32767,32767,-68,32767
75381343,32767,32767,32767,32767,-68,32767,32767
75385393,32767,32767,32767,32767,32767,32767,32767
75389343,32767,32767,32767,32767,-47,32767,32767
75393350,32767,32767,32767,32767,32767,32767,32767
75397346,32767,32767,32767,32767,32767,-52,32767
75401343,32767,32767,32767,32767,-67,32767,32767
75405384,32767,32767,32767,32767,32767,32767,32767
75409377,32767,32767,32767,32767,32767,32767,32767
75413367,32767,32767,32767,32767,32767,32767,32767
75417343,32767,32767,32767,32767,32767,32767,32767
75421387,32767,32767,32767,32767,-65,-77,32767
75425382,32767,32767,32767,32767,32767,32767,32767
75429343,32767,32767,32767,32767,-45,32767,32767
75433343,32767,32767,32767,32767,32767,32767,32767
75437382,32767,32767,32767,32767,32767,32767,32767
75441389,32767,32767,32767,32767,-61,-59,32767
75445385,32767,32767,32767,32767,32767,32767,32767
75449343,32767,32767,32767,32767,32767,32767,32767
75453350,32767,32767,32767,32767,32767,32767,32767
75457347,32767,32767,32767,32767,32767,32767,32767
75461416,32767,32767,32767,32767,-57,-47,32767
75465364,32767,32767,32767,32767,32767,32767,32767
75469343,32767,32767,32767,32767,-36,32767,32767
75473352,32767,32767,32767,32767,32767,32767,32767
75477343,32767,32767,32767,32767,32767,32767,32767
75481343,32767,32767,32767,32767,-54,32767,32767
75485389,32767,32767,32767,32767,32767,-68,32767
75489379,32767,32767,32767,32767,32767,32767,32767
75493343,32767,32767,32767,32767,32767,32767,32767
75497346,32767,32767,32767,32767,32767,32767,32767
75501345,32767,32767,32767,32767,-52,32767,32767
75505417,32767,32767,32767,32767,32767,-46,32767
75509343,32767,32767,32767,32767,32767,32767,32767
75513377,32767,32767,32767,32767,-69,32767,32767
75517363,32767,32767,32767,32767,32767,32767,32767
75521369,32767,32767,32767,32767,-48,32767,32767
75525382,32767,32767,32767,32767,32767,32767,32767
75529343,32767,32767,-45,32767,32767,-68,32767
75533343,32767,32767,32767,32767,32767,32767,32767
75537346,32767,32767,32767,32767,32767,32767,32767
75541375,32767,32767,32767,32767,-47,32767,32767
75545382,32767,32767,32767,32767,32767,32767,32767
75549343,32767,32767,32767,32767,32767,-52,32767
75553346,32767,32767,32767,32767,-67,32767,32767
75557343,32767,32767,32767,32767,32767,32767,32767
75561343,32767,32767,32767,32767,-45,32767,32767
75566146,32767,32767,32767,32767,32767,32767,32767
75570143,32767,32767,32767,32767,32767,32767,32767
75574146,32767,32767,32767,32767,32767,-82,32767
75578143,32767,32767,32767,32767,32767,32767,32767
75582146,32767,32767,32767,32767,-52,32767,32767
75586198,32767,32767,32767,32767,32767,32767,32767
75590145,32767,32767,32767,32767,32767,32767,32767
75594147,32767,32767,32767,32767,-69,-68,32767
75598143,32767,32767,32767,32767,32767,32767,32767
75602143,32767,32767,32767,32767,-48,32767,32767
75606190,32767,32767,32767,32767,32767,32767,32767
75610152,32767,32767,32767,32767,32767,32767,32767
75614157,32767,32767,32767,32767,32767,-54,32767
75618143,32767,32767,32767,32767,32767,32767,32767
75622147,32767,32767,32767,32767,-45,32767,32767
75626172,32767,32767,32767,32767,32767,32767,32767
75630147,32767,32767,32767,32767,32767,32767,32767
75634147,32767,32767,32767,32767,-65,32767,32767
75638180,32767,32767,32767,32767,32767,-76,32767
75642143,32767,32767,32767,32767,-44,32767,32767
75646146,32767,32767,32767,32767,32767,32767,32767
75650147,32767,32767,32767,32767,32767,32767,32767
75654143,32767,32767,32767,32767,32767,32767,32767
75658143,32767,32767,32767,32767,32767,-61,32767
75662143,32767,32767,32767,32767,-41,32767,32767
75666146,32767,32767,32767,32767,32767,32767,32767
75670143,32767,32767,32767,32767,32767,32767,32767
75674143,32767,32767,32767,32767,-60,32767,32767
75678143,32767,32767,32767,32767,32767,-45,32767
75682143,32767,32767,32767,32767,-37,32767,32767
75686143,32767,32767,32767,32767,32767,32767,32767
75690220,32767,32767,32767,32767,32767,32767,32767
75694144,32767,32767,32767,32767,32767,32767,32767
75698143,32767,32767,32767,32767,32767,32767,32767
75702143,32767,32767,32767,32767,-36,-69,32767
75706151,32767,32767,32767,32767,32767,32767,32767
75710158,32767,32767,32767,32767,32767,32767,32767
75714143,32767,32767,32767,32767,-53,32767,32767
75718153,32767,32767,32767,32767,32767,32767,32767
75722146,32767,32767,32767,32767,32767,-53,32767
75726143,32767,32767,32767,32767,-73,32767,32767
75730157,32767,32767,32767,32767,32767,32767,32767
75734160,32767,32767,-91,32767,32767,32767,32767
75738143,32767,32767,32767,32767,32767,32767,32767
75742192,32767,32767,32767,32767,32767,32767,32767
75746143,32767,32767,32767,32767,-69,-68,32767
75750143,32767,32767,32767,32767,32767,32767,32767
75754146,32767,32767,32767,32767,-48,32767,32767
75758143,32767,32767,32767,32767,32767,32767,32767
75762143,32767,32767,32767,32767,32767,32767,32767
75766143,32767,32767,32767,32767,-67,-53,32767
75770150,32767,32767,32767,32767,32767,32767,32767
75774188,32767,32767,32767,32767,32767,32767,32767
75778161,32767,32767,32767,32767,32767,32767,32767
75782149,32767,32767,32767,32767,32767,32767,32767
75786143,32767,32767,32767,32767,-65,32767,32767
75790147,32767,32767,32767,32767,32767,-76,32767
75794199,32767,32767,32767,32767,-44,32767,32767
75798143,32767,32767,32767,32767,32767,32767,32767
75802146,32767,32767,32767,32767,32767,32767,32767
75806203,32767,32767,32767,32767,-62,32767,32767
75810143,32767,32767,32767,32767,32767,-60,32767
75814146,32767,32767,32767,32767,32767,32767,32767
75818152,32767,32767,32767,32767,32767,32767,32767
75822146,32767,32767,32767,32767,32767,32767,32767
75826149,32767,32767,32767,32767,-60,32767,32767
75830143,32767,32767,32767,32767,32767,-45,32767
75834143,32767,32767,32767,32767,-37,32767,32767
75838143,32767,32767,32767,32767,32767,32767,32767
75842143,32767,32767,32767,32767,32767,32767,32767
75846203,32767,32767,32767,32767,-58,32767,32767
75850146,32767,32767,32767,32767,32767,32767,32767
75854146,32767,32767,32767,32767,32767,-69,32767
75858191,32767,32767,32767,32767,32767,32767,32767
75862143,32767,32767,32767,32767,32767,32767,32767
75866143,32767,32767,32767,32767,-53,32767,32767
75870143,32767,32767,32767,32767,32767,32767,32767
75874202,32767,32767,32767,32767,32767,-54,32767
75878158,32767,32767,32767,32767,-73,32767,32767
75882143,32767,32767,32767,32767,32767,32767,32767
75886143,32767,32767,32767,32767,-52,32767,32767
75890143,32767,32767,32767,32767,32767,32767,32767
75894148,32767,32767,32767,32767,32767,32767,32767
75898180,32767,32767,32767,32767,32767,-77,32767
75902188,32767,32767,32767,32767,32767,32767,32767
75906146,32767,32767,32767,32767,-47,32767,32767
75910156,32767,32767,32767,32767,32767,32767,32767
75914143,32767,32767,32767,32767,32767,32767,32767
75918143,32767,32767,32767,32767,-67,-61,32767
75922146,32767,32767,32767,32767,32767,32767,32767
75926150,32767,32767,32767,32767,-45,32767,32767
75930151,32767,32767,32767,32767,32767,32767,32767
75934143,32767,32767,-91,32767,32767,32767,32767
75938143,32767,32767,32767,32767,32767,-46,32767
75942188,32767,32767,32767,32767,32767,32767,32767
75946143,32767,32767,32767,32767,-44,32767,32767
75950183,32767,32767,32767,32767,32767,32767,32767
75954145,32767,32767,32767,32767,32767,32767,32767
75958146,32767,32767,32767,32767,-61,32767,32767
75962180,32767,32767,32767,32767,32767,-69,32767
75966143,32767,32767,32767,32767,-41,32767,32767
75970143,32767,32767,32767,32767,32767,32767,32767
75974143,32767,32767,32767,32767,32767,32767,32767
75978158,32767,32767,32767,32767,32767,32767,32767
75982143,32767,32767,32767,32767,32767,-45,32767
75986152,32767,32767,32767,32767,-37,32767,32767
75990143,32767,32767,32767,32767,32767,32767,32767
75994143,32767,32767,32767,32767,32767,32767,32767
75998143,32767,32767,32767,32767,-57,32767,32767
76002196,32767,32767,32767,32767,32767,32767,32767
76006143,32767,32767,32767,32767,-36,-68,32767
76010943,32767,32767,32767,32767,32767,32767,32767
76014943,32767,32767,32767,32767,32767,32767,32767
76018943,32767,32767,32767,32767,32767,32767,32767
76023030,32767,32767,32767,32767,32767,32767,32767
76026948,32767,32767,32767,32767,-40,-60,32767
76030943,32767,32767,32767,32767,32767,32767,32767
76034943,32767,32767,32767,32767,32767,32767,32767
76038943,32767,32767,32767,32767,-60,32767,32767
76042982,32767,32767,32767,32767,32767,32767,32767
76046943,32767,32767,32767,32767,-37,-45,32767
76050946,32767,32767,32767,32767,32767,32767,32767
76054943,32767,32767,32767,32767,32767,32767,32767
76058946,32767,32767,32767,32767,32767,32767,32767
76062961,32767,32767,32767,32767,32767,32767,32767
76066943,32767,32767,32767,32767,-36,32767,32767
76070943,32767,32767,32767,32767,32767,-61,32767
