timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
74708547,0,0.0,0.0,0.0,0.0,0.84989315,3.323168e-05,8.524516e-06,0.0,-0.025578909,0.03136879,0.0013985996,-0.035418272,0.008307921,0.0021311291,0.0,-0.17280132,0.18248528,-0.8131503,1.0224615,0.0,0.1872142,-0.0013985996,0.12730668,0.26030642,0.10514927,0.11190589,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
74812543,0,0.0,0.0,0.0,0.0,0.854199,3.323168e-05,8.524516e-06,0.0,-0.0029791107,-0.0125174,-0.00703405,-0.035516616,0.008307921,0.0021311291,0.0,-0.7409182,-0.9821887,-2.086399,1.0213294,0.0,0.18290836,0.00703405,0.12767969,0.2606855,0.10527763,0.11201555,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
74908543,0,0.0,0.0,0.0,0.0,0.85676867,3.323168e-05,8.524516e-06,0.0,0.04480029,-0.0131504,-0.014338353,-0.036847256,0.008307921,0.0021311291,0.0,1.1544237,2.0243306,0.7852999,1.0161473,0.0,0.18033868,0.014338353,0.12735993,0.26034284,0.105033755,0.11192842,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
75012543,0,0.0,0.0,0.0,0.0,0.8587866,3.323168e-05,8.524516e-06,0.0,-0.0064584897,0.109107666,-0.022059979,-0.04032255,0.008307921,0.0021311291,0.0,0.929982,0.5422978,-0.45509732,1.02199,0.0,0.17832077,0.022059979,0.12772346,0.26072064,0.105209865,0.11203295,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
75117346,0,0.0,0.0,0.0,0.0,0.8575281,3.323168e-05,8.524516e-06,0.0,0.0015648088,0.02620208,-0.010712053,-0.02772363,0.008307921,0.0021311291,0.0,1.2835746,-0.016360814,0.23205751,1.0267335,0.0,0.17957926,0.010712053,0.1259899,0.25887862,0.10416426,0.11154591,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
75221343,0,0.0,0.0,0.0,0.0,0.85968417,3.323168e-05,8.524516e-06,0.0,0.07993445,0.041965473,0.016201101,0.0031983436,0.008307921,0.0021311291,0.0,1.4149525,2.7092476,0.3989636,1.0250006,0.0,0.17742318,-0.016201101,0.12641191,0.25932744,0.10439613,0.111667916,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
75317343,0,0.0,0.0,0.0,0.0,0.86333805,3.323168e-05,8.524516e-06,0.0,-0.0045264503,0.07077162,-0.036602527,-0.045440767,0.008307921,0.0021311291,0.0,-0.7465082,-0.8964561,-1.9351058,1.032374,0.0,0.1737693,0.036602527,0.12614125,0.25902113,0.10423777,0.11158456,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
75421387,0,0.0,0.0,0.0,0.0,0.8652374,3.323168e-05,8.524516e-06,0.0,-0.013772555,0.041749608,-0.011821503,-0.01783564,0.008307921,0.0021311291,0.0,2.4458086,-0.07391534,-2.8529096,1.0277855,0.0,0.17186993,0.011821503,0.12649925,0.25940764,0.10435895,0.11170637,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
75525382,0,0.0,0.0,0.0,0.0,0.867648,3.323168e-05,8.524516e-06,0.0,0.1276785,0.12328756,0.041917637,0.039282966,0.008307921,0.0021311291,0.0,0.043462798,-1.0150319,0.1742081,1.0161967,0.0,0.16945934,-0.041917637,0.12683624,0.25978088,0.10457746,0.111802034,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
75622147,0,0.0,0.0,0.0,0.0,0.8712121,3.323168e-05,8.524516e-06,0.0,-0.140279,0.0633368,-0.037728,-0.036719475,0.008307921,0.0021311291,0.0,2.3790042,-1.7583784,1.3026111,1.0277021,0.0,0.16589522,0.037728,0.1264961,0.2594348,0.10435523,0.11172297,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
75726143,0,0.0,0.0,0.0,0.0,0.871251,3.323168e-05,8.524516e-06,0.0,0.04848268,0.0655294,-0.020727025,-0.020116698,0.008307921,0.0021311291,0.0,2.8082426,1.7280489,1.3335876,1.0219011,0.0,0.16585636,0.020727025,0.12679921,0.25979176,0.10434112,0.111823864,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
75830143,0,0.0,0.0,0.0,0.0,0.86961895,3.323168e-05,8.524516e-06,0.0,0.114761785,0.03320951,-0.024666345,-0.025858035,0.008307921,0.0021311291,0.0,1.6853439,0.58954614,0.40874946,1.0171819,0.0,0.1674884,0.024666345,0.12718815,0.26022667,0.10457499,0.11192068,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
75926150,0,0.0,0.0,0.0,0.0,0.86882925,3.323168e-05,8.524516e-06,0.0,-0.027766308,0.03275454,-0.0150821805,-0.018000552,0.008307921,0.0021311291,0.0,-0.9027631,2.2079463,0.06501842,1.0101818,0.0,0.1682781,0.0150821805,0.12682119,0.2598703,0.10435901,0.111840144,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
76030943,0,0.0,0.0,0.0,0.0,0.864911,3.323168e-05,8.524516e-06,0.0,0.002489241,0.08530308,-0.014259345,-0.019696884,0.008307921,0.0021311291,0.0,0.45667976,1.5434016,-0.67639065,1.0050666,0.0,0.17219633,0.014259345,0.12709753,0.2602104,0.104377486,0.11192731,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
76134943,0,0.0,0.0,0.0,0.0,0.86065024,3.323168e-05,8.524516e-06,0.0,0.057153214,0.05570464,-0.017836398,-0.026372874,0.008307921,0.0021311291,0.0,1.0486081,0.46515247,0.26435944,1.0033801,0.0,0.1764571,0.017836398,0.12737545,0.26055196,0.104642965,0.11201972,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
76231017,0,0.0,0.0,0.0,0.0,0.8591334,3.323168e-05,8.524516e-06,0.0,0.033936776,0.044104457,-0.011460357,-0.02044088,0.008307921,0.0021311291,0.0,1.0169988,2.163198,0.41072696,1.0028476,0.0,0.17797393,0.011460357,0.12701525,0.26023033,0.10429566,0.11192496,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
76334985,0,0.0,0.0,0.0,0.0,0.860181,3.323168e-05,8.524516e-06,0.0,0.04766848,0.115829386,0.008300843,0.0022704848,0.008307921,0.0021311291,0.0,0.36874354,1.3352314,1.2789195,0.99946,0.0,0.17692637,-0.008300843,0.12729146,0.26056764,0.104354315,0.11201212,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
76438982,0,0.0,0.0,0.0,0.0,0.8667512,3.323168e-05,8.524516e-06,0.0,0.02727885,0.06043537,-0.0037795715,-0.0022815461,0.008307921,0.0021311291,0.0,1.0773417,-0.7232229,0.8413117,1.0000097,0.0,0.17035615,0.0037795715,0.12758999,0.26091936,0.10451149,0.11211737,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
76534943,0,0.0,0.0,0.0,0.0,0.87015444,3.323168e-05,8.524516e-06,0.0,0.11175968,0.15421121,0.007356676,0.011872365,0.008307921,0.0021311291,0.0,1.2794272,2.0368142,0.93373495,0.9978023,0.0,0.16695291,-0.007356676,0.12720747,0.2605505,0.1042029,0.11202072,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
76639745,0,0.0,0.0,0.0,0.0,0.8706789,3.323168e-05,8.524516e-06,0.0,0.04254665,0.04366041,-0.010562028,-0.0053305323,0.008307921,0.0021311291,0.0,-0.7067569,-3.5426912,1.6434748,1.0046126,0.0,0.16642845,0.010562028,0.1274696,0.26088026,0.10430977,0.112100504,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
76743743,0,0.0,0.0,0.0,0.0,0.87247306,3.323168e-05,8.524516e-06,0.0,0.028394325,0.020191453,-0.013513003,-0.007787886,0.008307921,0.0021311291,0.0,0.4551825,2.2685459,-0.028239625,0.9976168,0.0,0.16463429,0.013513003,0.12775473,0.26122418,0.10447931,0.11221833,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
76839743,0,0.0,0.0,0.0,0.0,0.8692786,3.323168e-05,8.524516e-06,0.0,0.060124706,0.072140254,-0.0046654344,-0.0017059663,0.008307921,0.0021311291,0.0,0.97304344,-0.7031889,0.8447774,1.0018798,0.0,0.16782874,0.0046654344,0.12748702,0.26094997,0.10421755,0.11211072,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
76943743,0,0.0,0.0,0.0,0.0,0.8680108,3.323168e-05,8.524516e-06,0.0,-0.0051289513,-0.016361972,-0.006407346,-0.0049424767,0.008307921,0.0021311291,0.0,0.5304536,0.41671097,-0.325501,1.0108935,0.0,0.16909653,0.006407346,0.12782559,0.2613236,0.10445277,0.11223048,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
77047743,0,0.0,0.0,0.0,0.0,0.8693613,3.323168e-05,8.524516e-06,0.0,0.014402232,0.017914016,-0.0035911906,-0.0005109755,0.008307921,0.0021311291,0.0,0.72123265,0.19965643,-1.6666474,1.0104884,0.0,0.16774607,0.0035911906,0.12609094,0.25947452,0.10348523,0.11173182,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
77143743,0,0.0,0.0,0.0,0.0,0.873531,3.323168e-05,8.524516e-06,0.0,-0.01778599,0.0014744806,-0.023928672,-0.016381528,0.008307921,0.0021311291,0.0,-1.6264588,-0.07202006,-1.3220515,1.0207433,0.0,0.16357636,0.023928672,0.12777996,0.26132452,0.10438348,0.11223145,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
77248543,0,0.0,0.0,0.0,0.0,0.87658995,3.323168e-05,8.524516e-06,0.0,0.04967775,-0.04393833,-0.010586036,0.0005185465,0.008307921,0.0021311291,0.0,1.5854065,0.70777214,0.90692276,1.0221677,0.0,0.1605174,0.010586036,0.12604956,0.25947535,0.10348457,0.11174412,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
77352543,0,0.0,0.0,0.0,0.0,0.8795829,3.323168e-05,8.524516e-06,0.0,-0.057286885,0.07987274,9.747999e-05,0.01245675,0.008307921,0.0021311291,0.0,-1.2526076,-0.3361124,-0.23005441,1.0390939,0.0,0.15752447,-9.747999e-05,0.12643783,0.2598762,0.10372843,0.11186221,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
77448543,0,0.0,0.0,0.0,0.0,0.880261,3.323168e-05,8.524516e-06,0.0,-0.070996076,-0.015086131,-0.0046221246,0.007752569,0.008307921,0.0021311291,0.0,-0.88567096,-0.15993746,-0.9405432,1.0355074,0.0,0.15684634,0.0046221246,0.12622605,0.2596344,0.10350426,0.11180077,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
77552543,0,0.0,0.0,0.0,0.0,0.8832892,3.323168e-05,8.524516e-06,0.0,0.100362375,-0.03305762,0.017113227,0.03144623,0.008307921,0.0021311291,0.0,0.2705579,0.35269985,-0.56268746,1.0354908,0.0,0.15381813,-0.017113227,0.1265791,0.2600151,0.10393067,0.11191358,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
77657343,0,0.0,0.0,0.0,0.0,0.88526356,3.323168e-05,8.524516e-06,0.0,0.0047507994,-0.03450456,-0.0046711545,0.010409776,0.008307921,0.0021311291,0.0,-1.0763268,1.2284898,1.5297787,1.0413493,0.0,0.15184379,0.0046711545,0.12695187,0.260407,0.10405034,0.11202698,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
77753358,0,0.0,0.0,0.0,0.0,0.8862439,3.323168e-05,8.524516e-06,0.0,-0.062863015,0.032430388,-0.029436724,-0.012603498,0.008307921,0.0021311291,0.0,2.6647246,0.21437614,0.3331006,1.043993,0.0,0.15086347,0.029436724,0.12666234,0.2600883,0.10390336,0.11195504,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
77857402,0,0.0,0.0,0.0,0.0,0.8890502,3.323168e-05,8.524516e-06,0.0,0.020287097,0.01579598,-0.038866047,-0.022453358,0.008307921,0.0021311291,0.0,2.216364,-0.30909944,-1.724836,1.0463095,0.0,0.14805716,0.038866047,0.12709616,0.26055035,0.10420829,0.11207248,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
77961432,0,0.0,0.0,0.0,0.0,0.893507,3.323168e-05,8.524516e-06,0.0,-0.039998725,-0.10228006,-0.00782059,0.010888281,0.008307921,0.0021311291,0.0,1.8348299,-0.26154608,-0.1759064,1.044062,0.0,0.14360034,0.00782059,0.12743874,0.26092145,0.10425406,0.1121869,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
78057343,0,0.0,0.0,0.0,0.0,0.8972241,3.323168e-05,8.524516e-06,0.0,-0.080482446,-0.07641843,-0.052089773,-0.031161947,0.008307921,0.0021311291,0.0,1.8619705,1.4565098,2.4037778,1.0391351,0.0,0.13988322,0.052089773,0.12719072,0.26062483,0.10424637,0.11212252,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
78161343,0,0.0,0.0,0.0,0.0,0.90013295,3.323168e-05,8.524516e-06,0.0,-0.00815913,-0.083468586,0.0009412602,0.022292975,0.008307921,0.0021311291,0.0,1.080505,1.174791,0.29434383,1.0392346,0.0,0.1369744,-0.0009412602,0.12557283,0.25884432,0.1034432,0.11164516,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
78265382,0,0.0,0.0,0.0,0.0,0.8999451,3.323168e-05,8.524516e-06,0.0,-0.026034905,-0.09739495,0.015424246,0.03457034,0.008307921,0.0021311291,0.0,0.019384304,1.5459583,-0.21634306,1.0390557,0.0,0.13716227,-0.015424246,0.12594026,0.2592346,0.10362193,0.111762606,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
78362146,0,0.0,0.0,0.0,0.0,0.9005973,3.323168e-05,8.524516e-06,0.0,-0.008006525,-0.0138175925,0.0109767495,0.028696064,0.008307921,0.0021311291,0.0,-0.045924954,0.457751,0.30628785,1.042344,0.0,0.13651007,-0.0109767495,0.1277282,0.26114509,0.104595564,0.11228783,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
78466143,0,0.0,0.0,0.0,0.0,0.89944696,3.323168e-05,8.524516e-06,0.0,-0.028555086,-0.0688192,-0.0060373135,0.00974663,0.008307921,0.0021311291,0.0,0.28580573,-1.2054555,1.257516,1.0424197,0.0,0.13766038,0.0060373135,0.12602992,0.25932038,0.103760615,0.111801796,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
78570149,0,0.0,0.0,0.0,0.0,0.90032804,3.323168e-05,8.524516e-06,0.0,0.015143931,-0.0117446305,-0.009773037,0.0054425783,0.008307921,0.0021311291,0.0,-0.7230651,1.3323549,0.56810826,1.04003,0.0,0.13677931,0.009773037,0.12643911,0.25976717,0.10400137,0.11192213,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
78666143,0,0.0,0.0,0.0,0.0,0.8997572,3.323168e-05,8.524516e-06,0.0,-0.021445712,0.015126782,-0.018055052,-0.004256271,0.008307921,0.0021311291,0.0,-0.32593516,-0.9317062,-0.7507902,1.040456,0.0,0.13735014,0.018055052,0.12615204,0.25945356,0.10381013,0.11184428,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
78770143,0,0.0,0.0,0.0,0.0,0.89745224,3.323168e-05,8.524516e-06,0.0,-0.038369283,0.0025432957,-0.014278768,-0.0024399185,0.008307921,0.0021311291,0.0,1.7109507,0.6427551,1.0290983,1.0494816,0.0,0.13965511,0.014278768,0.12653412,0.25985488,0.10404068,0.11196656,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
78874943,0,0.0,0.0,0.0,0.0,0.8969181,3.323168e-05,8.524516e-06,0.0,0.11377605,-0.013411144,0.00995998,0.019954002,0.008307921,0.0021311291,0.0,-0.5567573,-0.7833295,-0.45910108,1.0418702,0.0,0.14018923,-0.00995998,0.12697911,0.2602955,0.10431777,0.11209834,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
78970943,0,0.0,0.0,0.0,0.0,0.89544463,3.323168e-05,8.524516e-06,0.0,-0.01646583,-0.07661761,-0.0066723926,0.0025463314,0.008307921,0.0021311291,0.0,-0.17545503,-0.28949863,0.9422698,1.0485165,0.0,0.14166272,0.0066723926,0.12676252,0.26002076,0.104192644,0.11204225,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
79074943,0,0.0,0.0,0.0,0.0,0.8984504,3.323168e-05,8.524516e-06,0.0,-0.015131568,0.07880527,-0.018275484,-0.0064999205,0.008307921,0.0021311291,0.0,1.5092199,1.393471,-0.23841117,1.0526178,0.0,0.13865697,0.018275484,0.12727965,0.26053926,0.10456694,0.1121882,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
79178943,0,0.0,0.0,0.0,0.0,0.9031704,3.323168e-05,8.524516e-06,0.0,0.021839263,-0.018090263,-0.009296316,0.007436278,0.008307921,0.0021311291,0.0,0.5930742,-1.762236,1.6375359,1.0628443,0.0,0.13393694,0.009296316,0.12770148,0.2609689,0.104763,0.11231354,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
79282943,0,0.0,0.0,0.0,0.0,0.9067148,3.323168e-05,8.524516e-06,0.0,0.0067142253,-0.036325224,-0.0073021594,0.011191038,0.008307921,0.0021311291,0.0,-1.4817543,0.8916822,-1.4371686,1.06346,0.0,0.13039255,0.0073021594,0.12602206,0.2591685,0.10392007,0.11184167,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
79387743,0,0.0,0.0,0.0,0.0,0.90829915,3.323168e-05,8.524516e-06,0.0,-0.03150511,-0.0011510983,-0.026025793,-0.0072042383,0.008307921,0.0021311291,0.0,-1.3862365,-0.51318514,-0.6204583,1.0673983,0.0,0.1288082,0.026025793,0.1263917,0.25957134,0.1041171,0.111954354,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
79491743,0,0.0,0.0,0.0,0.0,0.9098648,3.323168e-05,8.524516e-06,0.0,-0.009780604,-0.07189523,0.017162222,0.03689232,0.008307921,0.0021311291,0.0,1.0060191,0.26337054,1.4374946,1.0682398,0.0,0.12724257,-0.017162222,0.12676042,0.25997248,0.10439756,0.11207206,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
79587787,0,0.0,0.0,0.0,0.0,0.91465086,3.323168e-05,8.524516e-06,0.0,0.018770482,-0.024838088,-0.0011946653,0.021191746,0.008307921,0.0021311291,0.0,-0.62805176,1.2202832,0.74578416,1.073116,0.0,0.12245649,0.0011946653,0.12657118,0.25975782,0.10430218,0.11201171,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
79691758,0,0.0,0.0,0.0,0.0,0.9191878,3.323168e-05,8.524516e-06,0.0,-0.076297775,-0.03848746,0.009553978,0.03460615,0.008307921,0.0021311291,0.0,-0.18562284,-0.25738198,0.30846182,1.070301,0.0,0.117919564,-0.009553978,0.12700097,0.26019263,0.104566894,0.11214462,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
79795752,0,0.0,0.0,0.0,0.0,0.9207163,3.323168e-05,8.524516e-06,0.0,0.020732079,-0.0579354,0.0031575593,0.027541742,0.008307921,0.0021311291,0.0,0.6270887,-0.6728275,-1.2917589,1.0610287,0.0,0.11639106,-0.0031575593,0.12542367,0.25845113,0.10384151,0.11168863,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
79891796,0,0.0,0.0,0.0,0.0,0.9228286,3.323168e-05,8.524516e-06,0.0,-0.0051029203,-0.08210208,0.008944282,0.033353604,0.008307921,0.0021311291,0.0,-1.5503751,-0.97708493,-1.7146196,1.059157,0.0,0.114278734,-0.008944282,0.12725699,0.2603896,0.104918815,0.11222969,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
79996543,0,0.0,0.0,0.0,0.0,0.92430216,3.323168e-05,8.524516e-06,0.0,-0.028259734,-0.019788798,0.018863803,0.042648576,0.008307921,0.0021311291,0.0,0.5066898,0.7025002,-1.3750553,1.0491657,0.0,0.11280519,-0.018863803,0.12566754,0.2586468,0.10406776,0.11177425,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
80100543,0,0.0,0.0,0.0,0.0,0.9238923,3.323168e-05,8.524516e-06,0.0,-0.032480575,0.01682073,-0.009081133,0.013117231,0.008307921,0.0021311291,0.0,0.15045054,-0.82562774,0.7388348,1.0561632,0.0,0.11321503,0.009081133,0.12608023,0.25907913,0.1043494,0.1119026,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
80196543,0,0.0,0.0,0.0,0.0,0.922332,3.323168e-05,8.524516e-06,0.0,-0.026822072,-0.052619178,-0.024039797,-0.0051437845,0.008307921,0.0021311291,0.0,1.5460584,0.33843505,-0.9157618,1.0530608,0.0,0.11477536,0.024039797,0.12794766,0.26107538,0.10518137,0.112439185,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
80300543,0,0.0,0.0,0.0,0.0,0.92039096,3.323168e-05,8.524516e-06,0.0,-0.0037211636,-0.02472757,-0.012170749,0.0038908583,0.008307921,0.0021311291,0.0,-1.8451781,1.1562504,-0.8412069,1.0472008,0.0,0.116716385,0.012170749,0.12627003,0.259286,0.104299046,0.11196335,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
80404543,0,0.0,0.0,0.0,0.0,0.9201734,3.323168e-05,8.524516e-06,0.0,-0.048130527,0.029757354,-0.011797764,0.0039019773,0.008307921,0.0021311291,0.0,-0.99208516,1.2235982,-0.9837493,1.0453874,0.0,0.11693394,0.011797764,0.1266277,0.25969023,0.10445453,0.11208094,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
80500559,0,0.0,0.0,0.0,0.0,0.9190436,3.323168e-05,8.524516e-06,0.0,0.00047359086,0.01915016,-0.008165041,0.0068797423,0.008307921,0.0021311291,0.0,0.39115915,-0.11043432,0.638075,1.0481862,0.0,0.11806375,0.008165041,0.12632117,0.25938326,0.10428313,0.11200218,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
80605382,0,0.0,0.0,0.0,0.0,0.916855,3.323168e-05,8.524516e-06,0.0,0.030929687,0.020264179,-0.012721596,-0.00013094855,0.008307921,0.0021311291,0.0,-0.03722078,0.5117329,-0.6051051,1.0428145,0.0,0.12025237,0.012721596,0.12662852,0.25975913,0.10439321,0.11210676,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
80709343,0,0.0,0.0,0.0,0.0,0.9132991,3.323168e-05,8.524516e-06,0.0,-0.041841634,0.040788315,-0.026040092,-0.015917575,0.008307921,0.0021311291,0.0,0.452616,0.34446403,0.46286342,1.0403898,0.0,0.123808265,0.026040092,0.12693377,0.26013348,0.104477875,0.112212874,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
80805389,0,0.0,0.0,0.0,0.0,0.91253,3.323168e-05,8.524516e-06,0.0,0.040410727,0.12679102,-0.036896974,-0.026539762,0.008307921,0.0021311291,0.0,1.0573934,0.88664913,-0.052830923,1.0437785,0.0,0.12457734,0.036896974,0.1266387,0.25986534,0.10428518,0.1121281,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
80909343,0,0.0,0.0,0.0,0.0,0.91003245,3.323168e-05,8.524516e-06,0.0,0.061055467,0.105610594,-0.026622172,-0.017355682,0.008307921,0.0021311291,0.0,0.56834316,-0.99474806,0.20910601,1.0447377,0.0,0.1270749,0.026622172,0.12701786,0.2602792,0.1044322,0.11224971,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
81013343,0,0.0,0.0,0.0,0.0,0.91061366,3.323168e-05,8.524516e-06,0.0,0.08762988,0.1034403,-0.02284143,-0.011393905,0.008307921,0.0021311291,0.0,0.21972924,0.7605151,0.3572925,1.0434116,0.0,0.12649369,0.02284143,0.12739101,0.2606924,0.1045981,0.112376854,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
81110147,0,0.0,0.0,0.0,0.0,0.91065526,3.323168e-05,8.524516e-06,0.0,0.048662554,0.15784164,-0.030498812,-0.01793239,0.008307921,0.0021311291,0.0,-1.0636436,0.1450344,-0.21779053,1.045407,0.0,0.12645209,0.030498812,0.12704942,0.26036108,0.10438492,0.11228973,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
81214143,0,0.0,0.0,0.0,0.0,0.91027266,3.323168e-05,8.524516e-06,0.0,0.057074748,0.13914655,-0.02476749,-0.010873953,0.008307921,0.0021311291,0.0,0.63922244,0.3421739,-0.03645668,1.0447093,0.0,0.12683469,0.02476749,0.12748446,0.26084542,0.10459714,0.11241838,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
81318187,0,0.0,0.0,0.0,0.0,0.91055405,3.323168e-05,8.524516e-06,0.0,0.10747996,0.17775649,-0.026054423,-0.010738105,0.008307921,0.0021311291,0.0,-0.007440909,-0.20415828,-0.006796794,1.0473262,0.0,0.1265533,0.026054423,0.12785645,0.26125765,0.10480526,0.11253857,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
81414143,0,0.0,0.0,0.0,0.0,0.911652,3.323168e-05,8.524516e-06,0.0,0.04679387,0.14329685,-0.028882112,-0.011489308,0.008307921,0.0021311291,0.0,-0.3525944,-0.32369673,-0.08893275,1.0491632,0.0,0.12545532,0.028882112,0.12753081,0.26093373,0.1045914,0.11246245,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
81518146,0,0.0,0.0,0.0,0.0,0.9128407,3.323168e-05,8.524516e-06,0.0,0.05997225,0.13558646,-0.028857306,-0.009311571,0.008307921,0.0021311291,0.0,0.34066162,-0.22170235,-0.018419629,1.0482918,0.0,0.124266624,0.028857306,0.12784982,0.26131597,0.1047157,0.11257239,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
81622946,0,0.0,0.0,0.0,0.0,0.9096882,3.323168e-05,8.524516e-06,0.0,0.07859664,0.1407222,-0.02494052,-0.007963233,0.008307921,0.0021311291,0.0,0.071421176,0.055041257,-0.005428578,1.0484211,0.0,0.12741917,0.02494052,0.12613405,0.25949752,0.10380576,0.112084344,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
81718946,0,0.0,0.0,0.0,0.0,0.9054802,3.323168e-05,8.524516e-06,0.0,0.05278567,0.14676766,-0.029774006,-0.01579648,0.008307921,0.0021311291,0.0,-0.23006183,-0.28977087,0.22600007,1.0489653,0.0,0.13162714,0.029774006,0.12594369,0.2592869,0.1036945,0.11202917,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
81822946,0,0.0,0.0,0.0,0.0,0.90487844,3.323168e-05,8.524516e-06,0.0,0.060673196,0.13066795,-0.032097183,-0.016991679,0.008307921,0.0021311291,0.0,0.12889642,-0.262877,0.108295605,1.0496602,0.0,0.13222891,0.032097183,0.12634856,0.2597182,0.10390126,0.112161376,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
81926966,0,0.0,0.0,0.0,0.0,0.902876,3.323168e-05,8.524516e-06,0.0,0.059708033,0.11337314,-0.03079307,-0.01597817,0.008307921,0.0021311291,0.0,-0.053416777,-0.11096843,0.07107627,1.0508451,0.0,0.13423133,0.03079307,0.12678699,0.26017097,0.10412388,0.11230033,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
