timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
25783047,25782946,0.025253562,0.020973133,-0.043949723
25807045,25806944,-0.09756492,0.009476699,0.0060646245
25831104,25830994,-0.045409437,-0.0799106,0.10860016
25851838,25851743,0.14834207,-0.03870657,0.028248731
25871846,25871744,0.023525579,0.07562225,-0.113897726
25895839,25895744,-0.08061185,0.023133192,-0.12463484
25919839,25919744,0.007792165,-0.021570794,-0.06472963
25943860,25943755,0.08307947,-0.049499296,0.017889462
25968071,25967857,0.06413299,0.055324666,-0.034353912
25987867,25987756,-0.05883365,0.09544776,-0.0780541
26010243,26010144,-0.016706226,-0.068258114,-0.026397822
26031079,26030966,0.088388585,-0.035335854,-0.06412028
26051090,26050986,0.08549062,0.04065708,-0.054642137
26072000,26071795,-0.034446865,0.0067208465,-0.052923128
26095854,26095744,-0.112069964,-0.0059485864,-0.04815113
26119048,26118946,-0.036846798,-0.03161936,-0.009144821
26143045,26142944,-0.0045794887,0.0013165195,-0.04234054
26167847,26167746,-0.055777673,0.04255805,-0.048812333
26187876,26187750,-0.06752425,0.0017905582,-0.027896764
26207849,26207746,0.10738888,0.008426409,0.006679901
26229442,26229343,0.24001943,-0.045659415,-0.10628041
26251073,26250964,0.070028305,0.045187365,-0.2727258
26271839,26271744,-0.07364187,0.04657656,-0.22699308
26291848,26291743,-0.11013082,-0.0026719016,-0.06541991
26312655,26312549,-0.08317095,-0.055413935,0.11683644
26335841,26335744,-0.023750192,-0.09997408,0.1172972
26359053,26358944,-0.0015721987,0.108191535,-0.036759593
26380804,26380629,0.030815998,-0.02404048,-0.18141568
26400654,26400547,0.0590452,0.022355713,-0.15264134
26424641,26424544,0.032567807,0.058886584,-0.06182135
26448651,26448555,-0.07146461,0.009994607,0.040273916
26472641,26472545,-0.038908742,0.039224733,0.044954605
26496650,26496546,0.14554404,-0.061805498,-0.07845342
26516782,26516603,0.052429724,0.03132545,-0.16482331
26536808,26536632,-0.09978842,0.036541954,-0.20601383
26559848,26559752,-0.08866195,-0.023712667,-0.03022742
26583909,26583789,-0.012643889,-0.035521816,0.11266357
26604654,26604548,0.025810994,-0.027369693,0.09013161
26624642,26624546,-0.019422812,0.042897336,-0.05499858
26648639,26648544,-0.009192189,-0.0075411964,-0.16552648
26671842,26671747,0.0671834,0.0011261618,-0.14904952
26696639,26696544,0.07680601,0.04321212,-0.104839444
26720639,26720544,-0.054567255,0.048692722,-0.024599116
26744657,26744562,-0.05780893,-0.01126092,-0.006670994
26765609,26765396,-0.04649378,-0.04061263,-0.0019256768
26785664,26785460,0.009212517,-0.02131055,-0.046105955
26808639,26808544,-0.04293129,0.0024003522,-0.12379045
26832657,26832545,-0.10607455,-0.011281699,-0.09751816
26856652,26856545,0.0053216764,-0.07213548,-0.007897254
26877441,26877343,0.022144837,0.018418228,0.027704712
26897443,26897346,0.011001179,0.03768565,0.05201071
26920653,26920546,0.030160623,0.040324166,-0.033072527
26945637,26945424,0.09999914,0.013388919,-0.097272195
26968656,26968546,0.10471166,-0.010665849,-0.14545336
26989438,26989343,-0.00939785,0.052075632,-0.13626382
27009448,27009346,-0.024976598,-0.0069300467,0.02390424
27031847,27031744,-0.062173188,-0.008656709,0.17098011
27052653,27052543,-0.019406505,-0.020934276,0.11869936
27073452,27073346,-0.01176525,-0.031184295,-0.060326956
27093451,27093343,-0.026020674,0.013296695,-0.19093485
27115839,27115744,-0.04582801,-0.009361118,-0.19248381
27137446,27137346,-0.012993159,-0.01759367,-0.05285498
27160652,27160555,0.017600445,0.024903324,0.12798129
27181479,27181375,0.010050342,0.0005157052,0.11073086
27203071,27202954,0.0035406589,0.04780853,0.011169476
27225493,27225385,0.042430453,0.005016204,-0.0998121
27249465,27249352,-0.061598953,-0.008430821,-0.038878724
27273441,27273345,-0.04534755,-0.03175339,0.10296087
27293438,27293343,0.030536056,-0.050876245,0.1096743
27315040,27314943,0.072235756,-0.0056749894,0.04001653
27336653,27336544,0.01835405,0.019891297,-0.042925052
27360650,27360544,-0.006023541,0.059288256,-0.08133851
27381450,27381351,0.042876877,-0.010165619,-0.042832684
27401439,27401344,-0.02484661,-0.0011098112,-0.014902186
27422240,27422145,-0.031645812,0.033493496,0.019624721
27444813,27444604,0.021858448,-0.027789611,-0.039448492
27466241,27466144,-0.022283368,0.011473382,-0.11436818
27486285,27486177,-0.067976266,-0.022224542,-0.062899835
27506258,27506148,-0.14787327,0.006447594,0.062002677
27529443,27529346,-0.054209627,-0.049550075,0.11878659
27553456,27553358,0.06468818,-0.057883494,0.028085263
27573453,27573358,-0.0052554496,0.027484313,-0.031556204
27594249,27594144,-0.03319385,-0.012079824,-0.06439713
27618243,27618147,0.061967917,0.03951694,-0.060009375
27642451,27642233,0.20044674,-0.0013202059,-0.034952417
27666249,27666144,-0.01697714,0.04867438,0.025752043
27690256,27690151,-0.13761649,0.026360255,0.10821552
27714254,27714145,0.037720773,-0.055390906,0.09126099
27734248,27734143,0.086896196,0.019282585,0.028142879
27755865,27755750,0.09257354,0.051706344,-0.1719914
27776695,27776589,-0.056010887,0.116226874,-0.25328425
27797438,27797343,-0.08203744,0.08181188,-0.11367862
27819103,27818997,0.045048606,0.05212761,0.11689164
27839896,27839792,0.035667907,0.014305222,0.27340063
27861443,27861344,-0.06444184,-0.03764252,0.25891668
27882248,27882148,-0.09012866,-0.16659313,0.06137855
27906245,27906149,-0.20899321,-0.00785368,-0.14041501
27926246,27926143,-0.021673163,-0.13397859,-0.11067026
27949449,27949354,0.010566866,-0.09324447,-0.034884576
27969439,27969344,-0.022818623,0.030583082,0.3502924
27990240,27990145,0.02887679,-0.070089184,0.3515013
28011044,28010943,0.12571552,0.0013159239,0.12796055
28035043,28034944,0.16036029,0.061925303,-0.25450423
28059064,28058946,0.05299597,0.25006074,-0.40028557
28083044,28082944,0.03725929,0.11372027,-0.1203567
28107052,28106957,0.026674654,-0.034765948,0.10366559
28131086,28130981,-0.0134639535,0.017199924,0.144102
28151040,28150943,-0.11825037,-0.06395155,0.09027923
28173506,28173393,-0.2059561,-0.06694694,-0.051203646
28194247,28194144,-0.00064350443,-0.044910565,-0.15378621
28218270,28218164,0.0073707043,-0.059827678,-0.046828236
28239046,28238946,-0.038135417,-0.08419475,0.0950821
28259077,28258959,-0.09478433,-0.005163541,0.31386486
28283049,28282944,0.1110885,-0.01445467,0.1498211
28307053,28306944,0.14275661,0.060884356,-0.18684502
28331216,28330992,-0.037403673,0.08736816,-0.28062314
28354249,28354144,0.14181985,0.09921513,-0.13756396
28375048,28374943,0.17842539,0.07082714,-0.010295834
28396649,28396543,0.11135422,-0.011984961,0.10250942
28418263,28418161,-0.07599101,-0.032915954,0.06755954
28442246,28442144,-0.18526992,-0.012693912,0.005118857
28463074,28462954,-0.14564107,-0.071774326,0.010068881
28483873,28483760,-0.1091779,-0.13413918,0.03232202
28504642,28504543,0.0076637417,0.004277756,0.044283647
28526279,28526178,0.023044344,0.016041953,-0.10358296
28547091,28546981,-0.09619416,0.026718443,-0.16950488
28567890,28567780,-0.04636917,0.13321559,-0.041150384
28587842,28587746,0.08530163,0.025114045,0.12781689
28611048,28610946,0.17025618,0.016663639,0.10539482
28631045,28630946,0.124139875,0.04480886,-0.023768356
28653492,28653380,0.07168403,0.01089165,-0.1986342
28675859,28675754,0.018473668,0.005199981,-0.1937949
28697481,28697365,-0.03755274,-0.08732164,-0.05986172
28719062,28718960,-0.06594964,-0.090421416,0.071877494
28739848,28739744,-0.073310904,-0.028229363,0.121756256
28759840,28759745,-0.11759462,0.048044834,0.0478519
28781452,28781343,-0.01834181,-0.10017483,0.04373105
28803860,28803755,0.08069699,-0.013870746,-0.17689297
28827889,28827781,0.016046781,0.073220566,-0.22586711
28852013,28851791,-0.02878809,0.068615876,-0.09339541
28871862,28871756,0.018066907,0.079779826,0.03243552
28893454,28893343,0.073898554,-0.0365334,0.046695396
28915849,28915745,0.0117806615,0.053903595,-0.045571167
28939841,28939745,-0.021995423,-0.017777305,-0.11102771
28963857,28963745,-0.061779514,-0.027319603,-0.065452375
28987840,28987743,-0.017665433,-0.039494313,0.01757073
29007846,29007743,0.0076041357,-0.02865889,0.05520075
29029438,29029343,-0.025946155,0.020003956,0.0018886128
29051839,29051744,0.007047946,-0.013365521,-0.06593139
29075850,29075750,0.042142652,0.008214053,-0.08470067
29096661,29096552,0.025333889,0.020862596,-0.074305035
29116643,29116546,0.045055546,0.041851047,-0.069919564
29140787,29140610,0.011944497,0.049635954,-0.05574731
29163867,29163747,0.012842145,-0.024550807,-0.026379712
29183848,29183743,-0.012247461,0.02536347,-0.022032643
29204695,29204590,-0.08593033,-0.0136499815,0.010647259
29224681,29224577,-0.11238815,-0.029727157,0.028253336
29247050,29246943,-0.045813024,-0.042669613,-0.0052050063
29268663,29268552,0.03744622,-0.044851243,0.0050190487
29288822,29288624,0.0041078827,0.031845212,0.046052907
29308676,29308571,0.053058002,0.056764673,0.038520176
29331864,29331746,0.11500683,-0.0025982838,-0.07203054
29356019,29355796,-0.0015743367,0.032867603,-0.12811522
29376649,29376543,-0.0818847,0.032889638,-0.047513716
29396654,29396557,-0.08849872,0.0055538053,0.07965351
29419853,29419749,0.028232398,-0.041672822,0.12816317
29443855,29443748,0.07332378,-0.0052078636,-0.052844003
29467850,29467747,-0.023466436,0.044993296,-0.2045133
29488686,29488551,0.0005421202,-0.00939312,-0.11969736
29508642,29508546,0.056814495,-0.019756958,0.059396442
29530238,29530143,0.010139064,0.0034931065,0.19797042
29551057,29550943,-0.11538597,-0.0091474885,0.1506443
29572668,29572551,-0.074976094,-0.033476472,0.024977243
29592641,29592546,0.023900863,-0.028599817,-0.09969517
29613443,29613345,0.03615839,-0.0053228233,-0.11855287
29637477,29637371,0.02205222,0.017499784,-0.055983804
29660642,29660546,0.013698237,0.04691864,0.005410962
29680691,29680580,-0.0070008105,0.036994264,0.053988907
29701605,29701395,0.0007067672,-0.01422248,0.057603292
29724647,29724547,0.043266725,0.025994664,-0.0004228442
29748654,29748547,0.015439068,-0.013008125,-0.06242673
29768649,29768543,-0.0019321204,-0.044976182,-0.0758854
29789618,29789389,-0.036905028,-0.01664528,-0.029443808
29809627,29809412,-0.11222541,-0.006767551,0.102000795
29831054,29830943,-0.04959785,-0.03289566,0.17151733
29852651,29852544,0.06546356,0.0016142013,0.09692965
29873446,29873343,0.017147487,-0.0014420988,-0.060796138
29893501,29893395,0.019631369,0.017377,-0.21789312
29917444,29917346,0.1156903,0.030080132,-0.1903506
29941453,29941350,0.05318287,-0.022477513,-0.0002945098
29964675,29964553,-0.07188678,0.058659084,0.120566316
29985490,29985385,-0.020379145,-0.013023111,0.12166625
30005443,30005348,0.021222472,-0.05722217,-0.025845373
30028653,30028555,0.007870388,-0.013008654,-0.16006924
30052647,30052547,-0.066352576,-0.005444059,-0.089348204
30072664,30072569,-0.0444962,-0.011526182,0.10623946
30093490,30093385,0.047702473,-0.01617678,0.17787403
30114286,30114164,0.011032482,-0.0019051655,0.08196977
30135847,30135743,-0.023862274,0.030733787,-0.066336885
30156639,30156544,-0.0052786926,0.023586541,-0.15105462
30177438,30177343,0.04538523,-0.006827372,-0.07300063
30198257,30198156,0.04886265,0.024145158,-0.002420793
30222263,30222149,-0.030654062,0.05642446,0.022047412
30246282,30246179,-0.030996412,0.0029449167,-0.0170322
30269467,30269365,-0.020367725,-0.009255379,-0.07272472
30293447,30293344,0.034485243,-0.02925432,-0.08329741
30314248,30314143,-0.0055668526,0.0063744104,-0.060591802
30334251,30334146,-0.046945054,0.017695092,0.03748927
30357452,30357346,-0.042707607,-0.009501699,0.120553866
30381483,30381363,0.008996314,-0.024526045,0.057181578
30401449,30401346,0.025252113,0.012555508,-0.06363153
30422258,30422145,0.04364043,0.023956979,-0.13469216
30446253,30446149,0.07882414,0.013653388,-0.07506986
30470239,30470144,0.030149784,0.01841402,0.0068146433
30494252,30494144,-0.026317865,0.009486912,0.052872896
30518284,30518183,-0.032055907,0.005684903,0.012056973
30542247,30542145,-0.012168062,-0.020527672,-0.01840382
30562257,30562143,-0.06586227,-0.0057708947,-0.005037765
30584642,30584544,-0.057945613,-0.01843941,0.039420985
30606290,30606181,-0.039441023,0.002918527,0.020625202
30629447,30629344,-0.012060019,-0.0021115572,-0.0033179626
30650262,30650161,0.010771943,0.027351698,-0.012413923
30670246,30670144,0.025999323,0.0029702939,-0.050698638
30695046,30694944,0.02377763,0.032068633,-0.04080746
30719045,30718946,0.041173566,0.010044629,-0.011551319
30743043,30742944,0.011583673,-0.011769652,0.026406936
30767111,30766992,-0.033595808,-0.008352439,0.022545911
30791044,30790946,0.0010261182,-0.027940053,-0.00026267068
30811061,30810958,0.002821779,-0.016412783,-0.008787207
30833439,30833344,0.048237644,-0.0027512368,-0.018360622
30854279,30854162,0.055548646,-0.0011285511,-0.056100797
30877439,30877344,-0.052650593,0.039787702,-0.07172781
30899042,30898943,-0.10088449,0.009616967,0.029209312
30919052,30918946,-0.022934072,-0.035456568,0.07761257
30941475,30941371,0.05744911,-0.0039571817,0.051673315
30961442,30961343,0.018611535,0.052079976,-0.034046672
30983087,30982961,0.0010611869,0.031633098,-0.15082304
31003058,31002960,0.019327564,-0.02589148,-0.121421926
31025492,31025376,0.002366706,-0.030637302,0.03953969
31046260,31046145,-0.034171134,0.0043053525,0.14113805
31067048,31066943,-0.03935862,-0.012766271,0.12772352
31087051,31086946,0.026752649,-0.010126278,0.07945738
31109459,31109364,0.052244183,0.016376588,-0.008458221
31130268,31130166,0.07038232,0.008236419,-0.056651168
31151048,31150945,0.11460264,0.034612786,-0.08688018
31171059,31170949,0.055550866,0.02032964,-0.10346157
31191045,31190944,-0.058944028,-0.003175,-0.05785616
31215905,31215790,-0.100072265,-0.018023362,-0.019497566
31239860,31239757,-0.078702286,-0.06542386,0.01841313
31263854,31263745,-0.115294784,-0.006278754,0.042160287
31283848,31283743,-0.057538025,0.00520698,0.050346706
31303854,31303749,-0.030523341,-0.035954893,0.04219232
31327057,31326953,0.033884235,0.018925417,-0.005099832
31351052,31350946,0.023547223,0.035348408,-0.034200944
31371042,31370943,0.028564915,0.010203214,-0.0210896
31391859,31391762,0.042360768,0.033243477,0.0113584595
31415850,31415746,0.07590423,0.013469018,0.018370856
31439905,31439783,0.07789569,-0.012231721,-0.0073594507
31463045,31462944,0.0014056698,-0.009887438,-0.034156244
31487839,31487744,-0.04817392,-0.0030747144,-0.025898682
31511839,31511744,-0.02356556,-0.06314359,0.07620686
31531882,31531777,-0.05038548,-0.029183893,0.10012392
31554251,31554146,-0.02275598,0.022243995,0.080421805
31575843,31575744,-0.028001884,0.00892434,0.00028353417
31599041,31598944,0.00035807464,0.020778311,-0.052423675
31619841,31619746,0.054223385,0.0074663186,-0.10999372
31639844,31639749,0.05550948,0.02330406,-0.09523895
31661438,31661343,-0.0479904,0.0802036,-0.014317267
31683074,31682944,-0.031562407,-0.034824677,0.13402885
31703850,31703744,0.02099361,-0.059072718,0.14473918
31724696,31724592,0.024391951,-0.017778534,0.07441343
31744677,31744573,-0.06308081,-0.024273677,-0.010890085
31767878,31767772,0.02694368,-0.0018215667,-0.027993074
31787847,31787743,0.07162897,-0.018745156,0.025004584
31808709,31808597,0.024417892,-0.0066783605,0.05718182
31828697,31828573,0.015353918,0.04521858,0.03491676
31851076,31850957,-0.016553953,0.017826699,0.026723396
31871856,31871755,-0.024022577,-0.022526724,-0.0038742633
31892807,31892598,0.06682381,0.02543124,-0.059723128
31912693,31912582,0.0060484,0.028628573,-0.067418694
31936654,31936550,-0.12956199,-0.011698144,-0.001677373
31960644,31960546,-0.0007858931,-0.021983897,0.056754712
31984641,31984544,0.00512587,-0.04878129,0.09003558
32004641,32004546,-0.031638283,0.033974703,0.064230025
32024638,32024543,0.019433351,0.00013352302,-0.0020591482
32047863,32047760,0.0034953088,-0.038586143,-0.021440517
32067838,32067743,-0.019400453,0.023439452,0.0034478488
32088685,32088570,0.0663689,0.011409483,0.0397849
32108638,32108543,0.053980388,0.02087531,0.009189484
32131071,32130968,0.004144313,0.0165687,-0.057286784
32152650,32152555,0.0015671441,-0.0077309934,-0.09938066
32176697,32176580,0.026569959,0.018672638,-0.072535805
32196638,32196543,-0.027475404,0.023181496,-0.004504564
32218284,32218177,-0.07823277,0.013051678,0.09587986
32240641,32240545,-0.07593524,-0.047392208,0.115927264
32264640,32264545,0.005593219,-0.053896956,-0.0024415874
32288654,32288545,0.07390764,0.017450172,-0.12438534
32308653,32308558,0.0074004545,0.04881897,-0.15836333
32329614,32329412,0.01576701,0.00053061265,-0.04940386
32352650,32352546,0.028829489,-0.022581762,0.077256545
32377447,32377344,0.020299966,0.021999776,0.07047121
32400653,32400547,-0.034341235,0.0063352296,-0.018779509
32421484,32421361,-0.038398568,-0.0036235543,-0.051037747
32441444,32441346,0.014220907,-0.052198026,-0.053068236
32465607,32465397,-0.016282815,0.00569095,-0.009215644
32488684,32488578,-0.07859863,0.03585368,0.053732257
32508638,32508543,-0.04123707,-0.022780802,0.07174689
32529441,32529346,-0.02813827,0.0004482197,0.010030995
32553488,32553384,0.037172534,0.0058899024,-0.08465022
32577444,32577344,0.028475117,0.03387671,-0.10917954
32601491,32601387,0.10060563,0.007497943,-0.067648664
32625515,32625401,0.044779245,-0.0011752895,0.015165184
32649452,32649348,0.04062785,-0.007723158,0.04738853
32669453,32669358,0.03442844,-0.028032906,0.009639926
32691040,32690943,-0.01882139,-0.031991456,-0.0034790512
32712647,32712544,-0.0032182669,-0.06217884,0.005305477
32736650,32736544,0.019927198,-0.024421766,0.03862247
32757440,32757345,-0.0050552096,0.019648526,0.05818046
32777439,32777344,0.014323637,-0.048134185,0.13256514
32799057,32798959,-0.053102255,0.012879667,-0.034780137
32820651,32820545,-0.0029972224,0.060275137,-0.086523265
32841447,32841346,-0.046556655,0.088010594,-0.1788544
32861451,32861345,-0.09374854,0.056712136,-0.10894768
32883064,32882959,-0.035698958,-0.008428845,-0.007150535
32905482,32905377,-0.020589672,0.0003265785,-0.0013733939
32929464,32929367,0.032689933,0.034943227,-0.038341742
32950266,32950165,-0.03268786,0.00435464,-0.04665974
32970248,32970146,-0.06645159,-0.062421553,0.025228374
32993450,32993346,-0.015083659,-0.055219125,0.07635989
33017444,33017346,0.043503463,-0.049053945,0.12127932
33040639,33040544,0.11997929,0.00682215,0.07459205
33061446,33061351,0.10559403,0.04739775,-0.013625845
33082246,33082143,0.09950806,-0.0036071632,-0.08530708
33106242,33106146,0.05998494,0.033724006,-0.13681878
33130248,33130151,0.004329779,0.030860268,-0.113239236
33153439,33153344,-0.031233747,0.019494373,-0.040494725
33173438,33173343,-0.07758168,0.024612276,-0.0026731635
33194258,33194146,-0.12791379,-0.0077192127,0.036441717
33216801,33216599,-0.121451914,-0.04451693,0.025062526
33241457,33241360,-0.07874962,-0.018455481,-0.031300183
33261462,33261356,-0.061103642,-0.018201657,-0.019623786
33282264,33282146,-0.0076982183,-0.00528033,-0.010302426
33303174,33302999,0.065597355,0.0026259434,-0.0035820133
33325441,33325346,0.07816597,-0.0037027523,0.03575079
33346241,33346144,0.1030189,-0.0012525227,0.0024153711
33366247,33366146,0.110154025,0.046827126,-0.046744235
33386257,33386145,0.09265327,0.02295398,-0.08161292
33410253,33410146,0.070688725,0.023695111,-0.042497672
33434278,33434161,-0.02683309,0.004349297,-0.02075476
33458262,33458157,-0.045085326,-0.021253772,0.0001107445
33482256,33482154,-0.094603725,-0.0026081586,-0.040762022
33503063,33502953,-0.047986496,-0.0021751232,-0.062188365
33523045,33522946,-0.081106625,0.007971,-0.024616223
33546242,33546147,-0.11543958,-0.024817305,0.080000155
33570285,33570178,-0.03014607,-0.012939345,0.07000829
33595056,33594946,0.08228666,0.016636899,-0.04066909
33615065,33614947,0.057813004,0.025712006,-0.046176154
33635043,33634944,0.021109525,0.021124698,-0.0092955865
33658243,33658144,-0.054391533,0.015746292,0.11066576
33683041,33682944,0.0006606242,-0.063669436,0.18337665
33707101,33706995,0.09278976,-0.05228187,0.07339645
33731046,33730947,0.08228467,0.037125148,-0.09924141
33751053,33750943,0.04917535,0.017313426,-0.16757232
33773441,33773346,-0.027351934,-0.005416118,-0.09361089
33794449,33794235,-0.015966909,0.021464957,0.037822876
33818255,33818145,0.02257536,0.018759906,0.08529495
33839045,33838946,-0.018548714,0.024142424,0.02580374
33859046,33858946,0.0047673564,-0.0008578219,-0.073614456
33880644,33880549,0.0061059208,-0.018649204,-0.109694876
33902251,33902147,-0.0678293,0.0008111934,-0.005046185
33923072,33922945,-0.11152529,-0.023117822,0.15279216
33943061,33942966,-0.06840722,-0.023537379,0.19330162
33964648,33964549,0.026928902,-0.02614902,0.07397921
33987846,33987747,0.022908643,0.0032310134,-0.13037972
34011841,34011745,0.0040418995,0.01993599,-0.14599979
34035072,34034957,0.041121803,0.028291704,0.023264239
34055848,34055753,0.048807364,0.001191762,0.156772
34075846,34075744,0.04301977,-0.00039047422,0.107005715
34099850,34099746,0.012508344,0.011382027,-0.077550955
34123872,34123755,0.013888202,0.004350829,-0.14410627
34147843,34147745,0.016850563,-0.019107673,-0.018877536
34167838,34167743,-0.008421512,-0.020250522,0.09628367
34187848,34187745,-0.041347526,-0.008603785,0.11308606
34210239,34210144,-0.067873195,-0.018875707,0.022442231
34231068,34230962,-0.009018075,-0.012378482,-0.07918889
34251844,34251745,0.06014317,-0.0013961971,-0.12719655
34271845,34271743,0.010069714,0.010884089,-0.06388166
34294265,34294149,-0.044515487,0.024222853,0.038489766
34315070,34314966,-0.016092563,0.00758491,0.09812554
34335848,34335746,-0.026867313,-0.014145394,0.046339765
34355856,34355744,-0.014220956,-0.015805388,-0.04012827
34379843,34379745,-0.018625775,0.022946177,-0.07734279
34403854,34403745,0.036912847,0.005348095,-0.025073031
34427839,34427744,0.076966956,0.013763482,0.004612526
34451839,34451744,0.025312295,0.033606015,-0.0069818
34475839,34475744,0.0075023673,0.010995185,-0.019038178
34496696,34496592,0.015630359,0.008509483,-0.0077725803
34516822,34516611,-0.013382575,-0.016623547,0.013526542
34539842,34539746,-0.06267783,-0.0355923,0.028054409
34563914,34563797,-0.038048677,-0.039757363,0.0030170395
34584657,34584543,-0.004793635,-0.023017082,0.0053392947
34604643,34604546,0.01886801,0.0039124796,0.0018857406
34627848,34627747,0.020012654,0.0021973308,0.011395734
34652650,34652547,0.013877477,0.015482064,-7.4750744e-05
34675847,34675744,0.02945792,0.011972737,-0.037829053
34696653,34696543,0.020744435,0.016857622,-0.04301375
34716638,34716543,0.01623971,0.0020124412,-0.020778593
34739852,34739744,-0.011796081,-0.014989434,0.009090017
34764645,34764546,-0.039049286,-0.011498891,0.020584453
34787839,34787744,-0.024749964,-0.01447201,0.0018077316
34808649,34808543,0.0069509433,-0.0027572913,-0.008703609
34828700,34828594,0.018089052,-0.0013506219,-0.007549476
34849614,34849439,-0.0024853116,-0.00084512867,0.0007087835
34871862,34871763,-0.0059514027,0.005501051,-0.0051548835
34892654,34892544,0.02008077,0.013727653,-0.030778155
34916697,34916593,0.020106513,0.008931786,-0.03751679
34936656,34936561,-0.0012073917,-0.00024363655,-0.015319977
34959076,34958957,-0.019182708,-0.00081295776,0.008642385
34981491,34981385,-0.0050893305,-0.004352358,0.014487103
35004657,35004546,0.0034641162,-0.0021226006,-0.004172209
35025498,35025387,-0.0067541236,-0.009775394,-0.014810029
35045492,35045386,-0.014154867,-0.008900821,-0.0133069325
35068639,35068544,0.005796121,-0.0013902332,-0.0059245303
35092639,35092544,0.024292182,0.009892294,-0.013901326
35116661,35116562,0.018599296,0.0119413305,-0.015313419
35137497,35137387,-0.004097155,0.0028447874,-0.0024527055
35157446,35157344,-0.016827628,0.0007621094,0.0023967018
35181442,35181347,-0.0010325867,0.001988121,-0.013167452
35204643,35204547,-0.0021199079,0.0027179997,-0.026762659
35224657,35224557,-0.013486039,-0.0039469087,-0.011789902
35245508,35245396,-0.017860806,-0.0068849055,0.021824982
35268649,35268544,-0.004579677,-0.0028693597,0.030607104
35292648,35292545,0.009827048,-0.0043067276,-0.008166515
35312656,35312550,-0.0014155174,-0.0067313556,-0.02974334
35332645,35332544,-0.01985713,-0.013905186,-0.020018753
35353621,35353401,-0.00597262,-0.010883579,0.009741096
35375858,35375751,0.014628738,0.00032159942,0.023816682
35396663,35396544,0.028859813,0.010377254,-0.008510598
35417460,35417345,0.018496616,0.008590024,-0.038988505
35437498,35437392,0.008593727,0.0044914056,-0.039646707
35461439,35461344,0.008665494,0.01710299,-0.015275151
35485493,35485386,0.019965988,0.01701633,-0.012260638
35509443,35509345,0.009017102,0.0060701557,-0.018586807
35529456,35529361,-0.01618198,0.0013236615,-0.011938097
35549452,35549344,-0.02620809,0.0014935385,0.007139898
35571049,35570947,-0.012438547,0.00070014014,0.017561782
35592678,35592547,-0.0017853706,-0.0010815703,-0.0011491328
35615048,35614944,-0.010433788,-0.005854494,-0.022628868
35638248,35638145,-0.013235219,-0.0076770363,-0.014512032
35658241,35658143,-0.004259668,-0.0066993083,0.0068864767
35678242,35678147,0.017988265,0.0014906644,0.014374729
35702290,35702178,0.0202046,0.00025966647,-0.008370186
35725483,35725378,-0.010526414,-0.008945732,-0.011967422
35746241,35746146,-0.009863171,-0.0073984284,-0.0017953506
35766244,35766145,0.013636624,-0.0041413037,0.00022444455
35790297,35790194,0.014511079,0.0055419756,-0.020426141
35814253,35814146,-0.0009089555,0.0053090313,-0.02575351
35837488,35837378,-0.0102906125,0.0014084326,-0.0063658077
35858288,35858183,0.001884697,0.0056809224,0.0024036043
35878239,35878144,0.007817981,0.017025556,-0.009058952
35902239,35902144,-0.0067426786,0.0046439692,-0.02266473
35926262,35926144,-0.016873857,-0.005146768,-0.011893978
35950239,35950144,-0.013736024,-0.005891298,0.00493033
35974252,35974144,-0.0038802722,0.0014038933,0.00087237265
35998239,35998144,0.010139394,-0.0005698502,-0.010612477
36018266,36018156,0.00935905,-0.0042743296,-0.0064915875
36041446,36041344,0.001175965,-0.004887389,0.0028809872
36062263,36062161,0.0017240723,-0.0033360391,-0.0021633948
36086252,36086144,0.0128334155,0.0025479072,-0.02054372
36106264,36106152,0.013435251,-0.0003924654,-0.023729589
36127855,36127754,-0.0023830165,-0.004143288,-0.009112262
36150239,36150144,-0.010645625,0.00061031687,0.004002038
36175049,36174948,0.0028064903,0.008263307,-0.005321675
36198293,36198190,0.0039052623,0.0056985244,-0.020556007
36219045,36218946,-0.010466681,0.00046407408,-0.020509355
36239068,36238965,-0.017486975,-0.0023127757,-0.008726823
36263041,36262944,-0.010449294,0.00072855107,0.0016086898
36286245,36286146,0.0026475394,0.0025650298,-0.0011381106
36310264,36310160,0.0032147514,-0.0025128762,-0.0064209104
36331086,36330975,-0.0037740471,-0.004168942,-0.0045316564
36351059,36350954,0.0014124808,-0.002219263,-0.0029513985
36374249,36374144,0.015603514,0.003007813,-0.010692843
36398262,36398161,0.01962424,0.0022615048,-0.020240162
36422280,36422176,-0.00020828296,-0.004200278,-0.012910366
36443040,36442943,-0.005614292,-0.0044442457,-0.0017410736
36463197,36462951,0.0031112374,0.0024406053,-0.0017772275
36486256,36486147,0.010220805,0.005224512,-0.010323046
36510261,36510151,-0.00069102616,3.201887e-06,-0.0120978765
36530245,36530143,-0.014497793,-0.002617114,-0.007069144
36551048,36550943,-0.01525504,0.0005496221,-0.004418614
36574256,36574146,-0.0025170017,0.0046717036,-0.0086240275
36598256,36598153,0.0020487595,0.0024285796,-0.016132116
36622258,36622154,-0.007192464,-0.004262807,-0.0094062695
36642243,36642148,-0.006733086,-0.0052506877,0.0037531173
36663042,36662944,0.0070805163,0.0031523355,0.0039830282
36684649,36684543,0.018190572,0.005752647,-0.013948547
36706239,36706145,0.007732117,-0.00029794383,-0.025158681
